game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
BOS195906150,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/06/15,0,0:00PM,night,false,stevj901,nappl901,ricej901,romme101,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/07/16 10:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,12322,bellg102,monbb101,,,,,
BOS195906160,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/06/16,0,0:00PM,night,false,nappl901,ricej901,romme101,stevj901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/07/16 10:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,16656,mclic101,willt102,,,,,
BOS195906180,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/06/18,0,0:00PM,day,false,ricej901,romme101,stevj901,nappl901,"""Plain Dealer""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 1:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,3386,harsj101,garcm101,,,,,
BOS195906201,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/06/20,1,0:00PM,day,false,romme101,stevj901,nappl901,ricej901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/01 10:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,162,12997,brewt101,wynne101,,,,,
BOS195906202,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/06/20,2,0:00PM,night,false,stevj901,nappl901,ricej901,romme101,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/01 10:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,168,16067,casaj101,donod101,,,,,
BOS195906210,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/06/21,0,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/01 11:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,21094,pierb101,willt102,,,,,
BOS195907090,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/07/09,0,0:00PM,night,false,soarh901,chyln901,summb901,mckib901,"""Yankees/104/269""","""Ron Fisher/Wayne Townsend""","""Fisher/Townsend""",1994/11/16 11:27PM,park,none,80,unknown,-1,unknown,unknown,unknown,170,30253,sullf101,turlb101,,,,,
BOS195907100,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/07/10,0,0:00PM,night,false,chyln901,summb901,mckib901,soarh901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/11/18 12:06PM,park,none,80,unknown,-1,unknown,unknown,unknown,175,25882,brewt101,fordw101,fornm101,,,,
BOS195907110,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/07/11,0,2:07PM,day,false,summb901,mckib901,soarh901,chyln901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/11/21 12:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,238,24232,wallm101,bronj101,,,,,
BOS195907120,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/07/12,0,0:00PM,day,false,mckib901,soarh901,chyln901,summb901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/11/22 12:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,29626,monbb101,terrr101,,,,,
BOS195907130,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/07/13,0,0:00PM,day,false,soarh901,chyln901,summb901,mckib901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/11/25 6:08PM,park,none,79,unknown,-1,unknown,unknown,overcast,189,22064,sullf101,larsd102,,,,,
BOS195907140,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/07/14,0,0:00PM,night,false,berrc103,honoj901,flahr901,umonf901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/04 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,20606,pierb101,willt102,lownt101,,,,
BOS195907161,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/07/16,1,0:00PM,day,false,honoj901,flahr901,umonf901,berrc103,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/04 10:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,0,donod101,brewt101,stalg103,,,,
BOS195907162,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/07/16,2,0:00PM,day,false,flahr901,umonf901,berrc103,honoj901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/04 10:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,17285,fornm101,moorr101,,,,,
BOS195907170,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/07/17,0,0:00PM,night,false,umonf901,berrc103,honoj901,flahr901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/07/16 9:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,26432,lockb101,deloi101,bellg102,,,,
BOS195907180,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/07/18,0,0:00PM,day,false,berrc103,honoj901,flahr901,umonf901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/07/16 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,253,14453,garcm101,wallm101,mclic101,,,,
BOS195907191,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/07/19,1,0:00PM,day,false,honoj901,flahr901,umonf901,berrc103,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/07/16 9:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,0,kiell101,perrj102,,,,,
BOS195907192,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/07/19,2,0:00PM,day,false,flahr901,umonf901,berrc103,honoj901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/07/16 10:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,27753,cicoa101,baumf102,,,,,
BOS195908041,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1959/08/04,1,0:00PM,day,false,romme101,stevj901,nappl901,ricej901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 11:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,0,brewt101,tsitj101,fornm101,,,,
BOS195908042,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1959/08/04,2,0:00PM,night,false,stevj901,nappl901,ricej901,romme101,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,21304,dickm101,schra101,sturt101,,,,
BOS195908050,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1959/08/05,0,0:00PM,night,false,nappl901,ricej901,romme101,stevj901,"""Boston Record,268""","""Ron Rakowski/Smith""","""Ron Rakowski/Smith""",1996/08/12 11:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,15980,deloi101,reedh102,kiell101,,,,
BOS195908060,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1959/08/06,0,0:00PM,day,false,ricej901,romme101,stevj901,nappl901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 4:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,7673,casaj101,herbr101,kiell101,,,,
BOS195908070,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1959/08/07,0,0:00PM,night,false,summb901,mckib901,soarh901,chyln901,"""Det Free Press""","""Ron Fisher""","""Ron Fisher""",1993/12/23 4:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,21099,monbb101,narlr101,,,,,
BOS195908080,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1959/08/08,0,0:00PM,day,false,mckib901,soarh901,chyln901,summb901,"""Det Free Press""","""Ron Fisher""","""Ron Fisher""",1993/12/23 4:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,192,13930,deloi101,burnp102,,,,,
BOS195908090,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1959/08/09,0,0:00PM,day,false,soarh901,chyln901,summb901,mckib901,"""Det Free Press""","""Ron Fisher""","""Ron Fisher""",1994/02/03 9:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,175,12500,mossd101,brewt101,foytp101,,,,
BOS195908100,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/08/10,0,0:00PM,night,false,stewb902,runge901,papaj901,hurle901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1995/01/08 1:41PM,park,none,66,unknown,-1,unknown,unknown,unknown,215,32004,fordw101,schra101,,,,,
BOS195908110,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/08/11,0,0:00PM,day,false,runge901,papaj901,hurle901,stewb902,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1995/01/09 12:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,25032,maasd101,casaj101,shanb102,,,,
BOS195908280,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1959/08/28,0,0:00PM,night,false,summb901,hurle901,flahr901,stewb902,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 5:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,18071,chitn101,loesb101,,,,,
BOS195908290,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1959/08/29,0,0:00PM,day,false,hurle901,flahr901,stewb902,summb901,"""Boston Advertsr""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 5:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,10114,casaj101,pappm101,,,,,
BOS195908300,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1959/08/30,0,0:00PM,day,false,flahr901,stewb902,summb901,hurle901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 5:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,11134,sullf101,wilhh101,,,,,
BOS195908310,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1959/08/31,0,0:00PM,night,false,stewb902,summb901,honoj901,flahr901,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 11:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,21907,fornm101,stobc101,,,,,
BOS195909010,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1959/09/01,0,0:00PM,day,false,summb901,honoj901,flahr901,stewb902,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/09/11 7:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,6317,pascc102,wilse102,clevt101,,,,
BOS195909070,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1959/09/07,0,0:00PM,day,false,mckib901,ricej901,romme101,nappl901,"""Yankees/602""","""Wayne Townsend/Ron Fisher""","""Townsend/Fisher""",1995/01/26 7:52AM,park,pitches,91,tocf,-1,dry,none,sunny,184,19995,casaj101,maasd101,fornm101,,,,
BOS195909090,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1959/09/09,0,0:00PM,night,false,papaj901,hurle901,runge901,stewb902,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 2:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,13406,bunnj101,sullf101,,,,,
BOS195909100,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1959/09/10,0,0:00PM,day,false,hurle901,runge901,stewb902,papaj901,"""Det Free Press""","""Ron Fisher""","""Ron Fisher""",1994/03/05 1:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,3294,monbb101,laryf101,,,,,
BOS195909110,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1959/09/11,0,0:00PM,night,false,runge901,stewb902,papaj901,hurle901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 1:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,10409,tsitj101,brewt101,gruna101,,,,
BOS195909120,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1959/09/12,0,0:00PM,day,false,stewb902,papaj901,hurle901,runge901,"""Boston Advertsr""","""Ron Rakowski""","""Ron Rakowski""",1996/08/03 1:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,7156,casaj101,sturt101,,,,,
BOS195909130,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/09/13,0,0:00PM,day,false,berrc103,honoj901,flahr901,umonf901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/11 8:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,26720,shawb103,sullf101,lownt101,,,,
BOS195909140,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1959/09/14,0,0:00PM,day,false,honoj901,flahr901,umonf901,berrc103,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1995/10/11 8:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,3676,monbb101,donod101,,,,,
BOS195909150,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/09/15,0,0:00PM,night,false,flahr901,umonf901,berrc103,honoj901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,8456,brewt101,granj101,,,,,
BOS195909160,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1959/09/16,0,0:00PM,day,false,umonf901,berrc103,honoj901,flahr901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 9:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,3006,chitn101,perrj102,,,,,
BOS195909220,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1959/09/22,0,0:00PM,night,false,papaj901,hurle901,runge901,stewb902,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1996/08/06 4:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,9344,sullf101,browh101,fornm101,,,,
BOS195909230,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1959/09/23,0,0:00PM,day,false,hurle901,runge901,stewb902,papaj901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1996/08/06 10:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,2199,casaj101,fishj101,,,,,
BOS195909250,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1959/09/25,0,0:00PM,night,false,honoj901,flahr901,umonf901,berrc103,"""Boston Record,268""","""Ron Rakowski/Smith""","""Ron Rakowski/Smith""",1996/08/05 11:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,9089,fornm101,hyded101,,,,,
BOS195909260,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1959/09/26,0,0:00PM,day,false,flahr901,umonf901,berrc103,honoj901,"""Bos Advertiser""","""Ron Rakowski""","""Ron Rakowski""",1996/08/06 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,5428,chitn101,fiscb101,,,,,
BOS195909270,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1959/09/27,0,0:00PM,day,false,umonf901,berrc103,honoj901,flahr901,"""257""","""David W. Smith""","""David W. Smith""",2006/11/25 5:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,9110,casaj101,kaatj101,baumf102,,,,
CHA195904140,"""version 7RS(19) of 07/07/92""",KC1,CHA,CHI10,1959/04/14,0,0:00PM,day,false,summb901,mckib901,soarh901,chyln901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1993/02/14 10:10PM,park,count,0,unknown,-1,unknown,unknown,unknown,115,19303,pierb101,terrr101,,,,,
CHA195904150,"""version 7RS(19) of 07/07/92""",KC1,CHA,CHI10,1959/04/15,0,0:00PM,day,false,soarh901,chyln901,summb901,mckib901,"""White Sox""","""Rakowski""","""Rakowski""",1993/02/14 10:32PM,park,count,0,unknown,-1,unknown,unknown,unknown,169,4713,grimb102,latmb101,gormt102,,,,
CHA195904160,"""version 7RS(19) of 07/07/92""",KC1,CHA,CHI10,1959/04/16,0,0:00PM,day,false,chyln901,summb901,mckib901,soarh901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/21 11:08AM,park,none,0,unknown,-1,dry,none,sunny,141,3211,garvn102,wynne101,,,,,
CHA195904170,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1959/04/17,0,0:00PM,day,false,summb901,mckib901,soarh901,chyln901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/21 11:19AM,park,count,0,unknown,-1,wet,rain,overcast,144,2656,ariar101,narlr101,lownt101,,,,
CHA195904180,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1959/04/18,0,0:00PM,day,false,mckib901,soarh901,chyln901,summb901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/21 11:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,162,7159,hoefb101,moorr101,morgt101,,,,
CHA195904290,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1959/04/29,0,0:00PM,day,false,ricej901,romme101,stevj901,nappl901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 12:09PM,park,count,0,unknown,-1,unknown,unknown,unknown,158,9952,turlb101,moorr101,,,,,
CHA195904300,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1959/04/30,0,0:00PM,night,false,chyln901,mckib901,(none),soarh901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 12:47PM,park,count,0,unknown,-1,unknown,unknown,unknown,214,26944,pierb101,durer101,,,,,
CHA195905010,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1959/05/01,0,0:00PM,night,false,mckib901,soarh901,(none),chyln901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 2:11PM,park,count,0,unknown,-1,unknown,unknown,unknown,166,13022,wynne101,brewt101,,,,,
CHA195905020,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1959/05/02,0,0:00PM,day,false,soarh901,chyln901,(none),mckib901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 2:22PM,park,count,0,unknown,-1,unknown,unknown,unknown,168,7718,deloi101,latmb101,wallm101,,,,
CHA195905030,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1959/05/03,0,0:00PM,day,false,chyln901,mckib901,(none),soarh901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,11208,loesb101,lownt101,,,,,
CHA195905050,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1959/05/05,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,2087,stobc101,pierb101,clevt101,,,,
CHA195905060,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1959/05/06,0,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 3:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,1710,pascc102,wynne101,clevt101,,,,
CHA195905080,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1959/05/08,0,0:00PM,night,false,tabaf901,papaj901,runge901,hurle901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 4:07PM,park,count,0,unknown,-1,unknown,unknown,unknown,143,19170,mclic101,donod101,,,,,
CHA195905090,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1959/05/09,0,0:00PM,day,false,papaj901,runge901,hurle901,tabaf901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/22 4:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,6325,moorr101,scorh101,,,,,
CHA195905101,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1959/05/10,1,0:00PM,day,false,runge901,hurle901,tabaf901,papaj901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 1:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,0,pierb101,brodd101,,,,,
CHA195905102,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1959/05/10,2,0:00PM,day,false,hurle901,tabaf901,papaj901,runge901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 1:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,24346,wynne101,garcm101,,,,,
CHA195905260,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1959/05/26,0,0:00PM,night,false,tabaf901,papaj901,umonf901,runge901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 2:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,40018,ferrd102,donod101,perrj102,,,,
CHA195905270,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1959/05/27,0,0:00PM,day,false,papaj901,umonf901,runge901,tabaf901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,6883,wynne101,bellg102,stalg103,,,,
CHA195905290,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1959/05/29,0,0:00PM,day,false,umonf901,berrc103,honoj901,flahr901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 2:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,4114,mossd101,shawb103,,,,,
CHA195905301,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1959/05/30,1,0:00PM,day,false,berrc103,honoj901,flahr901,umonf901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 2:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,0,laryf101,pierb101,,,,,
CHA195905302,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1959/05/30,2,0:00PM,day,false,honoj901,flahr901,umonf901,berrc103,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 3:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,23621,lownt101,morgt101,,,,,
CHA195905310,"""version 7RS(19) of 07/07/92""",KC1,CHA,CHI10,1959/05/31,0,0:00PM,day,false,flahr901,umonf901,berrc103,honoj901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,11414,garvn102,wynne101,,,,,
CHA195906010,"""version 7RS(19) of 07/07/92""",KC1,CHA,CHI10,1959/06/01,0,0:00PM,night,false,umonf901,berrc103,honoj901,flahr901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,8221,daleb102,moorr101,,,,,
CHA195906020,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1959/06/02,0,0:00PM,night,false,summb901,mckib901,soarh901,chyln901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/23 4:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,12482,wilhh101,shawb103,,,,,
CHA195906030,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1959/06/03,0,0:00PM,day,false,mckib901,soarh901,chyln901,summb901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 9:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,3607,pierb101,odelb101,,,,,
CHA195906040,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1959/06/04,0,0:00PM,day,false,soarh901,summb901,chyln901,mckib901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 10:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,277,3514,shawb103,walkj104,,,,,
CHA195906050,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1959/06/05,0,0:00PM,night,false,chyln901,summb901,mckib901,soarh901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 1:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,181,32321,stalg103,wallm101,ariar101,,,,
CHA195906060,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1959/06/06,0,0:00PM,day,false,summb901,mckib901,soarh901,chyln901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1996/08/12 1:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,10301,willt102,moorr101,fornm101,,,,
CHA195906071,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1959/06/07,1,0:00PM,day,false,mckib901,soarh901,chyln901,summb901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 2:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,0,donod101,deloi101,stalg103,,,,
CHA195906072,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1959/06/07,2,0:00PM,day,false,soarh901,chyln901,summb901,mckib901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 2:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,25844,sullf101,pierb101,fornm101,,,,
CHA195906230,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1959/06/23,0,0:00PM,night,false,berrc103,honoj901,flahr901,umonf901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 2:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,16300,wynne101,fiscb101,,,,,
CHA195906240,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1959/06/24,0,0:00PM,day,false,honoj901,flahr901,umonf901,berrc103,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 2:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,5370,clevt101,donod101,grigh101,,,,
CHA195906250,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1959/06/25,0,0:00PM,day,false,flahr901,umonf901,berrc103,honoj901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/27 4:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,4848,latmb101,ramop101,,,,,
CHA195906260,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1959/06/26,0,0:00PM,night,false,umonf901,berrc103,honoj901,flahr901,"""White Sox""","""Ron Rakowski""","""Ron Rakwoski""",1995/08/27 4:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,185,37909,ditma101,pierb101,durer101,,,,
CHA195906270,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1959/06/27,0,0:00PM,day,false,berrc103,honoj901,flahr901,umonf901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/27 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,21624,shawb103,turlb101,stalg103,,,,
CHA195906281,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1959/06/28,1,0:00PM,day,false,honoj901,flahr901,umonf901,berrc103,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/08/27 4:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,0,wynne101,fordw101,,,,,
