game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,oscorer
PHA194705170,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/05/17,0,,0:00PM,day,false,passa901,boyej901,romme101,hurle901,"""Comly""","""Comly""",1999/12/12 11:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,7615,newhh101,colej101,,,,"""126""",
PHA194705181,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/05/18,1,,0:00PM,day,false,mcgob901,mckib901,grieb901,joner901,"""Comly""","""Comly""",1999/12/12 11:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,florj101,pottn102,,,,"""126""",
PHA194705182,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/05/18,2,,0:00PM,day,false,mckib901,grieb901,joner901,mcgob901,"""Comly""","""Comly""",1999/12/12 11:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,12341,chrir101,fannc101,,,,"""126""",
PHA194705200,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/05/20,0,,0:00PM,day,false,grieb901,joner901,mcgob901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/09 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,2823,muncb101,savab101,,,,"""134""",
PHA194705210,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/05/21,0,,0:00PM,night,false,joner901,mcgob901,mckib901,grieb901,"""Comly""","""Comly""",1999/12/13 4:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,9846,florj101,gebrp101,chrir101,,,"""126""",
PHA194705230,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/05/23,0,,0:00PM,night,false,papaj901,summb901,hurle901,rue-j901,"""Comly""","""Comly""",1999/12/13 4:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,17429,marcp101,haefm101,,,,"""126""",
PHA194705240,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/05/24,0,,0:00PM,day,false,summb901,rue-j901,(none),papaj901,"""Comly""","""Comly""",1999/12/13 5:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,6081,pierm101,fowld101,,,,"""126""",
PHA194705250,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/05/25,0,,0:00PM,day,false,hurle901,papaj901,(none),summb901,"""Comly""","""Comly""",1999/12/13 9:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,9702,wynne101,colej101,,,,"""126""",
PHA194705270,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/05/27,0,,0:00PM,night,false,mcgob901,grieb901,mckib901,joner901,"""Comly""","""Comly""",1999/12/14 11:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,146,23843,johne105,marcp101,,,,"""126""",
PHA194705280,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/05/28,0,,0:00PM,day,false,grieb901,mckib901,joner901,mcgob901,"""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2000/11/03 6:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,3433,ferrd101,florj101,,,,"""115""",
PHA194705290,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/05/29,0,,0:00PM,day,false,mckib901,joner901,mcgob901,grieb901,"""Bob Kistler""","""D Lamoureaux""",2000/11/03 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,3751,chrir101,dorif101,,,,"""115""",
PHA194705301,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/05/30,1,,0:00PM,day,false,joner901,mcgob901,grieb901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/15 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,92,0,fowld101,chans101,,,,"""253""",
PHA194705302,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/05/30,2,,0:00PM,day,false,mcgob901,grieb901,mckib901,joner901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/15 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,30261,colej101,beveb101,,,,"""253""",
PHA194706130,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/06/13,0,,0:00PM,night,false,papaj901,summb901,(none),rue-j901,"""Comly""","""Comly""",1999/12/14 12:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,28628,fellb101,chrir101,kliee101,,,"""126""",
PHA194706151,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/06/15,1,,0:00PM,day,false,summb901,rue-j901,(none),papaj901,"""Comly""","""Comly""",1999/12/14 1:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,hardm101,fowld101,kliee101,,,"""126""",
PHA194706152,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/06/15,2,,0:00PM,day,false,rue-j901,papaj901,(none),summb901,"""Comly""","""Comly""",1999/12/14 1:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,30599,mccab106,stepb103,chrir101,,,"""126""",
PHA194706170,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/06/17,0,,0:00PM,night,false,papaj901,summb901,(none),rue-j901,"""Comly""","""Comly""",1999/12/14 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,24261,schec101,benta101,,,,"""126""",
PHA194706210,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/06/21,0,,0:00PM,day,false,hurle901,hubbc901,berrc103,weafh901,"""Comly""","""Comly""",1999/12/14 2:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,10957,papif101,chrir101,calde101,,,"""126""",
PHA194706221,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/06/22,1,,0:00PM,day,false,hubbc901,berrc103,weafh901,hurle901,"""Comly""","""Comly""",1999/12/14 2:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,gillb102,florj101,calde101,,,"""126""",
PHA194706222,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/06/22,2,,0:00PM,day,false,berrc103,weafh901,hurle901,hubbc901,"""Comly""","""Comly""",1999/12/14 2:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,28852,schec101,harre101,,,,"""126""",
PHA194706240,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/06/24,0,,0:00PM,night,false,weafh901,hurle901,hubbc901,berrc103,"""David W. Smith""","""David W. Smith""",2012/03/24 4:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,8707,kinde101,marcp101,,,,"""211""",
PHA194706250,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/06/25,0,,0:00PM,night,false,hurle901,hubbc901,berrc103,weafh901,"""Comly""","""Comly""",1999/12/14 2:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,12580,fowld101,sanff101,chrir101,,,"""126""",
PHA194706260,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/06/26,0,,0:00PM,day,false,joner901,romme101,(none),grieb901,"""DWV""","""DWV""",2014/11/03 9:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,11873,colej101,reyna102,,,,"""98""",
PHA194706270,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/06/27,0,,0:00PM,night,false,romme101,grieb901,(none),joner901,"""Comly""","""Comly""",1999/12/14 2:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,38329,chans101,schec101,,,,"""126""",
PHA194706280,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/06/28,0,,0:00PM,day,false,grieb901,joner901,(none),romme101,"""Comly""","""Comly""",1999/12/14 2:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,12908,gumpr101,florj101,,,,"""126""",
PHA194706291,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/06/29,1,,0:00PM,day,false,joner901,romme101,(none),grieb901,"""Comly""","""Comly""",1999/12/14 2:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,marcp101,ferrd101,,,,"""126""",
PHA194706292,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/06/29,2,,0:00PM,day,false,romme101,grieb901,(none),joner901,"""Comly""","""Comly""",1999/12/14 3:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,29112,colej101,dorif101,,,,"""126""",
PHA194707220,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/07/22,0,,0:00PM,night,false,passa901,boyej901,(none),romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 1:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,15749,dietb101,getta101,chrir101,,,"""3""",
PHA194707230,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/07/23,0,,0:00PM,night,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 1:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,34879,fowld101,blacd101,,,,"""3""",
PHA194707240,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/07/24,0,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,9541,fellb101,mccab106,,,,"""3""",
PHA194707250,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/07/25,0,,0:00PM,night,false,passa901,boyej901,(none),romme101,"""David W. Smith""","""David W. Smith""",2012/03/23 9:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,18057,marcp101,troud101,,,,"""285""",
PHA194707260,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/07/26,0,,0:00PM,day,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/15 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,7826,trucv101,florj101,,,,"""253""",
PHA194707271,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/07/27,1,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""Bob Kistler""","""Greg Beston""",2002/08/10 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,hutcf101,dietb101,troud101,,,"""115""",
PHA194707272,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/07/27,2,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Tom Thress""","""David W. Smith""",2014/12/31 8:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,25571,fowld101,benta101,,,,"""266,119,56""",
PHA194707290,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/07/29,0,,0:00PM,night,false,joner901,mcgob901,(none),grieb901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2014/12/31 8:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,15305,marcp101,harre101,,,,"""266,119,111,165""",
PHA194707300,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/07/30,0,,0:00PM,night,false,mcgob901,grieb901,(none),joner901,"""Tom Thress""","""David W. Smith""",2014/12/31 9:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,13104,papif101,florj101,,,,"""127,266,119,111""",
PHA194707310,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/07/31,0,,0:00PM,day,false,grieb901,joner901,(none),mcgob901,"""Wayne Townsend""","""Wayne Townsend""",2004/02/08 1:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,4010,dietb101,lopae101,savab101,,,"""127,276""",
PHA194708010,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/08/01,0,,0:00PM,night,false,joner901,mcgob901,(none),grieb901,"""DWV""","""DWV""",2013/10/08 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,16083,muncb101,fowld101,,,,"""276""",
PHA194708020,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/08/02,0,,0:00PM,day,false,mcgob901,grieb901,(none),joner901,"""D Lamoureaux""","""D Lamoureaux""",2004/02/08 1:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,5878,mccab106,kramj101,chrir101,,,"""128""",
PHA194708031,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/08/03,1,,0:00PM,day,false,grieb901,joner901,(none),mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 6:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,marcp101,kinde101,,,,"""253""",
PHA194708032,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/08/03,2,,0:00PM,day,false,joner901,mcgob901,(none),grieb901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 6:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,19094,sanff101,savab101,,,,"""253""",
PHA194708050,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/08/05,0,,0:00PM,night,false,papaj901,rue-j901,(none),hurle901,"""DWV""","""DWV""",2013/08/24 11:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,29442,reyna102,savab101,drewk101,,,,
PHA194708060,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/08/06,0,,0:00PM,day,false,rue-j901,hurle901,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,28856,mccab106,newsb101,,,,"""253""",
PHA194708090,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/08/09,0,,0:00PM,day,false,berrc103,weafh901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,8042,marcp101,hudss101,,,,"""14""",
PHA194708101,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/08/10,1,,0:00PM,day,false,weafh901,hubbc901,(none),berrc103,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,0,colej101,mastw101,,,,"""14""",
PHA194708102,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/08/10,2,,0:00PM,day,false,hubbc901,berrc103,(none),weafh901,"""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2000/09/26 3:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,19496,scarr102,florj101,,,,"""14""",
PHA194709011,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/09/01,1,,0:00PM,day,false,romme101,boyej901,hurle901,passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 11:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,0,haefm101,marcp101,,,,"""14""",
PHA194709012,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/09/01,2,,0:00PM,day,false,boyej901,hurle901,passa901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,28565,carys101,savab101,,,,"""14""",
PHA194709020,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/09/02,0,,0:00PM,night,false,hurle901,passa901,boyej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 12:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,7426,wynne101,colej101,,,,"""14""",
PHA194709030,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1947/09/03,0,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,2816,mccab106,scarr102,,,,"""14""",yeutf701
PHA194709050,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/09/05,0,,0:00PM,night,false,romme101,passa901,hurle901,boyej901,"""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2000/11/10 4:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,17219,chrir101,harrm101,,,,"""115""",
PHA194709060,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/09/06,0,,0:00PM,day,false,passa901,hurle901,boyej901,romme101,"""Bob Kistler""","""D Lamoureaux""",2000/11/10 4:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,5547,johne105,fowld101,klinb101,,,"""115""",
PHA194709071,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/09/07,1,,0:00PM,day,false,hurle901,boyej901,romme101,passa901,"""DWV""","""DWV""",2013/08/24 2:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,colej101,galed101,,,,"""210,276""",
PHA194709072,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1947/09/07,2,,0:00PM,day,false,boyej901,romme101,passa901,hurle901,"""Stew Thornley/Smith""","""David W. Smith""",2014/12/30 2:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,32464,mccab106,smite105,,,,"""266,119,71,276""",
PHA194709090,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/09/09,0,,0:00PM,night,false,hubbc901,berrc103,(none),joner901,"""DWV""","""DWV""",2013/10/08 6:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,9001,kinde101,marcp101,,,,"""276""",
PHA194709100,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1947/09/10,0,,0:00PM,day,false,berrc103,joner901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2004/02/08 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2204,sanff101,fowld101,,,,"""128""",
PHA194709110,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/09/11,0,,0:00PM,night,false,joner901,hubbc901,(none),berrc103,"""Stew Thornley""","""David W. Smith""",2014/12/30 2:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,7445,haynj101,colej101,gebrp101,,,"""68,111,266,119""",
PHA194709120,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/09/12,0,,0:00PM,night,false,hubbc901,berrc103,(none),joner901,"""DWV""","""DWV""",2013/10/08 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,11612,harre101,savab101,,,,"""276""",
PHA194709130,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1947/09/13,0,,0:00PM,day,false,berrc103,joner901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2004/02/08 3:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2739,dietb101,gillb102,,,,"""127""",
PHA194709141,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/09/14,1,,0:00PM,day,false,papaj901,summb901,(none),rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 4:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,0,chrir101,kliee101,colej101,,,"""3""",
PHA194709142,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/09/14,2,,0:00PM,day,false,summb901,rue-j901,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,22365,,,,,,"""3""",
PHA194709150,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/09/15,0,,0:00PM,night,false,rue-j901,papaj901,(none),summb901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 12:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,11514,lemob101,chrir101,,,,"""3""",
PHA194709161,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/09/16,1,,0:00PM,day,false,papaj901,summb901,(none),rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 3:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,fellb101,colej101,,,,"""3""",
PHA194709162,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1947/09/16,2,,0:00PM,day,false,summb901,rue-j901,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,10665,savab101,blacd101,chrir101,,,"""3""",
PHA194709172,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1947/09/17,2,,0:00PM,day,false,papaj901,summb901,(none),rue-j901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/01/02 7:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,147,6654,marcp101,trucv101,,,,"""266,119,56,611""",
PHA194709200,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/09/20,0,,0:00PM,day,false,papaj901,passa901,(none),weafh901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 6:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,6134,fowld101,newsb101,,,,"""253""",
PHA194709210,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1947/09/21,0,,0:00PM,day,false,passa901,weafh901,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 6:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,18333,beveb101,colej101,,,,"""253""",
PIT194704180,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/04/18,0,,0:00PM,day,false,barrg901,balll901,(none),boggd901,"""David W. Smith""","""David W. Smith""",2012/03/10 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,38216,ostef101,beggj101,bonht101,,,"""280,130""",
PIT194704190,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/04/19,0,,0:00PM,day,false,balll901,boggd901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/10 10:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,21891,strin101,liveb101,,,,"""280,96""",
PIT194704201,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/04/20,1,,0:00PM,day,false,boggd901,barrg901,(none),balll901,"""David W. Smith""","""David W. Smith""",2012/03/11 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,blace102,bahre101,,,,"""280""",
PIT194704202,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/04/20,2,,0:00PM,day,false,barrg901,balll901,(none),boggd901,"""David W. Smith""","""David W. Smith""",2012/03/11 12:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,84,40784,sewer101,eraue101,,,,"""280""",
PIT194704240,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/04/24,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 2:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,6889,boroh101,roe-p101,kushe101,,,"""127""",
PIT194705100,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/05/10,0,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,12579,ostef101,dickm101,,,,"""128""",
PIT194705111,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/05/11,1,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""David W. Smith""","""David W. Smith""",2012/03/11 3:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,hearj102,nagys101,,,,"""280""",
PIT194705112,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/05/11,2,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""David W. Smith""","""David W. Smith""",2012/03/11 4:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,29315,,,,,,"""280""",
PIT194705150,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/05/15,0,,0:00PM,day,false,jordl901,barrg901,(none),boggd901,"""Smith""","""Smith""",1993/06/16 10:22PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,129,13471,bahre101,lombv101,bonht101,,,"""27,32""",
PIT194705160,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/05/16,0,,0:00PM,night,false,barrg901,boggd901,(none),jordl901,"""Smith""","""Smith""",1993/06/16 11:31PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,137,34184,branr103,higbk101,caseh101,,,"""27,32""",
PIT194705170,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/05/17,0,,0:00PM,day,false,boggd901,jordl901,(none),barrg901,"""Smith""","""Smith""",1993/06/24 8:42PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,135,17673,ostef101,meltr101,,,,"""27,32""",
PIT194705181,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/05/18,1,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""David W. Smith""","""David W. Smith""",2012/03/11 6:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,0,singe101,trink101,,,,"""280,96""",
PIT194705182,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/05/18,2,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""David W. Smith""","""David W. Smith""",2012/03/11 7:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,32996,thomj102,strin101,ayerb101,,,"""280,96""",
PIT194705200,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/05/20,0,,0:00PM,night,false,conlj102,rearb901,(none),goetl901,"""David W. Smith""","""David W. Smith""",2012/03/11 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,37175,bonht101,karla101,,,,"""280""",
PIT194705280,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/05/28,0,,0:00PM,night,false,stewb901,mageg901,(none),henlb101,"""Tom Thress""","""David W. Smith""",2014/11/03 8:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,30339,herra101,kushe101,,,,"""68,111,137,140""",
PIT194705301,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/05/30,1,,0:00PM,day,false,mageg901,henlb101,(none),stewb901,"""DWV""","""DWV""",2014/08/21 12:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,0,roe-p101,ericp101,,,,"""276""",
PIT194705302,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/05/30,2,,0:00PM,day,false,henlb101,stewb901,(none),mageg901,"""DWV""","""DWV""",2014/08/21 3:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,37451,boroh101,higbk101,,,,"""276""",
PIT194706120,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/06/12,0,,0:00PM,night,false,boggd901,jordl901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/11 9:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,32132,ericp101,bahre101,schmj101,,,"""280""",
PIT194706130,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/06/13,0,,0:00PM,day,false,jordl901,barrg901,(none),boggd901,"""Bob Kistler""","""D Lamoureaux""",2000/11/17 7:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,6314,barrr101,sewer101,,,,"""115""",
