game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,ump3b,ump2b
PIT193405050,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/05/05,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/04 6:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,15000,birkr101,fitzf101,,,riglc901,stard901,(none),(none)
PIT193405060,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/05/06,0,,0:00PM,day,false,"""367""","""Comly""","""Comly""",2012/03/20 11:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,12000,meinh101,leond103,hoytw101,,klemb901,stewb901,(none),(none)
PIT193405070,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/05/07,0,,0:00PM,day,false,"""98,367""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/05 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,2000,chagl101,leond103,,,stewb901,klemb901,(none),(none)
PIT193405080,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/05/08,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/06 10:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,1500,swifb101,mungv101,,,klemb901,stewb901,(none),(none)
PIT193405090,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/05/09,0,,0:00PM,day,false,"""137,140,266""","""Tom Thress""","""Tom Thress""",2019/03/02 10:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,1500,davic103,lucar102,,,mageg901,barrg901,pfirc901,(none)
PIT193405110,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/05/11,0,,0:00PM,day,false,"""137,140,266""","""Rob Wood""","""David W. Smith""",2019/03/03 11:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,149,3000,hoytw101,collp102,,,barrg901,pfirc901,mageg901,(none)
PIT193405120,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/05/12,0,,0:00PM,day,false,"""140,266""","""Tom Thress""","""Tom Thress""",2019/03/06 12:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,5000,chagl101,holle101,hoytw101,,pfirc901,mageg901,barrg901,(none)
PIT193406010,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/06/01,0,,0:00PM,day,false,"""128,102,208,137""","""Javier Anderson""","""David W. Smith""",2019/03/14 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,2500,hoytw101,hallb104,,,stard901,quige901,(none),(none)
PIT193406021,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/06/02,1,,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/04/10 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,deand102,lucar102,,,quige901,stard901,(none),(none)
PIT193406022,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/06/02,2,,0:00PM,day,false,"""140""","""Cliff Blau""","""Cliff Blau""",2019/03/13 8:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,20000,frenl101,winfj101,,,stard901,quige901,(none),(none)
PIT193406030,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/06/03,0,,0:00PM,day,false,"""102,208,137,140""","""John Gabcik""","""David W. Smith""",2019/03/22 10:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,8000,meinh101,carlt101,hoytw101,,quige901,stard901,(none),(none)
PIT193406120,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/06/12,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/18 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,1000,smyth101,hoytw101,,,klemb901,stewb901,barrg901,(none)
PIT193406130,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/06/13,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/19 8:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,1500,swifb101,herra101,,,stewb901,barrg901,klemb901,(none)
PIT193406140,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/06/14,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/21 10:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,1600,mungv101,birkr101,,,barrg901,klemb901,stewb901,(none)
PIT193406150,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/06/15,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/23 9:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,2000,zacht101,lucar102,,,klemb901,stewb901,barrg901,(none)
PIT193406160,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/06/16,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/24 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,11000,hubbc101,birkr101,,,morac102,pfirc901,rearb901,(none)
PIT193406170,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/06/17,0,,0:00PM,day,false,"""137,140,96""","""Rob Wood""","""David W. Smith""",2019/03/19 8:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,10000,bellh101,meinh101,luqud101,,pfirc901,rearb901,morac102,(none)
PIT193406190,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/06/19,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/28 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,2000,schuh103,frenl101,hubbc101,,rearb901,morac102,pfirc901,(none)
PIT193406200,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/06/20,0,,0:00PM,day,false,"""71,137,140,163,""","""Tom Thress""","""Tom Thress""",2019/03/21 11:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,1500,chagl101,smitb110,,,riglc901,mageg901,(none),(none)
PIT193406211,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/06/21,1,,0:00PM,day,false,"""115""","""David W. Smith""","""David W. Smith""",2003/08/12 9:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,franf101,birkr101,,,mageg901,riglc901,(none),(none)
PIT193406220,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/06/22,0,,0:00PM,day,false,"""137,140,163,269,274,276""","""Jim Herdman""","""Jim Herdman""",2019/03/25 11:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,1500,birkr101,mangl101,,,mageg901,riglc901,(none),(none)
PIT193406230,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/06/23,0,,0:00PM,day,false,"""115""","""Cliff Blau""","""Cliff Blau""",2013/07/15 4:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,4000,frenl101,brane101,,,riglc901,mageg901,(none),(none)
PIT193406240,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/06/24,0,,0:00PM,day,false,"""137,140,266""","""Rob Wood""","""David W. Smith""",2019/03/23 8:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,167,5000,hoytw101,lohrb101,,,stard901,quige901,(none),(none)
PIT193406250,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/06/25,0,,0:00PM,day,false,"""137,140,266""","""Rob Wood""","""David W. Smith""",2019/03/23 7:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,1500,swifb101,grabr101,,,quige901,stard901,(none),(none)
PIT193406261,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/06/26,1,,0:00PM,day,false,"""168,101""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/09/15 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,collp102,birkr101,,,stard901,quige901,(none),(none)
PIT193406262,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/06/26,2,,0:00PM,day,false,"""137,140,266""","""Rob Wood""","""David W. Smith""",2019/03/24 9:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,73,5000,lucar102,holle101,,,quige901,stard901,(none),(none)
PIT193406270,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/06/27,0,,0:00PM,day,false,"""137,140,266""","""Jim Wohlenhaus""","""David W. Smith""",2019/04/04 9:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,1000,frenl101,davic103,,,stard901,quige901,(none),(none)
PIT193406290,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/06/29,0,,0:00PM,day,false,"""98,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/09/15 9:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,,,,,pfirc901,klemb901,(none),(none)
PIT193406300,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/06/30,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/09/18 10:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,10000,lee-b103,birkr101,,,klemb901,pfirc901,(none),(none)
PIT193407010,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/07/01,0,,0:00PM,day,false,"""137,140,111""","""Rob Wood""","""David W. Smith""",2019/03/24 9:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,11000,hoytw101,tinnb101,,,pfirc901,klemb901,(none),(none)
PIT193407030,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/07/03,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 9:10AM,park,none,0,unknown,-1,dry,none,sunny,132,1400,lucar102,kleit101,,,mageg901,stewb901,rearb901,(none)
PIT193407041,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/07/04,1,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 9:23AM,park,none,0,unknown,-1,dry,none,sunny,102,4500,frenl101,johns103,,,stewb901,rearb901,mageg901,(none)
PIT193407042,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/07/04,2,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 9:39AM,park,none,0,unknown,-1,dry,none,sunny,108,7000,derrp101,swifb101,,,rearb901,mageg901,stewb901,(none)
PIT193407270,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/07/27,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/28 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2000,swifb101,hainj101,,,morac102,stewb901,(none),(none)
PIT193407280,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/07/28,0,,0:00PM,day,false,"""140""","""Dick Cramer""","""Dick Cramer""",2019/4/04 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,8000,hoytw101,deand102,,,stewb901,morac102,(none),(none)
PIT193407290,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/07/29,0,,0:00PM,day,false,"""137,140,102,208""","""Dick Cramer""","""Dick Cramer""",2019/4/05 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,10000,carlt101,swifb101,deanp101,,morac102,stewb901,(none),(none)
PIT193408070,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/08/07,0,,0:00PM,day,false,"""277,100""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/06/27 8:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,meinh101,lee-b103,,,stard901,barrg901,quige901,(none)
PIT193408082,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/08/08,2,,0:00PM,day,false,"""277,137,140,111""","""Dick Cramer""","""Dick Cramer""",2019/4/09 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,12000,bushg101,swifb101,,,quige901,stard901,barrg901,(none)
PIT193408100,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/08/10,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 9:58AM,park,none,0,unknown,-1,dry,none,sunny,125,3000,meinh101,derrp101,,,stard901,quige901,(none),(none)
PIT193408111,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/08/11,1,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 10:15AM,park,none,0,unknown,-1,wet,none,cloudy,119,0,johns103,frenl101,freit101,,quige901,stard901,(none),(none)
PIT193408112,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/08/11,2,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 10:27AM,park,none,0,unknown,-1,wet,drizzle,cloudy,114,6000,lucar102,kleit101,,,stard901,quige901,(none),(none)
PIT193408120,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/08/12,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 11:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,hoytw101,derrp101,,,quige901,stard901,(none),(none)
PIT193408140,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/08/14,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/21 4:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,3000,hoytw101,hubbc101,,,stewb901,barrg901,morac102,(none)
PIT193408151,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/08/15,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/22 10:06PM,unknown,none,0,unknown,-1,unknown,rain,overcast,109,0,fitzf101,frenl101,smita104,,barrg901,morac102,stewb901,(none)
PIT193408171,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/08/17,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/27 10:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,0,parmr101,lucar102,smita104,,stewb901,barrg901,morac102,(none)
PIT193408172,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1934/08/17,2,,0:00PM,day,false,"""98,96,137,140""","""Javier Anderson""","""David W. Smith""",2019/04/12 3:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,13000,hubbc101,meinh101,,,barrg901,morac102,stewb901,(none)
PIT193408180,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/08/18,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/28 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,4500,clarw101,grimb101,,,pfirc901,stard901,(none),(none)
PIT193408190,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/08/19,0,,0:00PM,day,false,"""368""","""Comly""","""Comly""",2012/03/26 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,3000,bengr101,hoytw101,,,stard901,pfirc901,(none),(none)
PIT193408200,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/08/20,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/28 8:18PM,unknown,none,0,unknown,-1,unknown,none,sunny,117,1000,swifb101,babij101,,,pfirc901,stard901,(none),(none)
PIT193408210,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1934/08/21,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/29 11:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,200,mungv101,frenl101,zacht101,,stard901,pfirc901,(none),(none)
PIT193408230,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/08/23,0,,0:00PM,day,false,"""137,140,266""","""Tom Thress""","""Tom Thress""",2019/04/13 12:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2000,meinh101,davic103,,,searz901,klemb901,rearb901,(none)
PIT193408251,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/08/25,1,,0:00PM,day,false,"""140""","""Dick Cramer""","""Dick Cramer""",2019/4/12 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,hoytw101,hanss101,,,klemb901,rearb901,searz901,(none)
PIT193408252,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1934/08/25,2,,0:00PM,day,false,"""266""","""Rob Wood""","""David W. Smith""",2019/04/14 9:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,6000,moore101,swifb101,collp102,,rearb901,searz901,klemb901,(none)
PIT193408260,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/08/26,0,,0:00PM,day,false,"""71,163,274,137,140""","""Dick Cramer""","""Dick Cramer""",2019/4/13 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4000,mangl101,smith109,cantb102,,mageg901,quige901,(none),(none)
PIT193408280,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/08/28,0,,0:00PM,day,false,"""137,140,71,163,274""","""Dick Cramer""","""Dick Cramer""",2019/4/14 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,brane101,grimb101,,,mageg901,riglc901,(none),(none)
PIT193408291,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/08/29,1,,0:00PM,day,false,"""137,140,71,163,274,270""","""Rob Wood""","""David W. Smith""",2019/04/15 3:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,93,0,betth101,frenl101,,,quige901,mageg901,(none),(none)
PIT193408292,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1934/08/29,2,,0:00PM,day,false,"""137,140,71,163,274""","""Rob Wood""","""David W. Smith""",2019/04/15 3:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,0,hoytw101,mangl101,,,mageg901,quige901,(none),(none)
PIT193409031,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/09/03,1,,0:00,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/05/06 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,frenl101,deanp101,,,stewb901,pfirc901,mageg901,(none)
PIT193409032,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/09/03,2,,0:00PM,day,false,"""412,247""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2013/05/07 1:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,19000,meinh101,deand102,,,pfirc901,mageg901,stewb901,(none)
PIT193409211,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/09/21,1,,0:00PM,day,false,"""512""","""DWV""","""DWV""",2015/10/13 8:58AM,park,none,0,unknown,-1,dry,none,cloudy,110,0,lucar102,richb101,,,quige901,rearb901,barrg901,(none)
PIT193409212,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/09/21,2,,0:00PM,day,false,"""512""","""DWV""","""DWV""",2015/10/13 9:18AM,park,none,0,unknown,-1,dry,none,cloudy,101,0,swifb101,johns103,,,rearb901,barrg901,quige901,(none)
PIT193409221,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/09/22,1,,0:00PM,day,false,"""140,111""","""Dick Cramer""","""Dick Cramer""",2019/4/20 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,birkr101,lee-b103,,,riglc901,searz901,klemb901,(none)
PIT193409222,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/09/22,2,,0:00PM,day,false,"""140,111""","""Dick Cramer""","""Dick Cramer""",2019/4/20 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,7500,smith109,tinnb101,hoytw101,,searz901,klemb901,riglc901,(none)
CHN193404240,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1934/04/24,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/01 1:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,16000,bushg101,vancd101,,,barrg901,mageg901,(none),(none)
CHN193404250,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1934/04/25,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/02 1:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,6000,malop103,derrp101,,,mageg901,barrg901,(none),(none)
CHN193404260,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1934/04/26,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/02 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,3600,johns103,tinnb101,bentl101,,barrg901,mageg901,(none),(none)
CHN193404270,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1934/04/27,0,,0:00PM,day,false,"""98,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/06/27 11:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,7000,warnl101,carlt101,,,pfirc901,klemb901,(none),(none)
CHN193404280,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1934/04/28,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/08 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,12000,bushg101,deand102,,,klemb901,pfirc901,(none),(none)
CHN193404290,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1934/04/29,0,,0:00PM,day,false,"""208,111""","""Jim Wohlenhaus""","""David W. Smith""",2019/03/06 7:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,30000,walkb101,malop103,,,klemb901,stace101,(none),(none)
CHN193405030,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1934/05/03,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/05 1:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,5000,brane101,malop103,,,stewb901,klemb901,(none),(none)
CHN193405040,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1934/05/04,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/05 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,5000,bushg101,zacht101,,,klemb901,stewb901,(none),(none)
CHN193405050,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1934/05/05,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/05 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,7000,betth101,rootc101,cantb102,,stewb901,klemb901,(none),(none)
CHN193405060,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1934/05/06,0,,0:00PM,day,false,"""276,111,266""","""Cliff Blau""","""Cliff Blau""",2019/03/03 1:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,16000,tinnb101,hanss101,bushg101,,stard901,riglc901,(none),(none)
CHN193405070,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1934/05/07,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/07 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,3000,lee-b103,holle101,,,riglc901,stard901,(none),(none)
CHN193405080,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1934/05/08,0,,0:00PM,day,false,"""277,100""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/06/07 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,1500,collp102,nelsl101,,,stard901,riglc901,(none),(none)
CHN193405090,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1934/05/09,0,,0:00PM,day,false,"""98,277,367""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/11 9:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,5000,rootc101,perkc102,,,morac102,quige901,(none),(none)
CHN193405100,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1934/05/10,0,,0:00PM,day,false,"""98,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/11 5:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,2000,warnl101,carro101,,,quige901,morac102,(none),(none)
CHN193405110,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1934/05/11,0,,0:00PM,day,false,"""98,277,367""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/12 9:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,3500,bengr101,joinr101,,,morac102,quige901,(none),(none)
CHN193405120,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1934/05/12,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/14 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,4000,lee-b103,mungv101,,,quige901,morac102,(none),(none)
CHN193405130,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1934/05/13,0,,0:00PM,day,false,"""111,96""","""Rob Wood""","""David W. Smith""",2019/03/06 7:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,20000,bushg101,bellh101,,,mageg901,barrg901,pfirc901,(none)
CHN193405140,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1934/05/14,0,,0:00PM,day,false,"""98,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/16 10:38PM,unknown,none,0,unknown,-1,unknown,unknown,cloudy,128,4500,warnl101,schuh103,,,barrg901,pfirc901,mageg901,(none)
CHN193405150,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1934/05/15,0,,0:00PM,day,false,"""98,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/17 11:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,6000,hubbc101,rootc101,,,pfirc901,mageg901,barrg901,(none)
CHN193405301,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1934/05/30,1,,0:00PM,day,false,"""137,140,111,611""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2019/3/16 11:00AM,,none,0,unknown,-1,unknown,unknown,unknown,125,0,warnl101,meinh101,,,barrg901,riglc901,morac102,(none)
CHN193405302,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1934/05/30,2,,0:00PM,day,false,"""137,277""","""Jim Herdman""","""Jim Herdman""",2019/03/18 9:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,48000,rootc101,frenl101,,,riglc901,morac102,barrg901,(none)
CHN193405310,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1934/05/31,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/12 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,5000,bushg101,swifb101,,,morac102,barrg901,riglc901,(none)
CHN193406080,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1934/06/08,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/14 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,6000,johns103,lee-b103,,,quige901,stard901,(none),(none)
