game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer
KCA200206290,SDN,KCA,KAN06,2002/06/29,0,0:00PM,night,true,dimum901,barkl901,laynj901,wendh902,park,pitches,91,tocf,2,unknown,unknown,cloudy,183,27441,reeds001,grimj001,,
KCA200206300,SDN,KCA,KAN06,2002/06/30,0,0:00PM,day,true,barkl901,laynj901,wendh902,dimum901,park,pitches,91,rtol,13,unknown,unknown,cloudy,183,22073,suppj001,peavj001,,
KCA200207110,ANA,KCA,KAN06,2002/07/11,0,0:00PM,night,true,darlg901,timmt901,emmep901,ripps901,park,pitches,83,rtol,8,unknown,unknown,cloudy,141,13031,washj001,may-d002,perct001,
KCA200207120,ANA,KCA,KAN06,2002/07/12,0,0:00PM,night,true,timmt901,emmep901,ripps901,darlg901,park,pitches,78,fromrf,14,unknown,unknown,cloudy,178,24824,appik001,suppj001,,
KCA200207130,ANA,KCA,KAN06,2002/07/13,0,0:00PM,night,true,emmep901,ripps901,darlg901,timmt901,park,pitches,81,torf,12,unknown,unknown,sunny,140,19504,byrdp001,selea001,,
KCA200207140,ANA,KCA,KAN06,2002/07/14,0,0:00PM,day,true,ripps901,darlg901,timmt901,emmep901,park,pitches,82,fromrf,6,unknown,unknown,sunny,155,12457,asenm001,ortir002,,
KCA200207151,TEX,KCA,KAN06,2002/07/15,1,0:00PM,night,true,cousd901,kellk901,fostm901,fleta901,park,pitches,86,rtol,7,unknown,unknown,cloudy,189,0,sedls001,benoj001,hernr001,
KCA200207152,TEX,KCA,KAN06,2002/07/15,2,0:00PM,night,true,kellk901,fostm901,cousd901,fleta901,park,pitches,82,fromrf,6,unknown,unknown,cloudy,181,14905,wilsk001,telfa001,hernr001,
KCA200207160,TEX,KCA,KAN06,2002/07/16,0,0:00PM,night,true,fostm901,fleta901,cousd901,craft901,park,pitches,88,rtol,6,unknown,unknown,sunny,217,14677,wilsk001,alvaj002,,
KCA200207170,CHA,KCA,KAN06,2002/07/17,0,0:00PM,night,true,nelsj901,kulpr901,scotd901,joycj901,park,pitches,87,torf,9,unknown,unknown,sunny,188,13823,suppj001,ritct001,hernr001,
KCA200207180,CHA,KCA,KAN06,2002/07/18,0,0:00PM,day,true,kulpr901,scotd901,joycj901,nelsj901,park,pitches,92,rtol,5,unknown,unknown,sunny,126,15522,byrdp001,martd004,,
KCA200207190,CLE,KCA,KAN06,2002/07/19,0,0:00PM,night,true,wolfj901,coope901,mealj901,reilm901,park,pitches,82,torf,15,unknown,unknown,cloudy,193,20922,mulls002,murrh001,hernr001,
KCA200207201,CLE,KCA,KAN06,2002/07/20,1,0:00PM,night,true,coope901,spiep901,reilm901,wolfj901,park,pitches,97,tolf,8,unknown,unknown,sunny,172,0,hernr003,wrigj002,hernr001,
KCA200207202,CLE,KCA,KAN06,2002/07/20,2,0:00PM,night,true,mealj901,reilm901,wolfj901,spiep901,park,pitches,91,tolf,10,unknown,unknown,sunny,164,36277,shuep001,voylb001,wickb001,
KCA200207210,CLE,KCA,KAN06,2002/07/21,0,0:00PM,day,true,reilm901,wolfj901,coope901,mealj901,park,pitches,97,fromrf,6,unknown,unknown,sunny,243,15637,mulls002,murrh001,,
KCA200207290,TOR,KCA,KAN06,2002/07/29,0,0:00PM,night,true,meric901,barrt901,mcclt901,kellk901,park,pitches,85,fromcf,2,unknown,unknown,cloudy,122,14759,byrdp001,carpc002,,
KCA200207300,TOR,KCA,KAN06,2002/07/30,0,0:00PM,night,true,barrt901,mcclt901,klemj901,meric901,park,pitches,87,rtol,12,unknown,unknown,sunny,184,13066,walkp001,asenm001,,
KCA200207310,TOR,KCA,KAN06,2002/07/31,0,0:00PM,night,true,mcclt901,klemj901,meric901,barrt901,park,pitches,90,rtol,12,unknown,unknown,cloudy,173,13461,parrs001,sedls001,,
KCA200208010,TOR,KCA,KAN06,2002/08/01,0,0:00PM,day,true,klemj901,meric901,barrt901,mcclt901,park,pitches,96,rtol,5,unknown,unknown,cloudy,159,12669,hallr001,hernr003,escok001,
KCA200208090,TBA,KCA,KAN06,2002/08/09,0,0:00PM,night,true,davig901,iassd901,gibsg901,wintm901,park,pitches,84,rtol,10,unknown,unknown,cloudy,238,23003,may-d002,phelt001,,
KCA200208100,TBA,KCA,KAN06,2002/08/10,0,0:00PM,night,true,iassd901,gibsg901,wintm901,davig901,park,pitches,82,ltor,5,unknown,unknown,cloudy,181,18213,zambv001,sedls001,alvaw001,
KCA200208110,TBA,KCA,KAN06,2002/08/11,0,0:00PM,day,true,gibsg901,wintm901,davig901,iassd901,park,pitches,91,rtol,12,unknown,unknown,cloudy,150,15527,hernr003,sosaj002,,
KCA200208130,NYA,KCA,KAN06,2002/08/13,0,0:00PM,night,true,diazl901,marsr901,vanol901,herna901,park,pitches,70,torf,10,unknown,unknown,cloudy,221,28834,clemr001,suppj001,,
KCA200208140,NYA,KCA,KAN06,2002/08/14,0,0:00PM,night,true,marsr901,vanol901,herna901,diazl901,park,pitches,78,rtol,10,unknown,unknown,sunny,272,26383,mendr001,steib002,rivem002,
KCA200208150,NYA,KCA,KAN06,2002/08/15,0,0:00PM,night,true,vanol901,herna901,diazl901,marsr901,park,pitches,87,unknown,2,unknown,unknown,cloudy,202,27565,stanm003,hernr001,rivem002,
KCA200208220,MIN,KCA,KAN06,2002/08/22,0,0:00PM,night,true,bellw901,packs901,carlm901,klemj901,park,pitches,90,unknown,15,unknown,unknown,cloudy,194,11785,santj003,hernr003,guare001,
KCA200208230,MIN,KCA,KAN06,2002/08/23,0,0:00PM,night,true,carlm901,klemj901,packs901,bellw901,park,pitches,82,torf,8,unknown,unknown,sunny,162,29685,reedr002,suppj001,,
KCA200208240,MIN,KCA,KAN06,2002/08/24,0,0:00PM,day,true,klemj901,packs901,bellw901,carlm901,park,pitches,78,ltor,1,unknown,unknown,overcast,209,22180,radkb001,byrdp001,guare001,
KCA200208250,MIN,KCA,KAN06,2002/08/25,0,0:00PM,day,true,packs901,bellw901,carlm901,klemj901,park,pitches,83,fromcf,5,unknown,unknown,sunny,155,13440,asenm001,lohsk001,hernr001,
KCA200208260,OAK,KCA,KAN06,2002/08/26,0,0:00PM,night,true,gormb901,barkl901,drecb901,crawj901,park,pitches,83,fromrf,6,unknown,unknown,sunny,202,11096,lidlc001,may-d002,kochb001,
KCA200208270,OAK,KCA,KAN06,2002/08/27,0,0:00PM,night,true,barkl901,drecb901,crawj901,gormb901,park,pitches,82,fromcf,10,unknown,unknown,sunny,167,13077,muldm001,hernr003,kochb001,
KCA200208280,OAK,KCA,KAN06,2002/08/28,0,0:00PM,night,true,drecb901,crawj901,gormb901,barkl901,park,pitches,81,fromrf,8,unknown,unknown,sunny,156,15952,zitob001,sedls001,,
KCA200209060,SEA,KCA,KAN06,2002/09/06,0,0:00PM,night,true,ripps901,nauep901,emmep901,darlg901,park,pitches,89,rtol,9,unknown,unknown,cloudy,187,13363,garcf002,sedls001,,
KCA200209070,SEA,KCA,KAN06,2002/09/07,0,0:00PM,night,true,nauep901,emmep901,darlg901,ripps901,park,pitches,88,rtol,12,unknown,unknown,sunny,202,19775,franr001,asenm001,,
KCA200209080,SEA,KCA,KAN06,2002/09/08,0,0:00PM,day,true,emmep901,darlg901,ripps901,nauep901,park,pitches,88,rtol,13,unknown,unknown,sunny,244,11442,creed001,steib002,,
KCA200209090,CHA,KCA,KAN06,2002/09/09,0,0:00PM,night,true,mealj901,coope901,reilm901,kellj901,park,pitches,84,torf,8,unknown,unknown,sunny,158,9555,wrigd001,byrdp001,,
KCA200209100,CHA,KCA,KAN06,2002/09/10,0,0:00PM,night,true,coope901,reilm901,kellj901,mealj901,park,pitches,77,torf,10,unknown,unknown,cloudy,200,10106,porzm001,hernr003,osuna002,
KCA200209110,CHA,KCA,KAN06,2002/09/11,0,0:00PM,night,true,reilm901,kellj901,mealj901,coope901,park,pitches,74,fromrf,3,unknown,unknown,sunny,171,12104,may-d002,buehm001,,
KCA200209120,CHA,KCA,KAN06,2002/09/12,0,0:00PM,day,true,kellj901,mealj901,coope901,reilm901,park,pitches,70,fromcf,6,unknown,unknown,cloudy,142,10427,garlj001,asenm001,,
KCA200209200,CLE,KCA,KAN06,2002/09/20,0,0:00PM,night,true,monte901,wendh902,laynj901,dimum901,park,pitches,71,ltor,3,unknown,unknown,sunny,164,13271,davij005,oberw001,baezd001,
KCA200209210,CLE,KCA,KAN06,2002/09/21,0,0:00PM,night,true,wendh902,laynj901,dimum901,monte901,park,pitches,79,ltor,5,unknown,unknown,cloudy,177,15448,grimj001,mulht001,,
KCA200209220,CLE,KCA,KAN06,2002/09/22,0,0:00PM,day,true,laynj901,dimum901,monte901,wendh902,park,pitches,66,ltor,14,unknown,unknown,sunny,171,11177,sabac001,grimj001,baezd001,
KCA200209240,DET,KCA,KAN06,2002/09/24,0,0:00PM,night,true,diazl901,herna901,marsr901,vanol901,park,pitches,68,ltor,10,unknown,unknown,sunny,190,9878,asenm001,louxs001,,
KCA200209250,DET,KCA,KAN06,2002/09/25,0,0:00PM,night,true,herna901,marsr901,vanol901,diazl901,park,pitches,73,tolf,1,unknown,unknown,sunny,222,10203,berna001,hillj001,,
KCA200209260,DET,KCA,KAN06,2002/09/26,0,0:00PM,night,true,marsr901,vanol901,diazl901,herna901,park,pitches,74,tocf,1,unknown,unknown,sunny,158,11092,suppj001,cornn001,,
TBA200204020,DET,TBA,STP01,2002/04/02,0,0:00PM,night,true,scotd901,joycj901,guccc901,nelsj901,park,pitches,72,ltor,0,dry,none,dome,213,38142,zambv001,acevj001,,
TBA200204030,DET,TBA,STP01,2002/04/03,0,0:00PM,night,true,joycj901,guccc901,nelsj901,scotd901,park,pitches,72,tocf,0,dry,none,dome,197,15186,coloj001,farnj001,,
TBA200204040,DET,TBA,STP01,2002/04/04,0,0:00PM,day,true,guccc901,nelsj901,scotd901,joycj901,park,pitches,72,fromcf,0,dry,none,dome,163,14204,ruper001,limaj001,,
TBA200204120,TOR,TBA,STP01,2002/04/12,0,0:00PM,night,true,meric901,rungb901,wolfj901,mcclt901,park,pitches,72,ltor,0,dry,none,dome,230,11058,millj002,ruper001,,
TBA200204130,TOR,TBA,STP01,2002/04/13,0,0:00PM,night,true,rungb901,wolfj901,mcclt901,meric901,park,pitches,72,fromrf,0,dry,none,dome,197,11143,prokl001,sturt001,escok001,
TBA200204140,TOR,TBA,STP01,2002/04/14,0,0:00PM,day,true,wolfj901,mcclt901,meric901,rungb901,park,pitches,72,fromcf,0,dry,none,dome,191,11222,yan-e001,cocop001,,
TBA200204190,BAL,TBA,STP01,2002/04/19,0,0:00PM,night,true,fostm901,fleta901,brinj901,cousd901,park,pitches,72,tolf,0,dry,none,dome,272,11124,julij001,coloj001,,
TBA200204200,BAL,TBA,STP01,2002/04/20,0,0:00PM,night,true,fleta901,brinj901,cousd901,fostm901,park,pitches,72,rtol,0,dry,none,dome,172,11402,johnj007,wilsp001,robew001,
TBA200204210,BAL,TBA,STP01,2002/04/21,0,0:00PM,day,true,brinj901,cousd901,fostm901,fleta901,park,pitches,72,torf,0,dry,none,dome,152,13091,creed001,ponss001,yan-e001,
TBA200204230,MIN,TBA,STP01,2002/04/23,0,0:00PM,night,true,welkb901,reedr901,tscht901,wegnm901,park,pitches,72,tolf,0,dry,none,dome,177,10602,kennj001,radkb001,yan-e001,
TBA200204240,MIN,TBA,STP01,2002/04/24,0,0:00PM,night,true,reedr901,tscht901,wegnm901,welkb901,park,pitches,72,tocf,0,dry,none,dome,155,10761,ruper001,milte001,,
TBA200204250,MIN,TBA,STP01,2002/04/25,0,0:00PM,day,true,tscht901,wegnm901,welkb901,reedr901,park,pitches,72,fromcf,0,dry,none,dome,167,10623,jackm001,yan-e001,,
TBA200205030,BOS,TBA,STP01,2002/05/03,0,0:00PM,night,true,wintm901,gibsg901,iassd901,davig901,park,pitches,72,ltor,0,dry,none,dome,148,12583,fossc001,coloj001,urbiu001,
TBA200205040,BOS,TBA,STP01,2002/05/04,0,0:00PM,night,true,gibsg901,iassd901,davig901,wintm901,park,pitches,72,rtol,0,dry,none,dome,170,17972,kim-s001,zambv001,urbiu001,
TBA200205050,BOS,TBA,STP01,2002/05/05,0,0:00PM,day,true,iassd901,davig901,wintm901,gibsg901,park,pitches,72,tolf,0,dry,none,dome,155,15920,castf001,ruper001,urbiu001,
TBA200205060,BOS,TBA,STP01,2002/05/06,0,0:00PM,night,true,davig901,wintm901,wolfj901,iassd901,park,pitches,72,unknown,0,dry,none,dome,152,11564,olivd001,sturt001,waket001,
TBA200205070,NYA,TBA,STP01,2002/05/07,0,0:00PM,night,true,reilm901,kellj901,mealj901,coope901,park,pitches,72,fromrf,0,dry,none,dome,162,15031,mussm001,wilsp001,rivem002,
TBA200205080,NYA,TBA,STP01,2002/05/08,0,0:00PM,night,true,kellj901,mealj901,coope901,reilm901,park,pitches,72,tolf,0,dry,none,dome,155,15263,clemr001,jamed002,,
TBA200205090,NYA,TBA,STP01,2002/05/09,0,0:00PM,night,true,mealj901,coope901,reilm901,kellj901,park,pitches,72,torf,0,dry,none,dome,162,16013,herno001,kennj001,rivem002,
TBA200205100,BAL,TBA,STP01,2002/05/10,0,0:00PM,night,true,bellw901,buckc901,carlm901,hirsj901,park,pitches,72,ltor,0,dry,none,dome,184,10635,loper001,ruper001,julij001,
TBA200205110,BAL,TBA,STP01,2002/05/11,0,0:00PM,night,true,buckc901,carlm901,hirsj901,bellw901,park,pitches,72,tocf,0,dry,none,dome,167,10811,yan-e001,julij001,,
TBA200205120,BAL,TBA,STP01,2002/05/12,0,0:00PM,day,true,carlm901,hirsj901,bellw901,buckc901,park,pitches,72,rtol,0,dry,none,dome,155,10264,wilsp001,ponss001,yan-e001,
TBA200205280,SEA,TBA,STP01,2002/05/28,0,0:00PM,night,true,shulj901,everm901,eddid901,guccc901,park,pitches,72,rtol,0,dry,none,dome,142,10810,ruper001,pinej001,,
TBA200205290,SEA,TBA,STP01,2002/05/29,0,0:00PM,night,true,everm901,eddid901,guccc901,shulj901,park,pitches,72,rtol,0,dry,none,dome,151,10586,garcf002,sturt001,sasak001,
TBA200205300,OAK,TBA,STP01,2002/05/30,0,0:00PM,night,true,eddid901,guccc901,shulj901,everm901,park,pitches,72,tolf,0,dry,none,dome,233,10130,harpt002,bradc001,,
TBA200205310,OAK,TBA,STP01,2002/05/31,0,0:00PM,night,true,ripps901,darlg901,emmep901,timmt901,park,pitches,72,tolf,0,dry,none,dome,255,10227,venam002,yan-e001,,
TBA200206010,OAK,TBA,STP01,2002/06/01,0,0:00PM,night,true,darlg901,timmt901,kellk901,emmep901,park,pitches,72,tocf,0,dry,none,dome,163,14073,zitob001,kennj001,,
TBA200206020,OAK,TBA,STP01,2002/06/02,0,0:00PM,day,true,timmt901,kellk901,emmep901,darlg901,park,pitches,72,fromrf,0,dry,none,dome,189,10563,muldm001,ruper001,kochb001,
TBA200206070,SDN,TBA,STP01,2002/06/07,0,0:00PM,night,true,younl901,culbf901,millb901,hohnb901,park,pitches,72,rtol,0,dry,none,dome,165,10578,lawrb001,ruper001,,
TBA200206080,SDN,TBA,STP01,2002/06/08,0,0:00PM,night,true,culbf901,millb901,hohnb901,younl901,park,pitches,72,tolf,0,dry,none,dome,155,14039,zambv001,embra001,,
TBA200206090,SDN,TBA,STP01,2002/06/09,0,0:00PM,day,true,millb901,hohnb901,younl901,culbf901,park,pitches,72,ltor,0,dry,none,dome,182,13286,joneb003,wilsp001,hofft001,
TBA200206100,LAN,TBA,STP01,2002/06/10,0,0:00PM,night,true,gormb901,cuzzp901,crawj901,westj901,park,pitches,72,rtol,0,dry,none,dome,166,10905,nomoh001,alvaw001,,
TBA200206110,LAN,TBA,STP01,2002/06/11,0,0:00PM,night,true,cuzzp901,crawj901,westj901,gormb901,park,pitches,72,rtol,0,dry,none,dome,145,11416,kennj001,daalo001,,
TBA200206120,LAN,TBA,STP01,2002/06/12,0,0:00PM,night,true,crawj901,westj901,gormb901,cuzzp901,park,pitches,72,rtol,0,dry,none,dome,139,11083,ashba002,ruper001,gagne001,
TBA200206250,TOR,TBA,STP01,2002/06/25,0,0:00PM,night,true,rapue901,iassd901,poncl901,froeb901,park,pitches,72,tolf,0,dry,none,dome,211,10380,walkp001,sosaj002,,
TBA200206260,TOR,TBA,STP01,2002/06/26,0,0:00PM,night,true,iassd901,poncl901,froeb901,rapue901,park,pitches,72,torf,0,dry,none,dome,141,10154,sturt001,parrs001,yan-e001,
TBA200206270,TOR,TBA,STP01,2002/06/27,0,0:00PM,day,true,poncl901,froeb901,rapue901,iassd901,park,pitches,72,tolf,0,dry,none,dome,149,10328,harpt002,polic001,yan-e001,
TBA200206280,FLO,TBA,STP01,2002/06/28,0,0:00PM,night,true,reilm901,kellj901,wolfj901,mealj901,park,pitches,72,ltor,0,dry,none,dome,149,10831,alvaw001,dempr002,,
TBA200206290,FLO,TBA,STP01,2002/06/29,0,0:00PM,night,true,kellj901,wolfj901,mealj901,reilm901,park,pitches,72,tocf,0,dry,none,dome,155,15874,tavaj001,kennj001,nunev001,
TBA200206300,FLO,TBA,STP01,2002/06/30,0,0:00PM,day,true,wolfj901,mealj901,reilm901,kellj901,park,pitches,72,tocf,0,dry,none,dome,221,12273,yan-e001,nunev001,,
TBA200207110,SEA,TBA,STP01,2002/07/11,0,0:00PM,night,true,dimum901,laynj901,monte901,wendh902,park,pitches,72,ltor,0,dry,none,dome,144,10840,pinej001,kennj001,,
TBA200207120,SEA,TBA,STP01,2002/07/12,0,0:00PM,night,true,laynj901,monte901,wendh902,dimum901,park,pitches,72,ltor,0,dry,none,dome,157,12095,moyej001,harpt002,sasak001,
TBA200207130,SEA,TBA,STP01,2002/07/13,0,0:00PM,night,true,monte901,wendh902,dimum901,laynj901,park,pitches,72,ltor,0,dry,none,dome,172,15840,yan-e001,halaj001,,
TBA200207140,SEA,TBA,STP01,2002/07/14,0,0:00PM,day,true,wendh902,dimum901,laynj901,monte901,park,pitches,72,tolf,0,dry,none,dome,172,14267,watsm001,phelt001,sasak001,
TBA200207150,OAK,TBA,STP01,2002/07/15,0,0:00PM,night,true,marsr901,vanol901,herna901,diazl901,park,pitches,72,tolf,0,dry,none,dome,175,10116,lillt001,ruper001,,
TBA200207160,OAK,TBA,STP01,2002/07/16,0,0:00PM,night,true,vanol901,herna901,diazl901,marsr901,park,pitches,72,fromcf,0,dry,none,dome,172,10592,muldm001,sosaj002,kochb001,
TBA200207170,BOS,TBA,STP01,2002/07/17,0,0:00PM,night,true,onorb901,marqa901,welkt901,cedeg901,park,pitches,72,ltor,0,dry,none,dome,164,15672,lowed001,wilsp001,,
TBA200207180,BOS,TBA,STP01,2002/07/18,0,0:00PM,day,true,marqa901,welkt901,cedeg901,onorb901,park,pitches,72,tolf,0,dry,none,dome,197,22012,waket001,yan-e001,urbiu001,
TBA200207260,NYA,TBA,STP01,2002/07/26,0,0:00PM,night,true,barrt901,rungb901,mcclt901,meric901,park,pitches,72,torf,0,dry,none,dome,213,22527,mussm001,sosaj002,karss001,
TBA200207270,NYA,TBA,STP01,2002/07/27,0,0:00PM,night,true,rungb901,mcclt901,meric901,barrt901,park,pitches,72,torf,0,dry,none,dome,164,35021,harpt002,weavj002,yan-e001,
TBA200207280,NYA,TBA,STP01,2002/07/28,0,0:00PM,day,true,mcclt901,meric901,barrt901,rungb901,park,pitches,72,torf,0,dry,none,dome,168,29144,petta001,sturt001,,
TBA200207290,BAL,TBA,STP01,2002/07/29,0,0:00PM,night,true,reynj901,wolfj901,hirsm901,hollm901,park,pitches,72,unknown,0,dry,none,dome,193,10340,wilsp001,drist001,,
TBA200207300,BAL,TBA,STP01,2002/07/30,0,0:00PM,night,true,wolfj901,hirsm901,hollm901,reynj901,park,pitches,72,unknown,0,dry,none,dome,135,10566,kennj001,stepj001,,
TBA200207310,BAL,TBA,STP01,2002/07/31,0,0:00PM,night,true,hirsm901,hollm901,reynj901,wolfj901,park,pitches,72,unknown,0,dry,none,dome,193,10933,loper001,delol002,,
TBA200208010,BAL,TBA,STP01,2002/08/01,0,0:00PM,night,true,hollm901,reynj901,wolfj901,hirsm901,park,pitches,72,unknown,0,dry,none,dome,170,10377,ponss001,sosaj002,julij001,
TBA200208020,CHA,TBA,STP01,2002/08/02,0,0:00PM,night,true,drakr901,ripps901,darlg901,emmep901,park,pitches,72,fromrf,0,dry,none,dome,237,10823,wunsk001,coloj001,osuna002,
TBA200208030,CHA,TBA,STP01,2002/08/03,0,0:00PM,night,true,ripps901,darlg901,emmep901,drakr901,park,pitches,72,ltor,0,dry,none,dome,154,11963,wilsp001,ritct001,,
TBA200208040,CHA,TBA,STP01,2002/08/04,0,0:00PM,day,true,darlg901,emmep901,drakr901,ripps901,park,pitches,72,ltor,0,dry,none,dome,161,11809,kennj001,buehm001,,
TBA200208050,CHA,TBA,STP01,2002/08/05,0,0:00PM,day,true,emmep901,drakr901,ripps901,spiep901,park,pitches,72,ltor,0,dry,none,dome,148,10769,foulk001,yan-e001,martd004,
TBA200208130,CLE,TBA,STP01,2002/08/13,0,0:00PM,night,true,demud901,danlk901,wolfj901,hudsm901,park,pitches,72,fromrf,0,dry,none,dome,161,11779,sabac001,sturt001,wohlm001,
TBA200208140,CLE,TBA,STP01,2002/08/14,0,0:00PM,night,true,danlk901,wolfj901,hudsm901,demud901,park,pitches,72,rtol,0,dry,none,dome,160,10455,baezd001,wilsp001,wohlm001,
TBA200208150,CLE,TBA,STP01,2002/08/15,0,0:00PM,night,true,wolfj901,hudsm901,demud901,danlk901,park,pitches,72,ltor,0,dry,none,dome,125,10778,harpt002,wohlm001,,
TBA200208160,KCA,TBA,STP01,2002/08/16,0,0:00PM,night,true,laynj901,dimum901,monte901,wendh902,park,pitches,72,tolf,0,dry,none,dome,157,10311,bukvr001,yan-e001,hernr001,
TBA200208170,KCA,TBA,STP01,2002/08/17,0,0:00PM,night,true,dimum901,monte901,wendh902,laynj901,park,pitches,72,rtol,0,dry,none,dome,229,10892,mulls002,coloj001,hernr001,
TBA200208180,KCA,TBA,STP01,2002/08/18,0,0:00PM,day,true,monte901,wendh902,laynj901,dimum901,park,pitches,72,tolf,0,dry,none,dome,178,10607,sturt001,suppj001,,
TBA200209030,ANA,TBA,STP01,2002/09/03,0,0:00PM,night,true,diazl901,wolfj901,marsr901,holbs901,park,pitches,72,tolf,0,dry,none,dome,173,10146,washj001,sosaj002,,
TBA200209040,ANA,TBA,STP01,2002/09/04,0,0:00PM,night,true,wolfj901,marsr901,holbs901,diazl901,park,pitches,72,fromlf,0,dry,none,dome,145,10161,appik001,sturt001,perct001,
TBA200209050,ANA,TBA,STP01,2002/09/05,0,0:00PM,night,true,marsr901,holbs901,diazl901,wolfj901,park,pitches,72,ltor,0,dry,none,dome,151,10135,ortir002,kennj001,,
TBA200209060,TEX,TBA,STP01,2002/09/06,0,0:00PM,night,true,gibsg901,wintm901,davig901,iassd901,park,pitches,72,tolf,0,dry,none,dome,164,10298,reyed001,harpt002,rodrr004,
TBA200209070,TEX,TBA,STP01,2002/09/07,0,0:00PM,night,true,wintm901,davig901,iassd901,gibsg901,park,pitches,72,rtol,0,dry,none,dome,173,12528,parkc002,zambv001,,
TBA200209080,TEX,TBA,STP01,2002/09/08,0,0:00PM,day,true,davig901,iassd901,gibsg901,wintm901,park,pitches,72,ltor,0,dry,none,dome,182,11779,sosaj002,benoj001,,
TBA200209090,BOS,TBA,STP01,2002/09/09,0,0:00PM,night,true,crawj901,gormb901,cuzzp901,drecb901,park,pitches,72,torf,0,dry,none,dome,158,10557,lowed001,sturt001,urbiu001,
TBA200209100,BOS,TBA,STP01,2002/09/10,0,0:00PM,night,true,gormb901,cuzzp901,drecb901,crawj901,park,pitches,72,ltor,0,dry,none,dome,154,10891,burkj001,kennj001,,
TBA200209110,BOS,TBA,STP01,2002/09/11,0,0:00PM,night,true,cuzzp901,hollm901,crawj901,gormb901,park,pitches,72,fromrf,0,dry,none,dome,186,12415,martp001,wilsp001,urbiu001,
TBA200209120,BOS,TBA,STP01,2002/09/12,0,0:00PM,day,true,hollm901,crawj901,gormb901,cuzzp901,park,pitches,72,fromcf,0,dry,none,dome,155,10149,waket001,yan-e001,urbiu001,
TBA200209170,NYA,TBA,STP01,2002/09/17,0,0:00PM,night,true,emmep901,darlg901,ripps901,nauep901,park,pitches,72,rtol,0,dry,none,dome,189,14797,cartl002,mendr001,,
TBA200209180,NYA,TBA,STP01,2002/09/18,0,0:00PM,night,true,darlg901,ripps901,nauep901,emmep901,park,pitches,72,rtol,0,dry,none,dome,164,14993,weavj002,zambv001,,
TBA200209190,NYA,TBA,STP01,2002/09/19,0,0:00PM,night,true,ripps901,nauep901,emmep901,darlg901,park,pitches,72,rtol,0,dry,none,dome,207,18557,yan-e001,hitcs001,,
TBA200209200,TOR,TBA,STP01,2002/09/20,0,0:00PM,night,true,cousd901,fostm901,brinj901,fleta901,park,pitches,72,rtol,0,dry,none,dome,157,12682,sturt001,loaie001,,
TBA200209210,TOR,TBA,STP01,2002/09/21,0,0:00PM,night,true,fostm901,brinj901,fleta901,cousd901,park,pitches,72,rtol,0,dry,none,dome,143,13351,cartl002,walkp001,,
TBA200209220,TOR,TBA,STP01,2002/09/22,0,0:00PM,day,true,brinj901,fleta901,cousd901,fostm901,park,pitches,72,ltor,0,dry,none,dome,179,19625,millj002,wilsp001,,
ATL200204010,PHI,ATL,ATL02,2002/04/01,0,0:00PM,day,false,reilm901,kellj901,mealj901,coope901,park,pitches,66,ltor,10,unknown,unknown,sunny,150,51638,glavt001,persr001,,
ATL200204030,PHI,ATL,ATL02,2002/04/03,0,0:00PM,night,false,kellj901,mealj901,coope901,reilm901,park,pitches,58,ltor,15,unknown,unknown,overcast,166,23865,padiv001,millk004,mesaj001,
ATL200204040,PHI,ATL,ATL02,2002/04/04,0,0:00PM,night,false,mealj901,coope901,reilm901,kellj901,park,pitches,57,ltor,16,unknown,unknown,cloudy,176,24640,marqj001,adamt001,,
ATL200204050,NYN,ATL,ATL02,2002/04/05,0,0:00PM,night,false,nelsj901,scotd901,joycj901,guccc901,park,pitches,59,ltor,14,unknown,unknown,sunny,173,35347,astap001,lopea002,,
ATL200204060,NYN,ATL,ATL02,2002/04/06,0,0:00PM,night,false,scotd901,joycj901,guccc901,nelsj901,park,pitches,62,ltor,15,unknown,unknown,sunny,205,41124,weatd001,smolj001,,
ATL200204070,NYN,ATL,ATL02,2002/04/07,0,0:00PM,day,false,joycj901,guccc901,nelsj901,scotd901,park,pitches,55,rtol,14,unknown,unknown,sunny,299,34210,lopea002,komis001,,
ATL200204190,FLO,ATL,ATL02,2002/04/19,0,0:00PM,night,false,millb901,crawj901,hohnb901,barkl901,park,pitches,85,ltor,6,unknown,unknown,cloudy,150,27256,holmd001,dempr002,smolj001,
ATL200204200,FLO,ATL,ATL02,2002/04/20,0,0:00PM,night,false,crawj901,hohnb901,barkl901,millb901,park,pitches,86,ltor,10,unknown,unknown,cloudy,136,33649,maddg002,burna001,smolj001,
ATL200204210,FLO,ATL,ATL02,2002/04/21,0,0:00PM,day,false,hohnb901,barkl901,millb901,crawj901,park,pitches,82,ltor,10,unknown,unknown,cloudy,180,27425,glavt001,olsek001,smolj001,
ATL200204220,FLO,ATL,ATL02,2002/04/22,0,0:00PM,night,false,barkl901,culbf901,millb901,hohnb901,park,pitches,68,ltor,14,unknown,unknown,cloudy,188,21461,pennb002,millk004,,
ATL200204230,ARI,ATL,ATL02,2002/04/23,0,0:00PM,night,false,cousd901,fostm901,fleta901,brinj901,park,pitches,74,ltor,8,unknown,unknown,cloudy,174,30674,schic002,bongj001,kim-b001,
