game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf
PIT191405140,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/05/14,PIT06,0,0:00PM,day,false,"""152,154""","""Comly ""","""Comly""",2000/10/22 5:59PM,klemb901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,10000,demaa101,adamb104,,,
PIT191405150,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/05/15,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/22 6:21PM,klemb901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,7500,mathc102,mcqug103,,,
PIT191405160,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/05/16,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/22 6:38PM,klemb901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,18000,tesrj101,coopw101,,,
PIT191405180,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/05/18,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/22 6:56PM,ortha101,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,1500,jameb102,adamb104,,,
PIT191405190,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/05/19,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/22 7:28PM,ortha101,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,2000,harmb101,cocrg101,,,
PIT191405200,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/05/20,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/22 7:50PM,ortha101,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,2000,coopw101,luqud101,,,
PIT191405210,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/05/21,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/22 10:19PM,riglc901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,3000,harmb101,mayee101,,,
PIT191405220,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/05/22,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/23 10:33PM,riglc901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,3000,adamb104,marsr101,,,
PIT191405230,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/05/23,PIT06,0,0:00PM,day,false,"""152,154""","""Comly/RWood""","""Comly/RWood""",2000/10/24 11:17PM,riglc901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,12000,mcqug103,oescj101,,,
PIT191405250,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/05/25,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/24 11:53PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,3500,coopw101,wagnb102,,,
PIT191405260,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/05/26,PIT06,0,0:00PM,day,false,"""154""","""Comly""","""Comly""",2000/10/26 1:18AM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,3500,reule101,adamb104,,,
PIT191405280,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/05/28,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/26 9:56PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,3500,mayee101,harmb101,,,
PIT191405290,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/05/29,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/26 10:24PM,riglc901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,129,4000,dougp101,mcqug103,,,
PIT191405301,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/05/30,PIT06,1,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/28 12:42AM,riglc901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,12000,yinge101,coopw101,amesr101,,
PIT191405302,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/05/30,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/10/28 9:15AM,riglc901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,20000,daved101,adamb104,,,
PIT191406030,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/06/03,PIT06,0,0:00PM,day,false,"""154""","""Comly""","""Comly""",2000/10/29 3:58PM,quige901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,3000,humpb101,harmb101,chenl101,,
PIT191406240,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/06/24,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/03 10:37PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,1200,doakb101,adamb104,,,
PIT191406250,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/06/25,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/04 9:53PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,1200,conzj101,perrp101,,,
PIT191406260,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/06/26,PIT06,0,0:00PM,day,false,"""152,154""","""Comly/RWood""","""Comly/RWood""",2000/11/05 10:49PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,2500,mcqug103,salls101,,,
PIT191406270,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/06/27,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/06 9:30PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,5000,harmb101,grind101,,,
PIT191407030,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/07/03,PIT06,0,0:00PM,day,false,"""152,154""","""Comly/RWood""","""Comly/RWood""",2000/11/12 4:19PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,4200,otoom101,lavej101,,,
PIT191407041,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/07/04,PIT06,1,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/12 4:52PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,10000,vaugh101,adamb104,,,
PIT191407042,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/07/04,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/12 6:10PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,chenl101,coopw101,,,
PIT191407070,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/07/07,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/12 7:21PM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,3000,adamb104,marqr102,,,
PIT191407080,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/07/08,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/12 8:02PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,129,2500,marsr101,otoom101,oescj101,,
PIT191407090,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/07/09,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/12 8:16PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,94,1500,tincb101,mcqug103,,,
PIT191407100,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/07/10,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/12 10:37PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,2500,matte102,harmb101,,,
PIT191407110,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/07/11,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/11/14 9:11PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,5000,mamaa101,rixee101,,,
PIT191407150,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/07/15,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/11/14 9:32PM,quige901,lincf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,2000,coopw101,allef101,,,
PIT191407161,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/07/16,PIT06,1,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/11/14 9:48PM,lincf901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,ruckn101,mamaa101,ragap101,,
PIT191407162,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/07/16,PIT06,2,0:00PM,day,false,"""154,152""","""Comly/RWood""","""Comly/RWood""",2000/11/15 7:54PM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,3500,pfefj101,kante101,,,
PIT191407170,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/07/17,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/11/15 8:45PM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,222,3500,marqr102,adamb104,,,
PIT191407181,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/07/18,PIT06,1,0:00PM,day,false,"""152,154""","""Comly/RWood""","""Comly/RWood""",2000/11/19 8:08AM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,136,0,harmb101,demaa101,,,
PIT191407182,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/07/18,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 8:59AM,byrol901,lincf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,21000,mathc102,mcqug103,,,
PIT191407200,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/07/20,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 10:06AM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,2000,tylel101,coopw101,jameb102,,
PIT191407210,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/07/21,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 10:24AM,hartb106,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,1500,rudod101,otoom101,,,
PIT191407221,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/07/22,PIT06,1,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 10:50AM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,jameb102,harmb101,,,
PIT191407222,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/07/22,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 11:09AM,riglc901,lincf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,3000,mamaa101,crutd101,,,
PIT191407230,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/07/23,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 1:02PM,lincf901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,1200,tylel101,coopw101,,,
PIT191407240,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/07/24,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/19 8:31PM,hartb106,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,1200,mcqug103,mayee101,,,
PIT191408131,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/08/13,PIT06,1,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/11/26 10:21PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,70,0,coopw101,grind101,,,
PIT191408132,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/08/13,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/11/26 10:58PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,86,4500,adamb104,perrp101,,,
PIT191408140,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/08/14,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/01 10:05PM,hartb106,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,1500,mcqug103,dougp101,harmb101,,
PIT191408150,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/08/15,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/01 10:44PM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,6000,conzj101,amesr101,,,
PIT191408170,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/08/17,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/03 8:38PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,121,5000,tesrj101,harmb101,froma101,,
PIT191408180,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/08/18,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/03 11:22PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,3000,adamb104,marqr102,,,
PIT191408190,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/08/19,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/03 11:48PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,5000,coopw101,demaa101,mcqug103,,
PIT191408200,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/08/20,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/04 8:48PM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,5000,rudod101,otoom101,,,
PIT191408221,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/08/22,PIT06,1,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/04 9:25PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,0,harmb101,jameb102,,,
PIT191408222,"""version 7RS(19) of 07/07/92""",BSN,PIT,1914/08/22,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/04 9:44PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,15000,hesso101,adamb104,,,
PIT191408240,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/08/24,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/05 5:53PM,byrol901,lincf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,1200,marsr101,mcqug103,mayee101,,
PIT191408250,"""version 7RS(19) of 07/07/92""",PHI,PIT,1914/08/25,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/05 6:25PM,lincf901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,1000,mamaa101,alexg102,,,
PIT191408261,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/08/26,PIT06,1,0:00PM,day,false,"""154""","""Comly""","""Comly""",2000/12/05 6:41PM,byrol901,lincf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,0,pfefj101,coopw101,,,
PIT191408262,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/08/26,PIT06,2,0:00PM,day,false,"""154,80""","""Comly/Herdman""","""Comly/Herdman""",2013/10/13 7:05AM,lincf901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,3000,ragap101,adamb104,,,
PIT191408270,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/08/27,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/05 7:22PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,1000,reule101,harmb101,,,
PIT191408291,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/08/29,PIT06,1,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/05 7:56PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,160,0,mamaa101,pfefj101,,,
PIT191408292,"""version 7RS(19) of 07/07/92""",BRO,PIT,1914/08/29,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/05 8:20PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,86,4500,ragap101,coopw101,,,
PIT191408310,"""version 7RS(19) of 07/07/92""",NY1,PIT,1914/08/31,PIT06,0,3:07PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/05 8:57PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,3500,,,,,
PIT191409071,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/09/07,PIT06,1,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/06 7:30AM,johns901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,5000,doakb101,mamaa101,,,
PIT191409072,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/09/07,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/06 8:38PM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,12000,harmb101,salls101,,,
PIT191409090,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/09/09,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/06 8:54PM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,1500,mcqug103,chenl101,,,
PIT191409100,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/09/10,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/06 9:12PM,hartb106,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,1200,coopw101,vaugh101,,,
PIT191409121,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/09/12,PIT06,1,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/07 6:07PM,ocona901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,0,adamb104,lavej101,,,
PIT191409122,"""version 7RS(19) of 07/07/92""",CHN,PIT,1914/09/12,PIT06,2,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/07 6:48PM,easom101,ocona901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,kante101,humpb101,,,
PIT191409150,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/09/15,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/07 9:33PM,ocona901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,2500,adamb104,bentr102,,,
PIT191409300,"""version 7RS(19) of 07/07/92""",SLN,PIT,1914/09/30,PIT06,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/10 8:04PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,1200,doakb101,coopw101,,,
PIT191410010,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/10/01,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/10 8:51PM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,800,adamb104,amesr101,,,
PIT191410020,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/10/02,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/10 9:12PM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,800,mcqug103,dougp101,,,
PIT191410030,"""version 7RS(19) of 07/07/92""",CIN,PIT,1914/10/03,PIT06,0,0:00PM,day,false,"""154""","""Comly/RWood""","""Comly/RWood""",2000/12/10 9:36PM,byrol901,johns901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,83,2000,harmb101,leark101,,,
BRF191405110,"""version 7RS(19) of 07/07/92""",PTF,BRF,1914/05/11,NYC19,0,0:00PM,day,false,"""137,216""","""Jim Herdman""","""Jim Herdman""",1999/12/31 8:31AM,brenb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,15000,camnh101,seatt102,,,
BRF191405120,"""version 7RS(19) of 07/07/92""",PTF,BRF,1914/05/12,NYC19,0,0:00PM,day,false,"""137,216""","""Jim Herdman""","""Jim Herdman""",2000/01/01 9:01AM,mccob104,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,,,,,
BRF191405140,"""version 7RS(19) of 07/07/92""",SLF,BRF,1914/05/14,NYC19,0,0:00PM,day,false,"""80""","""Jim Herdman""","""Jim Herdman""",2013/02/12 12:54PM,brenb901,mccob104,(none),(none),park,none,0,unknown,-1,dry,none,unknown,105,1000,seatt102,wille103,,,
BRF191405150,"""version 7RS(19) of 07/07/92""",SLF,BRF,1914/05/15,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/28 8:00AM,mccob104,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,149,0,lafie101,groob101,,,
BRF191405160,"""version 7RS(19) of 07/07/92""",SLF,BRF,1914/05/16,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/28 8:29AM,brenb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,5000,keuph101,maxwb101,,,
BRF191405180,"""version 7RS(19) of 07/07/92""",IND,BRF,1914/05/18,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/29 4:10PM,goece901,kanes901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,500,sommr101,mullg102,seatt102,,
BRF191405190,"""version 7RS(19) of 07/07/92""",IND,BRF,1914/05/19,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/28 10:13AM,kanes901,goece901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,600,falkc101,juulh101,,,
BRF191405200,"""version 7RS(19) of 07/07/92""",IND,BRF,1914/05/20,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/29 4:35PM,goece901,kanes901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,600,seatt102,billh101,,,
BRF191405210,"""version 7RS(19) of 07/07/92""",KCF,BRF,1914/05/21,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/29 5:08PM,kanes901,goece901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,500,packg101,lafie101,,,
BRF191405220,"""version 7RS(19) of 07/07/92""",KCF,BRF,1914/05/22,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/29 7:00PM,goece901,kanes901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,500,adamd103,houcb101,,,
BRF191405230,"""version 7RS(19) of 07/07/92""",KCF,BRF,1914/05/23,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/30 8:06AM,kanes901,goece901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,131,4000,seatt102,stond101,,,
BRF191405250,"""version 7RS(19) of 07/07/92""",CHF,BRF,1914/05/25,NYC19,0,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2004/03/10 7:57AM,brenb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,hendc101,sommr101,,,
BRF191405260,"""version 7RS(19) of 07/07/92""",CHF,BRF,1914/05/26,NYC19,0,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2004/03/10 5:10PM,mccob104,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,seatt102,mcgut101,,,
BRF191406010,"""version 7RS(19) of 07/07/92""",BLF,BRF,1914/06/01,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/30 5:13PM,bushg901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,200,seatt102,conls101,,,
BRF191406020,"""version 7RS(19) of 07/07/92""",BLF,BRF,1914/06/02,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/09/04 8:12AM,bushg901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,600,peter102,quinj102,,,
BRF191406030,"""version 7RS(19) of 07/07/92""",BLF,BRF,1914/06/03,NYC19,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2004/08/31 4:57PM,mccob104,bushg901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,500,lafie101,wilhk101,,,
BRF191406050,"""version 7RS(19) of 07/07/92""",BUF,BRF,1914/06/05,NYC19,0,0:00PM,day,false,"""151,141""","""Herdman/Grauer/Smith""","""Jim Herdman/Smith""",2004/01/01 5:16PM,bushg901,mccob104,(none),(none),unknown,none,71,unknown,-1,dry,none,unknown,127,1000,krapg101,seatt102,,,
BRF191406060,"""version 7RS(19) of 07/07/92""",BUF,BRF,1914/06/06,NYC19,0,0:00PM,day,false,"""151""","""Herdman/Grauer""","""Jim Herdman""",2004/01/03 12:45PM,bushg901,mccob104,(none),(none),unknown,none,0,unknown,-1,dry,none,unknown,112,1000,fordr101,houcb101,,,
BRF191407010,"""version 7RS(19) of 07/07/92""",BUF,BRF,1914/07/01,NYC19,0,0:00PM,day,false,"""151,80,65,73""","""Herdman/Grauer""","""Jim Herdman""",2012/05/21 4:56PM,vansc901,mccob104,(none),(none),park,none,68,unknown,-1,wet,rain,overcast,140,700,marid101,andef101,,,
BRF191407020,"""version 7RS(19) of 07/07/92""",BUF,BRF,1914/07/02,NYC19,0,0:00PM,day,false,"""151""","""Herdman/Grauer""","""Jim Herdman""",2004/01/19 4:12PM,mccob104,cusas901,(none),(none),unknown,none,79,unknown,-1,dry,none,sunny,85,800,seatt102,krapg101,,,
BRF191407030,"""version 7RS(19) of 07/07/92""",BUF,BRF,1914/07/03,NYC19,0,0:00PM,day,false,"""151""","""Herdman/Grauer/Smith""","""Jim Herdman/Smith""",2004/01/19 4:41PM,mccob104,cusas901,(none),(none),unknown,none,0,unknown,-1,dry,none,overcast,118,1500,houcb101,moore103,,,
BRF191407041,"""version 7RS(19) of 07/07/92""",BUF,BRF,1914/07/04,NYC19,1,0:00AM,day,false,"""141,151,590,591,609,633,635""","""Jim Herdman""","""Jim Herdman""",2024/07/26 5:09PM,mccob104,cusas901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,3157,finnh102,moore103,,,
