game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,innings,tiebreaker,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
CLE202009080,KCA,CLE,CLE08,2020/09/08,0,6:10PM,night,true,9,2,carlm901,hoyej901,estam901,whitc901,(none),(none),2020/09/09 07:25:32,unknown,pitches,brosc701,84,tolf,5,unknown,none,cloudy,193,0,hollg001,cimba001,barls001,
CLE202009090,KCA,CLE,CLE08,2020/09/09,0,6:10PM,night,true,9,2,hoyej901,estam901,whitc901,carlm901,(none),(none),2020/09/10 06:39:25,unknown,pitches,libea701,73,fromrf,3,unknown,none,sunny,183,0,duffd001,carrc003,hollg001,
CLE202009100,KCA,CLE,CLE08,2020/09/10,0,6:10PM,night,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/09/11 06:52:55,unknown,pitches,brosc701,68,fromcf,7,unknown,none,cloudy,168,0,singb001,civaa001,,
CLE202009210,CHA,CLE,CLE08,2020/09/21,0,6:10PM,night,true,9,2,belld901,herna901,littw901,lentn901,(none),(none),2020/09/22 06:39:56,unknown,pitches,maveb701,67,unknown,5,unknown,none,sunny,194,0,civaa001,fry-j001,handb001,
CLE202009220,CHA,CLE,CLE08,2020/09/22,0,6:10PM,night,true,9,2,herna901,littw901,lentn901,belld901,(none),(none),2020/09/23 07:01:59,unknown,pitches,maveb701,68,unknown,1,unknown,none,cloudy,201,0,matop002,fostm001,,
CLE202009230,CHA,CLE,CLE08,2020/09/23,0,6:10PM,night,true,9,2,littw901,lentn901,belld901,herna901,(none),(none),2020/09/24 06:35:37,unknown,pitches,libea701,73,torf,5,unknown,none,sunny,194,0,handb001,gonzg003,,
CLE202009240,CHA,CLE,CLE08,2020/09/24,0,6:10PM,night,true,9,2,lentn901,belld901,herna901,littw901,(none),(none),2020/09/25 06:40:32,unknown,pitches,brosc701,73,fromcf,5,unknown,none,cloudy,168,0,hillc001,rodoc001,handb001,
CLE202009250,PIT,CLE,CLE08,2020/09/25,0,7:10PM,night,true,9,2,hobep901,welkb901,dejer901,millb903,(none),(none),2020/09/26 08:40:58,unknown,pitches,maveb701,75,rtol,6,unknown,none,sunny,198,0,pluta001,strac001,,
CLE202009260,PIT,CLE,CLE08,2020/09/26,0,7:10PM,night,true,9,2,welkb901,dejer901,millb903,hobep901,(none),(none),2020/09/27 07:39:23,unknown,pitches,libea701,78,tocf,11,unknown,none,sunny,176,0,musgj001,civaa001,,
CLE202009270,PIT,CLE,CLE08,2020/09/27,0,3:10PM,day,true,9,2,dejer901,millb903,hobep901,welkb901,(none),(none),2020/09/28 06:57:33,unknown,pitches,libea701,80,torf,13,unknown,none,sunny,180,0,karij001,turln001,handb001,
NYN202007240,ATL,NYN,NYC20,2020/07/24,0,4:10PM,day,true,9,2,nauep901,fairc901,torrc901,addir901,(none),(none),2020/07/25 09:04:28,unknown,pitches,sprej701,81,torf,10,unknown,none,cloudy,145,0,lugos001,martc007,diaze006,
NYN202007250,ATL,NYN,NYC20,2020/07/25,0,4:10PM,day,true,9,2,fairc901,torrc901,addir901,nauep901,(none),(none),2020/07/26 11:19:07,unknown,pitches,sprej701,89,tocf,10,unknown,none,cloudy,201,0,jackl001,strih001,,
NYN202007260,ATL,NYN,NYC20,2020/07/26,0,7:08PM,night,true,9,2,torrc901,addir901,nauep901,fairc901,(none),(none),2020/07/27 07:39:25,unknown,pitches,karph701,91,torf,12,unknown,none,cloudy,200,0,chacj001,porcr001,,
NYN202007290,BOS,NYN,NYC20,2020/07/29,0,7:10PM,night,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/07/30 09:21:10,unknown,pitches,sprej701,84,fromlf,13,unknown,none,sunny,224,0,hembh001,wilsj004,workb001,
NYN202007300,BOS,NYN,NYC20,2020/07/30,0,7:07PM,night,true,9,2,barbs901,wegnm901,fostm901,porta901,(none),(none),2020/07/31 07:29:45,unknown,pitches,karph701,86,ltor,6,unknown,none,cloudy,229,0,perem004,matzs001,workb001,
NYN202008070,MIA,NYN,NYC20,2020/08/07,0,7:10PM,night,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/08/08 09:22:19,unknown,pitches,karph701,77,unknown,9,unknown,none,cloudy,214,0,tarps001,wachm001,vincn001,
NYN202008080,MIA,NYN,NYC20,2020/08/08,0,7:10PM,night,true,9,2,whitc901,carlm901,hoyej901,estam901,(none),(none),2020/08/09 06:37:42,unknown,pitches,altmb701,80,fromrf,9,unknown,none,sunny,183,0,peted003,castd003,,
NYN202008090,MIA,NYN,NYC20,2020/08/09,0,1:10PM,day,true,9,2,carlm901,hoyej901,estam901,whitc901,(none),(none),2020/08/10 09:03:01,unknown,pitches,karph701,85,unknown,6,unknown,none,cloudy,189,0,degrj001,lopep002,lugos001,
NYN202008100,WAS,NYN,NYC20,2020/08/10,0,7:10PM,night,true,9,2,fairc901,viscj901,addir901,torrc901,(none),(none),2020/08/11 07:20:16,unknown,pitches,altmb701,84,fromrf,12,unknown,none,sunny,179,0,corbp001,matzs001,,
NYN202008110,WAS,NYN,NYC20,2020/08/11,0,7:10PM,night,true,9,2,viscj901,addir901,torrc901,fairc901,(none),(none),2020/08/12 06:39:48,unknown,pitches,sprej701,83,torf,7,unknown,none,cloudy,175,0,schem001,porcr001,hudsd001,
NYN202008120,WAS,NYN,NYC20,2020/08/12,0,7:10PM,night,true,9,2,addir901,torrc901,fairc901,viscj901,(none),(none),2020/08/13 11:14:03,unknown,pitches,karph701,83,tolf,4,unknown,none,cloudy,199,0,famij001,sanca004,,
NYN202008130,WAS,NYN,NYC20,2020/08/13,0,1:10PM,day,true,9,2,torrc901,fairc901,viscj901,addir901,(none),(none),2020/08/14 06:17:28,unknown,pitches,altmb701,79,fromrf,6,unknown,none,cloudy,205,0,peted003,votha001,,
NYN202008251,MIA,NYN,NYC20,2020/08/25,1,5:10PM,night,true,7,2,torrc901,becka901,viscj901,nauep901,(none),(none),2020/08/26 10:05:06,unknown,pitches,sprej701,89,ltor,6,unknown,none,cloudy,157,0,bleir001,porcr001,,
NYN202008252,MIA,NYN,NYC20,2020/08/25,2,9:42PM,night,true,7,2,fairc901,viscj901,nauep901,becka901,(none),(none),2020/08/26 10:05:06,unknown,pitches,jernr701,80,fromcf,13,unknown,none,cloudy,144,0,smitj004,hughj001,vincn001,true
NYN202008260,MIA,NYN,NYC20,2020/08/26,0,7:10PM,night,true,9,2,viscj901,nauep901,torrc901,fairc901,(none),(none),2020/08/27 06:58:48,unknown,pitches,altmb701,76,fromlf,13,unknown,none,cloudy,196,0,bracb001,vincn001,,
NYN202008310,MIA,NYN,NYC20,2020/08/31,0,1:10PM,day,true,9,2,barkl901,addir901,conrc901,vanol901,(none),(none),2020/09/01 09:10:31,unknown,pitches,karph701,73,fromlf,6,unknown,none,cloudy,183,0,roget003,degrj001,kintb001,
NYN202009030,NYA,NYN,NYC20,2020/09/03,0,4:10PM,day,true,9,2,fairc901,nauep901,viscj901,ortir901,(none),(none),2020/09/04 06:57:29,unknown,pitches,karph701,88,fromlf,7,unknown,none,cloudy,240,0,diaze006,abrea001,,
NYN202009040,PHI,NYN,NYC20,2020/09/04,0,7:10PM,night,true,9,2,nauep901,viscj901,ortir901,fairc901,(none),(none),2020/09/05 07:54:12,unknown,pitches,altmb701,82,fromlf,7,unknown,none,cloudy,191,0,arrij001,hughj001,workb001,
NYN202009050,PHI,NYN,NYC20,2020/09/05,0,7:10PM,night,true,9,2,viscj901,ortir901,fairc901,nauep901,(none),(none),2020/09/06 08:20:51,unknown,pitches,altmb701,77,fromrf,11,unknown,none,cloudy,188,0,lugos001,howas003,,
NYN202009060,PHI,NYN,NYC20,2020/09/06,0,1:10PM,day,true,9,2,ortir901,fairc901,nauep901,viscj901,(none),(none),2020/09/07 07:04:24,unknown,pitches,karph701,82,ltor,5,unknown,none,cloudy,198,0,degrj001,nolaa001,,
NYN202009070,PHI,NYN,NYC20,2020/09/07,0,1:10PM,day,true,9,2,fairc901,torrc901,nauep901,ortir901,(none),(none),2020/09/08 05:47:25,unknown,pitches,karph701,80,fromlf,13,unknown,none,cloudy,220,0,workb001,castm002,nerih001,
NYN202009080,BAL,NYN,NYC20,2020/09/08,0,7:10PM,night,true,9,2,torrc901,ortir901,nauep901,fairc901,(none),(none),2020/09/09 07:25:32,unknown,pitches,altmb701,77,rtol,9,unknown,none,cloudy,181,0,meanj001,wachm001,,
NYN202009090,BAL,NYN,NYC20,2020/09/09,0,7:10PM,night,true,9,2,ortir901,nauep901,fairc901,torrc901,(none),(none),2020/09/10 06:39:25,unknown,pitches,karph701,79,tocf,9,unknown,none,cloudy,205,0,famij001,harvh001,diaze006,
NYN202009180,ATL,NYN,NYC20,2020/09/18,0,7:10PM,night,true,9,2,becka901,barbs901,porta901,wegnm901,(none),(none),2020/09/19 09:12:13,unknown,pitches,altmb701,68,fromlf,16,unknown,none,sunny,219,0,friem001,matzs001,,
NYN202009190,ATL,NYN,NYC20,2020/09/19,0,7:07PM,night,true,9,2,barbs901,porta901,wegnm901,becka901,(none),(none),2020/09/20 08:51:11,unknown,pitches,sprej701,62,fromlf,10,unknown,none,sunny,212,0,peted003,andei001,,
NYN202009200,ATL,NYN,NYC20,2020/09/20,0,1:10PM,day,true,9,2,porta901,wegnm901,becka901,barbs901,(none),(none),2020/09/21 06:14:17,unknown,pitches,karph701,60,fromlf,14,unknown,none,cloudy,189,0,wrigk001,porcr001,,
NYN202009210,TBA,NYN,NYC20,2020/09/21,0,7:10PM,night,true,9,2,vanol901,rackd901,barkl901,conrc901,(none),(none),2020/09/22 06:39:56,unknown,pitches,sprej701,62,tocf,7,unknown,none,cloudy,180,0,flemj001,degrj001,anden001,
NYN202009220,TBA,NYN,NYC20,2020/09/22,0,7:10PM,night,true,9,2,rackd901,barkl901,conrc901,vanol901,(none),(none),2020/09/23 07:01:59,unknown,pitches,sprej701,69,tocf,11,unknown,none,sunny,183,0,lugos001,snelb001,diaze006,
NYN202009230,TBA,NYN,NYC20,2020/09/23,0,7:10PM,night,true,9,2,barkl901,conrc901,vanol901,rackd901,(none),(none),2020/09/24 06:35:37,unknown,pitches,altmb701,76,tolf,8,unknown,none,sunny,173,0,glast001,wachm001,,
MIA202008140,ATL,MIA,MIA02,2020/08/14,0,7:10PM,night,true,9,2,estam901,carlm901,hoyej901,ortir901,(none),(none),2020/08/15 07:53:26,unknown,pitches,mcdob701,76,unknown,0,unknown,none,dome,179,0,lopep002,wrigk001,,
MIA202008150,ATL,MIA,MIA02,2020/08/15,0,6:10PM,night,true,9,2,carlm901,hoyej901,ortir901,estam901,(none),(none),2020/08/16 07:06:12,unknown,pitches,mccac701,78,unknown,0,unknown,none,dome,179,0,smitw002,kintb001,melam001,
MIA202008160,ATL,MIA,MIA02,2020/08/16,0,1:10PM,day,true,9,2,hoyej901,ortir901,estam901,carlm901,(none),(none),2020/08/17 07:32:54,unknown,pitches,mcdob701,76,unknown,0,unknown,none,dome,178,0,odayd001,vincn001,,
MIA202008170,NYN,MIA,MIA02,2020/08/17,0,7:10PM,night,true,9,2,barbs901,wegnm901,roser901,porta901,(none),(none),2020/08/18 06:35:56,unknown,pitches,devej701,76,unknown,0,unknown,none,dome,235,0,shrec001,yamaj001,kilof001,
MIA202008180,NYN,MIA,MIA02,2020/08/18,0,7:10PM,night,true,9,2,wegnm901,roser901,porta901,barbs901,(none),(none),2020/08/19 06:31:47,unknown,pitches,mcdob701,70,unknown,0,unknown,none,dome,200,0,wilsj004,mejih001,,
MIA202008190,NYN,MIA,MIA02,2020/08/19,0,7:10PM,night,true,9,2,roser901,porta901,barbs901,wegnm901,(none),(none),2020/08/20 06:23:54,unknown,pitches,mccac701,77,unknown,0,unknown,none,dome,194,0,diaze006,kintb001,,
MIA202008280,TBA,MIA,MIA02,2020/08/28,0,7:10PM,night,true,9,2,nauep901,torrc901,roser901,viscj901,(none),(none),2020/08/29 10:23:37,unknown,pitches,devej701,73,unknown,0,unknown,none,dome,175,0,fairp001,bleir001,castd002,
MIA202008290,TBA,MIA,MIA02,2020/08/29,0,6:10PM,night,true,9,2,torrc901,roser901,viscj901,nauep901,(none),(none),2020/08/30 06:38:46,unknown,pitches,mccac701,73,unknown,0,unknown,none,dome,167,0,flemj001,lopep002,,
MIA202008300,TBA,MIA,MIA02,2020/08/30,0,1:10PM,day,true,9,2,roser901,viscj901,nauep901,torrc901,(none),(none),2020/08/31 08:26:24,unknown,pitches,mcdob701,73,unknown,0,unknown,none,dome,206,0,snelb001,alcas001,,
MIA202009010,TOR,MIA,MIA02,2020/09/01,0,6:40PM,night,true,9,2,porta901,wegnm901,fostm901,barbs901,(none),(none),2020/09/02 07:02:07,unknown,pitches,jernr701,75,unknown,0,unknown,none,dome,160,0,hoytj001,yamas001,kintb001,
MIA202009020,TOR,MIA,MIA02,2020/09/02,0,6:40PM,night,true,9,2,wegnm901,fostm901,barbs901,porta901,(none),(none),2020/09/03 06:58:10,unknown,pitches,jernr701,75,unknown,0,unknown,none,dome,157,0,ryu-h001,sancs001,bassa001,
MIA202009100,PHI,MIA,MIA02,2020/09/10,0,6:40PM,night,true,9,2,roser901,westj901,wendh902,arrid901,(none),(none),2020/09/11 06:52:55,unknown,pitches,devej701,74,unknown,0,unknown,none,dome,206,0,garcy001,workb001,,
MIA202009111,PHI,MIA,MIA02,2020/09/11,1,5:10PM,night,true,7,2,westj901,arrid901,sches901,roser901,(none),(none),2020/09/12 10:32:11,unknown,pitches,devej701,77,unknown,0,unknown,none,dome,153,0,nolaa001,roget003,,
MIA202009112,PHI,MIA,MIA02,2020/09/11,2,8:30PM,night,true,7,2,wendh902,sches901,roser901,arrid901,(none),(none),2020/09/12 10:32:11,unknown,pitches,jernr701,74,unknown,0,unknown,none,dome,161,0,hoytj001,suarr001,garcy001,
MIA202009120,PHI,MIA,MIA02,2020/09/12,0,6:10PM,night,true,9,2,arrid901,roser901,sches901,westj901,(none),(none),2020/09/13 05:45:55,unknown,pitches,devej701,77,unknown,0,unknown,none,dome,223,0,hembh001,urenj001,,
MIA202009131,PHI,MIA,MIA02,2020/09/13,1,1:10PM,day,true,7,2,westj901,wendh902,roser901,arrid901,(none),(none),2020/09/14 06:52:20,unknown,pitches,devej701,74,unknown,0,unknown,none,dome,121,0,sancs001,rossr003,,
MIA202009132,PHI,MIA,MIA02,2020/09/13,2,3:55PM,day,true,7,2,sches901,roser901,arrid901,wendh902,(none),(none),2020/09/14 06:52:20,unknown,pitches,jernr701,74,unknown,0,unknown,none,dome,142,0,garrb001,efliz001,,
MIA202009140,PHI,MIA,MIA02,2020/09/14,0,4:10PM,day,true,9,2,roser901,wendh902,sches901,westj901,(none),(none),2020/09/15 05:53:10,unknown,pitches,jernr701,74,unknown,0,unknown,none,dome,167,0,lopep002,velav001,,
MIA202009150,BOS,MIA,MIA02,2020/09/15,0,6:40PM,night,true,9,2,fleta901,viscj901,arrid901,valej901,(none),(none),2020/09/16 06:16:35,unknown,pitches,mcdob701,75,unknown,0,unknown,none,dome,185,0,houct001,alcas001,barnm001,
MIA202009160,BOS,MIA,MIA02,2020/09/16,0,6:40PM,night,true,9,2,viscj901,arrid901,valej901,fleta901,(none),(none),2020/09/17 06:42:24,unknown,pitches,jernr701,72,unknown,0,unknown,none,dome,215,0,garcy001,kickm001,,
MIA202009170,BOS,MIA,MIA02,2020/09/17,0,1:10PM,day,true,9,2,sches901,fleta901,viscj901,carav901,(none),(none),2020/09/18 07:35:20,unknown,pitches,jernr701,74,unknown,0,unknown,none,dome,189,0,eovan001,urenj001,barnm001,
MIA202009181,WAS,MIA,MIA02,2020/09/18,1,5:10PM,night,true,7,2,westj901,arrid901,valej901,sches901,(none),(none),2020/09/19 09:12:13,unknown,pitches,mcdob701,72,unknown,0,unknown,none,dome,135,0,fedde001,sancs001,,
MIA202009182,WAS,MIA,MIA02,2020/09/18,2,8:10PM,night,true,7,2,carav901,valej901,sches901,arrid901,(none),(none),2020/09/19 09:12:13,unknown,pitches,jernr701,74,unknown,0,unknown,none,dome,174,0,garcy001,croww001,,
MIA202009190,WAS,MIA,MIA02,2020/09/19,0,6:10PM,night,true,9,2,valej901,arrid901,carav901,westj901,(none),(none),2020/09/20 08:51:11,unknown,pitches,mccac701,74,unknown,0,unknown,none,dome,186,0,lopep002,corbp001,,
MIA202009201,WAS,MIA,MIA02,2020/09/20,1,1:10PM,day,true,7,2,westj901,sches901,carav901,valej901,(none),(none),2020/09/21 06:14:17,unknown,pitches,mcdob701,72,unknown,0,unknown,none,dome,157,0,alcas001,schem001,kintb001,
MIA202009202,WAS,MIA,MIA02,2020/09/20,2,4:36PM,day,true,7,2,arrid901,carav901,valej901,sches901,(none),(none),2020/09/21 06:14:17,unknown,pitches,jernr701,72,unknown,0,unknown,none,dome,174,0,brayb002,garrb001,,
CIN202007240,DET,CIN,CIN09,2020/07/24,0,6:10PM,night,true,9,2,vanol901,barkl901,conrc901,rackd901,(none),(none),2020/07/25 09:04:28,unknown,pitches,rothr701,89,tolf,6,unknown,none,cloudy,165,0,grays001,boydm001,,
CIN202007250,DET,CIN,CIN09,2020/07/25,0,5:10PM,night,true,9,2,barkl901,conrc901,rackd901,vanol901,(none),(none),2020/07/26 11:19:07,unknown,pitches,rothr701,90,rtol,6,unknown,none,cloudy,181,0,farmb001,igler001,jimej003,
CIN202007260,DET,CIN,CIN09,2020/07/26,0,1:10PM,day,true,9,2,conrc901,rackd901,vanol901,barkl901,(none),(none),2020/07/27 07:39:25,unknown,pitches,sherb701,90,rtol,8,unknown,none,cloudy,184,0,cisnj001,lorem002,jimej003,
CIN202007270,CHN,CIN,CIN09,2020/07/27,0,6:40PM,night,true,9,2,rackd901,vanol901,barkl901,bacoj901,(none),(none),2020/07/28 06:47:58,unknown,pitches,sherb701,79,rtol,5,unknown,none,cloudy,226,0,lestj001,milew001,jeffj001,
CIN202007280,CHN,CIN,CIN09,2020/07/28,0,6:40PM,night,true,9,2,vanol901,barkl901,bacoj901,rackd901,(none),(none),2020/07/29 10:15:07,unknown,pitches,sherb701,86,rtol,9,unknown,none,sunny,182,0,milla003,reedc002,,
CIN202007290,CHN,CIN,CIN09,2020/07/29,0,6:40PM,night,true,9,2,barkl901,bacoj901,rackd901,vanol901,(none),(none),2020/07/30 09:21:10,unknown,pitches,oconj702,91,rtol,6,unknown,none,cloudy,203,0,grays001,hendk001,,
CIN202008030,CLE,CIN,CIN09,2020/08/03,0,6:40PM,night,true,9,2,hicke901,bakej902,rehaj901,mealj901,(none),(none),2020/08/04 06:39:36,unknown,pitches,sherb701,73,tolf,4,unknown,none,overcast,153,0,grays001,plesz001,igler001,
CIN202008040,CLE,CIN,CIN09,2020/08/04,0,6:10PM,night,true,9,2,bakej902,rehaj901,mealj901,hicke901,(none),(none),2020/08/05 07:16:47,unknown,pitches,oconj702,79,tolf,9,unknown,none,cloudy,179,0,biebs001,jonen001,handb001,
CIN202008110,KCA,CIN,CIN09,2020/08/11,0,6:40PM,night,true,9,2,buckc901,conrc901,vanol901,nelsj901,(none),(none),2020/08/12 06:39:48,unknown,pitches,sherb701,85,fromrf,7,unknown,none,cloudy,213,0,simsl001,stauj001,,
CIN202008120,KCA,CIN,CIN09,2020/08/12,0,6:40PM,night,true,9,2,conrc901,vanol901,nelsj901,buckc901,(none),(none),2020/08/13 11:14:03,unknown,pitches,oconj702,86,unknown,3,unknown,none,cloudy,220,0,kellb003,milew001,roset001,
CIN202008130,PIT,CIN,CIN09,2020/08/13,0,5:10PM,night,true,9,2,may-b901,iassd901,fleta901,gibsh902,(none),(none),2020/08/14 06:17:28,unknown,pitches,rothr701,88,unknown,4,unknown,none,cloudy,201,0,willt002,desca001,,
CIN202008140,PIT,CIN,CIN09,2020/08/14,0,7:10PM,night,true,9,2,iassd901,fleta901,gibsh902,may-b901,(none),(none),2020/08/15 07:53:26,unknown,pitches,rothr701,81,unknown,7,unknown,none,cloudy,170,0,grays001,kuhlc001,,
CIN202008280,CHN,CIN,CIN09,2020/08/28,0,7:10PM,night,true,9,2,belld901,littw901,lentn901,herna901,(none),(none),2020/08/29 10:23:37,unknown,pitches,rothr701,81,fromrf,9,unknown,none,cloudy,177,0,mahlt001,hendk001,igler001,
CIN202008291,CHN,CIN,CIN09,2020/08/29,1,4:10PM,night,true,7,2,littw901,herna901,belld901,merzd901,(none),(none),2020/08/30 06:38:46,unknown,pitches,rothr701,86,tolf,13,unknown,none,cloudy,167,0,darvy001,bauet001,jeffj001,
CIN202008292,CHN,CIN,CIN09,2020/08/29,2,7:46PM,night,true,7,2,lentn901,belld901,merzd901,herna901,(none),(none),2020/08/30 06:38:46,unknown,pitches,rothr701,83,tocf,9,unknown,none,cloudy,173,0,kuhnj001,kimbc001,,
CIN202008300,CHN,CIN,CIN09,2020/08/30,0,1:10PM,day,true,9,2,herna901,belld901,littw901,lentn901,(none),(none),2020/08/31 08:26:24,unknown,pitches,rothr701,78,rtol,6,unknown,none,cloudy,206,0,rea-c001,castl003,,
CIN202008310,SLN,CIN,CIN09,2020/08/31,0,6:40PM,night,true,9,2,merzd901,littw901,lentn901,herna901,(none),(none),2020/09/01 09:10:31,unknown,pitches,oconj702,81,fromcf,4,unknown,none,cloudy,189,0,hudsd002,desca001,gallg001,
CIN202009010,SLN,CIN,CIN09,2020/09/01,0,6:40PM,night,true,9,2,littw901,lentn901,herna901,merzd901,(none),(none),2020/09/02 07:02:07,unknown,pitches,rothr701,84,rtol,7,unknown,none,cloudy,207,0,kim-k001,grays001,,
CIN202009020,SLN,CIN,CIN09,2020/09/02,0,6:40PM,night,true,9,2,lentn901,herna901,merzd901,littw901,(none),(none),2020/09/03 06:58:10,unknown,pitches,rothr701,82,rtol,7,unknown,none,overcast,175,0,igler001,gallg001,,
CIN202009141,PIT,CIN,CIN09,2020/09/14,1,4:10PM,day,true,7,2,timmt901,merzd901,blakr901,reybd901,(none),(none),2020/09/15 05:53:10,unknown,pitches,sherb701,80,torf,11,unknown,none,cloudy,145,0,igler001,howas002,,
CIN202009142,PIT,CIN,CIN09,2020/09/14,2,7:27PM,night,true,7,2,diazl901,blakr901,reybd901,merzd901,(none),(none),2020/09/15 05:53:10,unknown,pitches,sherb701,74,rtol,10,unknown,none,cloudy,178,0,romas001,turln001,,
CIN202009150,PIT,CIN,CIN09,2020/09/15,0,6:40PM,night,true,9,2,blakr901,reybd901,timmt901,diazl901,(none),(none),2020/09/16 06:16:35,unknown,pitches,rothr701,73,ltor,6,unknown,none,sunny,160,0,lorem002,musgj001,garra001,
CIN202009160,PIT,CIN,CIN09,2020/09/16,0,6:40PM,night,true,9,2,reybd901,timmt901,diazl901,blakr901,(none),(none),2020/09/17 06:42:24,unknown,pitches,oconj702,78,rtol,5,unknown,none,cloudy,154,0,castl003,brubj001,igler001,
CIN202009180,CHA,CIN,CIN09,2020/09/18,0,7:10PM,night,true,9,2,carlm901,hoyej901,estam901,whitc901,(none),(none),2020/09/19 09:12:13,unknown,pitches,rothr701,65,fromrf,12,unknown,none,sunny,171,0,mahlt001,stiej001,,
CIN202009190,CHA,CIN,CIN09,2020/09/19,0,7:07PM,night,true,9,2,hoyej901,estam901,whitc901,carlm901,(none),(none),2020/09/20 08:51:11,unknown,pitches,oconj702,66,ltor,6,unknown,none,sunny,177,0,fostm001,bauet001,,
CIN202009200,CHA,CIN,CIN09,2020/09/20,0,1:10PM,day,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/09/21 06:14:17,unknown,pitches,rothr701,66,ltor,10,unknown,none,sunny,216,0,simsl001,ceasd001,,
CIN202009210,MIL,CIN,CIN09,2020/09/21,0,6:40PM,night,true,9,2,whitc901,carlm901,hoyej901,estam901,(none),(none),2020/09/22 06:39:56,unknown,pitches,sherb701,70,tolf,6,unknown,none,sunny,176,0,castl003,woodb005,,
CIN202009220,MIL,CIN,CIN09,2020/09/22,0,6:40PM,night,true,9,2,carlm901,hoyej901,estam901,whitc901,(none),(none),2020/09/23 07:01:59,unknown,pitches,rothr701,75,unknown,4,unknown,none,sunny,147,0,andeb004,antot001,hadej001,
CIN202009230,MIL,CIN,CIN09,2020/09/23,0,6:40PM,night,true,9,2,hoyej901,estam901,whitc901,carlm901,(none),(none),2020/09/24 06:35:37,unknown,pitches,rothr701,73,tolf,6,unknown,none,overcast,158,0,bauet001,housa001,,
CHN202007240,MIL,CHN,CHI11,2020/07/24,0,6:10PM,night,true,9,2,nelsj901,buckc901,tumpj901,navaj901,(none),(none),2020/07/25 09:04:28,unknown,pitches,speaa701,80,fromcf,8,unknown,none,sunny,150,0,hendk001,woodb005,,
CHN202007250,MIL,CHN,CHI11,2020/07/25,0,12:05PM,day,true,9,2,buckc901,tumpj901,navaj901,nelsj901,(none),(none),2020/07/26 11:19:07,unknown,pitches,seipb701,85,unknown,8,unknown,none,sunny,216,0,suteb001,darvy001,,
CHN202007260,MIL,CHN,CHI11,2020/07/26,0,1:20PM,day,true,9,2,tumpj901,navaj901,nelsj901,buckc901,(none),(none),2020/07/27 07:39:25,unknown,pitches,frisd701,93,unknown,5,unknown,none,cloudy,184,0,chatt001,peraf001,,
CHN202007310,PIT,CHN,CHI11,2020/07/31,0,7:15PM,night,true,9,2,lives901,welkb901,hobep901,dejer901,(none),(none),2020/08/01 07:52:46,unknown,pitches,speaa701,73,rtol,13,unknown,none,cloudy,226,0,darvy001,willt002,,
CHN202008010,PIT,CHN,CHI11,2020/08/01,0,7:15PM,night,true,9,2,welkb901,hobep901,dejer901,lives901,(none),(none),2020/08/02 06:00:15,unknown,pitches,frisd701,72,fromlf,3,unknown,none,cloudy,191,0,chatt001,kellm003,wickr001,
CHN202008020,PIT,CHN,CHI11,2020/08/02,0,1:20PM,day,true,9,2,hobep901,dejer901,lives901,welkb901,(none),(none),2020/08/03 08:21:29,unknown,pitches,frisd701,79,rtol,8,unknown,none,cloudy,217,0,jeffj001,poncc002,,
CHN202008030,KCA,CHN,CHI11,2020/08/03,0,7:15PM,night,true,9,2,conrc901,rackd901,tosia901,barkl901,(none),(none),2020/08/04 06:39:37,unknown,pitches,seipb701,64,fromcf,16,unknown,none,cloudy,163,0,milla003,duffd001,wickr001,
CHN202008040,KCA,CHN,CHI11,2020/08/04,0,7:15PM,night,true,9,2,rackd901,tosia901,barkl901,conrc901,(none),(none),2020/08/05 07:16:47,unknown,pitches,frisd701,67,rtol,9,unknown,none,cloudy,171,0,hendk001,singb001,ryank002,
CHN202008130,MIL,CHN,CHI11,2020/08/13,0,6:15PM,night,true,9,2,rehaj901,hicke901,mealj901,bakej902,(none),(none),2020/08/14 06:17:28,unknown,pitches,seipb701,79,fromcf,5,unknown,none,cloudy,186,0,darvy001,andeb004,wickr001,
CHN202008140,MIL,CHN,CHI11,2020/08/14,0,7:15PM,night,true,9,2,hicke901,mealj901,bakej902,rehaj901,(none),(none),2020/08/15 07:53:26,unknown,pitches,speaa701,80,ltor,5,unknown,none,cloudy,193,0,peraf001,milla003,hadej001,
CHN202008150,MIL,CHN,CHI11,2020/08/15,0,2:20PM,day,true,9,2,mealj901,bakej902,rehaj901,hicke901,(none),(none),2020/08/16 07:06:12,unknown,pitches,seipb701,84,rtol,9,unknown,none,cloudy,204,0,pheld001,jeffj001,claua001,
CHN202008160,MIL,CHN,CHI11,2020/08/16,0,1:20PM,day,true,9,2,bakej902,rehaj901,hicke901,mealj901,(none),(none),2020/08/17 07:32:54,unknown,pitches,frisd701,81,fromcf,10,unknown,none,sunny,191,0,yarde001,adamj002,hadej001,
