game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf
CIN200806150,BOS,CIN,CIN09,2008/06/15,0,1:15PM,day,false,kulpr901,iassd901,hohnb901,scotd901,park,pitches,sampg701,83,tocf,7,unknown,unknown,sunny,187,39958,beckj002,bailh001,,,,
CIN200806170,LAN,CIN,CIN09,2008/06/17,0,7:17PM,night,false,fleta901,reilm901,davib902,marqa901,park,pitches,sampg701,74,unknown,13,unknown,unknown,cloudy,173,26906,billc001,cuetj001,saitt001,,,
CIN200806180,LAN,CIN,CIN09,2008/06/18,0,7:11PM,night,false,reilm901,davib902,marqa901,fleta901,park,pitches,rothr701,74,rtol,9,unknown,unknown,cloudy,156,20055,lowed001,arrob001,,,,
CIN200806190,LAN,CIN,CIN09,2008/06/19,0,12:36PM,day,false,davib902,marqa901,fleta901,reilm901,park,pitches,sampg701,74,tocf,8,unknown,unknown,sunny,201,30136,stule002,haraa001,saitt001,,,
CIN200806300,PIT,CIN,CIN09,2008/06/30,0,7:12PM,night,false,fairc901,wegnm901,kellj901,drakr901,park,pitches,sampg701,73,ltor,9,unknown,unknown,cloudy,157,20745,cordf002,cappm001,,,,
CIN200807010,PIT,CIN,CIN09,2008/07/01,0,7:11PM,night,false,wegnm901,kellj901,drakr901,fairc901,park,pitches,sampg701,78,tolf,8,unknown,unknown,sunny,237,19345,cappm001,weatd001,sancr002,,,
CIN200807020,PIT,CIN,CIN09,2008/07/02,0,7:10PM,night,false,kellj901,drakr901,fairc901,wegnm901,park,pitches,sampg701,84,rtol,26,unknown,unknown,sunny,182,16890,bautd002,thomd003,,,,
CIN200807030,WAS,CIN,CIN09,2008/07/03,0,7:16PM,night,false,drecb901,holbs901,gormb901,davig901,park,pitches,sampg701,72,rtol,2,wet,rain,unknown,144,23259,cuetj001,coloj001,cordf002,,,
CIN200807040,WAS,CIN,CIN09,2008/07/04,0,3:02PM,day,false,holbs901,gormb901,davig901,drecb901,park,pitches,sampg701,69,ltor,6,unknown,unknown,unknown,142,22626,arrob001,bergj001,cordf002,,,
CIN200807050,WAS,CIN,CIN09,2008/07/05,0,7:10PM,night,false,gormb901,davig901,drecb901,holbs901,park,pitches,sampg701,80,fromcf,7,unknown,unknown,cloudy,180,37121,cordf002,hanrj001,,,,
CIN200807060,WAS,CIN,CIN09,2008/07/06,0,1:16PM,day,false,davig901,drecb901,holbs901,gormb901,park,pitches,rothr701,79,tolf,4,unknown,unknown,cloudy,176,28814,volqe001,balec001,cordf002,,,
CIN200807170,NYN,CIN,CIN09,2008/07/17,0,7:11PM,night,false,diazl901,bellw901,holbs901,schrp901,park,pitches,sampg701,86,fromcf,3,unknown,unknown,cloudy,223,23681,sancd001,cordf002,wagnb001,,,
CIN200807180,NYN,CIN,CIN09,2008/07/18,0,7:11PM,night,false,bellw901,holbs901,schrp901,diazl901,park,pitches,sampg701,88,ltor,9,unknown,unknown,sunny,148,31922,arrob001,mainj001,cordf002,,,
CIN200807190,NYN,CIN,CIN09,2008/07/19,0,7:51PM,night,false,holbs901,schrp901,diazl901,bellw901,park,pitches,rothr701,89,fromcf,8,unknown,unknown,sunny,170,41959,foggj001,pereo002,,,,
CIN200807200,NYN,CIN,CIN09,2008/07/20,0,1:16PM,day,false,schrp901,diazl901,bellw901,holbs901,park,pitches,sampg701,90,tolf,15,unknown,unknown,cloudy,205,31195,sancd001,brayb001,wagnb001,,,
CIN200807210,SDN,CIN,CIN09,2008/07/21,0,7:11PM,night,false,welkt901,welkb901,meric901,guccc901,park,pitches,sampg701,88,rtol,8,unknown,unknown,cloudy,187,18177,hensc002,cordf002,hofft001,,,
CIN200807220,SDN,CIN,CIN09,2008/07/22,0,7:11PM,night,false,welkb901,hoyej901,guccc901,welkt901,park,pitches,rothr701,81,rtol,6,unknown,unknown,cloudy,211,21233,majeg001,coreb001,,,,
CIN200807230,SDN,CIN,CIN09,2008/07/23,0,12:37PM,day,false,hoyej901,guccc901,welkt901,welkb901,park,pitches,sampg701,71,fromlf,5,unknown,unknown,cloudy,154,22970,arrob001,merec001,cordf002,,,
CIN200807250,COL,CIN,CIN09,2008/07/25,0,7:12PM,night,false,timmt901,culbf901,reynj901,cedeg901,park,pitches,sampg701,83,tocf,5,unknown,unknown,cloudy,170,27501,cooka002,volqe001,,,,
CIN200807260,COL,CIN,CIN09,2008/07/26,0,7:56PM,night,false,culbf901,reynj901,cedeg901,timmt901,park,pitches,sampg701,79,ltor,10,unknown,unknown,cloudy,156,33981,delaj001,bailh001,,,,
CIN200807270,COL,CIN,CIN09,2008/07/27,0,1:16PM,day,false,reynj901,cedeg901,timmt901,culbf901,park,pitches,sampg701,80,ltor,6,unknown,unknown,cloudy,185,28246,jimeu001,foggj001,,,,
CIN200808040,MIL,CIN,CIN09,2008/08/04,0,7:11PM,night,false,monte901,wolfj901,laynj901,knigb901,park,pitches,sampg701,86,rtol,9,unknown,unknown,cloudy,156,24706,arrob001,parrm001,cordf002,,,
CIN200808050,MIL,CIN,CIN09,2008/08/05,0,7:12PM,night,false,wolfj901,laynj901,knigb901,monte901,park,pitches,sampg701,82,ltor,8,unknown,unknown,sunny,164,24739,bushd001,volqe001,,,,
CIN200808060,MIL,CIN,CIN09,2008/08/06,0,12:36PM,day,false,laynj901,knigb901,monte901,wolfj901,park,pitches,sampg701,86,rtol,8,unknown,unknown,unknown,176,26602,suppj001,bailh001,torrs001,,,
CIN200808070,HOU,CIN,CIN09,2008/08/07,0,7:10PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,rothr701,82,tocf,12,unknown,unknown,cloudy,188,27378,oswar001,foggj001,,,,
CIN200808080,HOU,CIN,CIN09,2008/08/08,0,7:10PM,night,false,hicke901,buckc901,westj901,rapue901,park,pitches,sampg701,77,unknown,9,unknown,unknown,cloudy,193,25652,sampc001,cordf002,,,,
CIN200808090,HOU,CIN,CIN09,2008/08/09,0,7:11PM,night,false,buckc901,westj901,rapue901,hicke901,park,pitches,sampg701,78,ltor,3,unknown,unknown,cloudy,160,26044,moehb001,arrob001,valvj001,,,
CIN200808100,HOU,CIN,CIN09,2008/08/10,0,1:16PM,day,false,westj901,rapue901,hicke901,buckc901,park,pitches,sampg701,75,tocf,4,unknown,unknown,sunny,171,30789,rodrw002,haraa001,,,,
CIN200808150,SLN,CIN,CIN09,2008/08/15,0,7:12PM,night,false,rungb901,campa902,gibsg901,emmep901,park,pitches,sampg701,80,ltor,10,unknown,unknown,cloudy,165,26234,thomb002,arrob001,perec002,,,
CIN200808160,SLN,CIN,CIN09,2008/08/16,0,7:10PM,night,false,campa902,gibsg901,emmep901,rungb901,park,pitches,sampg701,80,ltor,6,unknown,unknown,cloudy,173,30713,pinej001,haraa001,,,,
CIN200808170,SLN,CIN,CIN09,2008/08/17,0,1:16PM,day,false,gibsg901,emmep901,rungb901,campa902,park,pitches,rothr701,79,ltor,3,unknown,unknown,cloudy,179,37468,volqe001,lohsk001,,,,
CIN200808290,SFN,CIN,CIN09,2008/08/29,0,7:13PM,night,false,gormb901,drecb901,ticht901,estam901,park,pitches,sampg701,74,ltor,7,unknown,unknown,unknown,200,25445,volqe001,zitob001,,,,
CIN200808300,SFN,CIN,CIN09,2008/08/30,0,7:12PM,night,false,ticht901,estam901,drecb901,gormb901,park,pitches,sampg701,87,fromcf,9,unknown,unknown,sunny,171,21729,lincm001,tascj001,cordf002,,,
CIN200808310,SFN,CIN,CIN09,2008/08/31,0,12:37PM,day,false,estam901,drecb901,gormb901,ticht901,park,pitches,rothr701,84,fromlf,8,unknown,unknown,sunny,181,26519,arrob001,cainm001,,,,
CIN200809020,PIT,CIN,CIN09,2008/09/02,0,7:10PM,night,false,schrp901,danlk901,bellw901,diazl901,park,pitches,sampg701,92,ltor,7,unknown,unknown,cloudy,170,18024,sneli001,haraa001,cappm001,,,
CIN200809030,PIT,CIN,CIN09,2008/09/03,0,7:10PM,night,false,danlk901,bellw901,diazl901,schrp901,park,pitches,rothr701,91,fromcf,4,unknown,unknown,sunny,196,18561,yatet001,affej001,cappm001,,,
CIN200809040,PIT,CIN,CIN09,2008/09/04,0,12:37PM,day,false,bellw901,diazl901,schrp901,danlk901,park,pitches,sampg701,81,tolf,13,unknown,unknown,cloudy,194,20626,massn001,hansc001,cordf002,,,
CIN200809050,CHN,CIN,CIN09,2008/09/05,0,7:27PM,night,false,relic901,rungb901,barrs901,gibsg901,park,pitches,sampg701,70,ltor,5,wet,drizzle,unknown,172,31213,arrob001,lillt001,,,,
CIN200809060,CHN,CIN,CIN09,2008/09/06,0,7:13PM,night,false,rungb901,barrs901,gibsg901,relic901,park,pitches,sampg701,78,ltor,9,unknown,unknown,cloudy,195,41204,marqj001,cuetj001,,,,
CIN200809070,CHN,CIN,CIN09,2008/09/07,0,1:16PM,day,false,barrs901,gibsg901,relic901,rungb901,park,pitches,rothr701,75,ltor,6,unknown,unknown,cloudy,182,37540,cordf002,woodk002,,,,
CIN200809160,SLN,CIN,CIN09,2008/09/16,0,7:10PM,night,false,hallt901,onorb901,nauep901,hoyej901,park,pitches,sampg701,72,ltor,2,unknown,unknown,unknown,152,19708,arrob001,loopb001,,,,
CIN200809170,SLN,CIN,CIN09,2008/09/17,0,7:11PM,night,false,onorb901,nauep901,hoyej901,hallt901,park,pitches,sampg701,78,ltor,3,unknown,unknown,sunny,136,14850,haraa001,wellt002,,,,
CIN200809180,SLN,CIN,CIN09,2008/09/18,0,7:10PM,night,false,nauep901,hoyej901,hallt901,onorb901,park,pitches,sampg701,78,ltor,8,unknown,unknown,sunny,181,14041,lohsk001,volqe001,mottj001,,,
CIN200809190,MIL,CIN,CIN09,2008/09/19,0,7:11PM,night,false,hudsm901,wintm901,guccc901,marsr901,park,pitches,sampg701,78,ltor,3,unknown,unknown,cloudy,170,20855,ramir004,suppj001,,,,
CIN200809200,MIL,CIN,CIN09,2008/09/20,0,3:59PM,day,false,wintm901,guccc901,marsr901,hudsm901,park,pitches,rothr701,79,tocf,2,unknown,unknown,unknown,198,24440,cuetj001,sabac001,cordf002,,,
CIN200809210,MIL,CIN,CIN09,2008/09/21,0,1:17PM,day,false,guccc901,marsr901,hudsm901,wintm901,park,pitches,sampg701,79,unknown,2,unknown,unknown,cloudy,184,22624,cofft001,arrob001,,,,
CIN200809220,FLO,CIN,CIN09,2008/09/22,0,1:11PM,day,false,wendh902,hudsm901,wintm901,guccc901,park,pitches,sampg701,79,fromcf,4,unknown,unknown,sunny,178,13565,haraa001,milla002,cordf002,,,
NYN200804080,PHI,NYN,NYC17,2008/04/08,0,1:11PM,day,false,eddid901,barkl901,barrt901,hoyej901,park,pitches,shanb701,50,fromlf,12,unknown,unknown,cloudy,198,56350,moyej001,schos001,gordt001,,,
NYN200804090,PHI,NYN,NYC17,2008/04/09,0,7:10PM,night,false,barkl901,barrt901,hoyej901,eddid901,park,pitches,karph701,52,rtol,7,unknown,unknown,unknown,183,47127,pelfm001,kendk001,,,,
NYN200804100,PHI,NYN,NYC17,2008/04/10,0,7:10PM,night,false,barrt901,hoyej901,eddid901,barkl901,park,pitches,shanb701,69,torf,7,unknown,unknown,cloudy,238,49045,sosaj002,gordt001,,,,
NYN200804110,MIL,NYN,NYC17,2008/04/11,0,7:11PM,night,false,laynj901,cuzzp901,wolfj901,monte901,park,pitches,shanb701,50,fromcf,10,unknown,unknown,overcast,146,46214,figun001,parrm001,wagnb001,,,
NYN200804120,MIL,NYN,NYC17,2008/04/12,0,1:10PM,day,false,cuzzp901,wolfj901,monte901,laynj901,park,pitches,karph701,70,tolf,6,unknown,unknown,unknown,158,54701,sheeb001,santj003,gagne001,,,
NYN200804130,MIL,NYN,NYC17,2008/04/13,0,1:11PM,day,false,wolfj901,monte901,laynj901,cuzzp901,park,pitches,sprej701,55,torf,16,unknown,unknown,unknown,222,52794,torrs001,sosaj002,gagne001,,,
NYN200804150,WAS,NYN,NYC17,2008/04/15,0,7:12PM,night,false,bellw901,wintm901,diazl901,schrp901,park,pitches,shanb701,56,rtol,7,unknown,unknown,sunny,181,46567,pelfm001,pereo001,,,,
NYN200804160,WAS,NYN,NYC17,2008/04/16,0,7:10PM,night,false,wintm901,diazl901,schrp901,bellw901,park,pitches,sprej701,57,rtol,11,unknown,unknown,sunny,157,46106,mainj001,chicm001,wagnb001,,,
NYN200804170,WAS,NYN,NYC17,2008/04/17,0,7:10PM,night,false,diazl901,schrp901,bellw901,wintm901,park,pitches,karph701,67,rtol,3,unknown,unknown,sunny,285,47785,sosaj002,hanrj001,,,,
NYN200804250,ATL,NYN,NYC17,2008/04/25,0,7:10PM,night,false,mcclt901,vanol901,everm901,dimum901,park,pitches,shanb701,62,rtol,14,unknown,unknown,unknown,186,52495,jurrj001,pelfm001,,,,
NYN200804260,ATL,NYN,NYC17,2008/04/26,0,1:10PM,day,false,vanol901,everm901,dimum901,mcclt901,park,pitches,sprej701,60,fromlf,18,unknown,unknown,cloudy,176,51339,mainj001,hudst001,wagnb001,,,
NYN200804270,ATL,NYN,NYC17,2008/04/27,0,1:10PM,day,false,everm901,dimum901,mcclt901,vanol901,park,pitches,karph701,54,fromcf,7,unknown,unknown,unknown,166,53487,figun001,smolj001,wagnb001,,,
NYN200804290,PIT,NYN,NYC17,2008/04/29,0,7:11PM,night,false,wendh902,hudsm901,marsr901,knigb901,park,pitches,karph701,55,torf,15,unknown,unknown,unknown,234,46982,sosaj002,vanbj001,,,,
NYN200804300,PIT,NYN,NYC17,2008/04/30,0,1:50PM,day,false,hudsm901,marsr901,knigb901,wendh902,park,pitches,karph701,55,torf,18,unknown,unknown,cloudy,175,46788,gorzt001,pereo002,,,,
NYN200805101,CIN,NYN,NYC17,2008/05/10,1,1:11PM,day,false,kulpr901,beald901,scotd901,iassd901,park,pitches,sprej701,62,fromlf,8,unknown,unknown,cloudy,192,55186,santj003,belim001,,,,
NYN200805102,CIN,NYN,NYC17,2008/05/10,2,7:30PM,night,false,drakr901,scotd901,iassd901,beald901,park,pitches,shanb701,63,ltor,11,unknown,unknown,unknown,163,47673,arrob001,pelfm001,,,,
NYN200805110,CIN,NYN,NYC17,2008/05/11,0,1:10PM,day,false,scotd901,iassd901,kulpr901,drakr901,park,pitches,karph701,61,fromlf,16,unknown,unknown,cloudy,191,49264,pereo002,cuetj001,,,,
NYN200805120,WAS,NYN,NYC17,2008/05/12,0,7:11PM,night,false,eddid901,barrt901,demud901,barkl901,park,pitches,sprej701,54,fromlf,20,unknown,unknown,unknown,195,45321,pereo001,figun001,,,,
NYN200805130,WAS,NYN,NYC17,2008/05/13,0,7:10PM,night,false,barrt901,demud901,barkl901,eddid901,park,pitches,karph701,66,fromlf,15,unknown,unknown,cloudy,168,46618,mainj001,lannj001,wagnb001,,,
NYN200805140,WAS,NYN,NYC17,2008/05/14,0,7:12PM,night,false,demud901,barkl901,eddid901,barrt901,park,pitches,shanb701,59,fromlf,11,unknown,unknown,unknown,184,48529,reddt001,vargc001,raucj001,,,
NYN200805150,WAS,NYN,NYC17,2008/05/15,0,1:10PM,day,false,barkl901,eddid901,barrt901,demud901,park,pitches,karph701,69,fromcf,8,unknown,unknown,cloudy,142,51769,bergj001,pelfm001,raucj001,,,
NYN200805260,FLO,NYN,NYC17,2008/05/26,0,7:11PM,night,false,westj901,rapue901,drakr901,buckc901,park,pitches,karph701,70,rtol,13,unknown,unknown,cloudy,179,51489,nolar001,pelfm001,,,,
NYN200805270,FLO,NYN,NYC17,2008/05/27,0,7:12PM,night,false,rapue901,drakr901,buckc901,westj901,park,pitches,shanb701,74,fromcf,10,wet,rain,unknown,170,47093,santj003,milla002,wagnb001,,,
NYN200805280,FLO,NYN,NYC17,2008/05/28,0,7:11PM,night,false,drakr901,buckc901,westj901,rapue901,park,pitches,sprej701,65,rtol,7,unknown,unknown,cloudy,219,47769,sancd001,millj002,,,,
NYN200805290,LAN,NYN,NYC17,2008/05/29,0,7:12PM,night,false,welkb901,guccc901,welkt901,meric901,park,pitches,shanb701,76,tocf,10,unknown,unknown,sunny,184,52886,vargc001,pennb002,,,,
NYN200805300,LAN,NYN,NYC17,2008/05/30,0,7:10PM,night,false,guccc901,welkt901,meric901,welkb901,park,pitches,karph701,72,rtol,17,unknown,unknown,unknown,190,52176,parkc002,heila001,,,,
NYN200805310,LAN,NYN,NYC17,2008/05/31,0,3:57PM,day,false,welkt901,meric901,welkb901,guccc901,park,pitches,shanb701,73,rtol,11,unknown,unknown,unknown,168,53528,sancd001,broxj001,wagnb001,,,
NYN200806010,LAN,NYN,NYC17,2008/06/01,0,8:10PM,night,false,meric901,welkb901,guccc901,welkt901,park,pitches,karph701,78,torf,12,unknown,unknown,cloudy,175,50263,santj003,kuroh001,,,,
NYN200806100,ARI,NYN,NYC17,2008/06/10,0,7:11PM,night,false,joycj901,nelsj901,johna901,tscht901,park,pitches,sprej701,90,rtol,15,unknown,unknown,cloudy,198,45808,qualc001,smitj002,,,,
NYN200806110,ARI,NYN,NYC17,2008/06/11,0,7:11PM,night,false,nelsj901,johna901,tscht901,joycj901,park,pitches,shanb701,83,torf,11,unknown,unknown,cloudy,234,46503,vargc001,gonze001,,,,
NYN200806120,ARI,NYN,NYC17,2008/06/12,0,1:11PM,day,false,johna901,tscht901,joycj901,nelsj901,park,pitches,altmb701,80,ltor,18,unknown,unknown,sunny,216,47042,lyonb003,heila001,,,,
NYN200806130,TEX,NYN,NYC17,2008/06/13,0,7:11PM,night,false,reilm901,davib902,marqa901,fleta901,park,pitches,shanb701,74,rtol,11,unknown,unknown,cloudy,172,49880,pereo002,felds001,,,,
NYN200806151,TEX,NYN,NYC17,2008/06/15,1,1:10PM,day,false,marqa901,beald901,fleta901,reilm901,park,pitches,sprej701,76,ltor,9,wet,drizzle,unknown,203,0,millk004,mainj001,wilsc004,,,
NYN200806152,TEX,NYN,NYC17,2008/06/15,2,5:11PM,night,false,davib902,fleta901,reilm901,beald901,park,pitches,karph701,80,fromcf,7,unknown,unknown,cloudy,166,55438,martp001,gabbk001,wagnb001,,,
NYN200806230,SEA,NYN,NYC17,2008/06/23,0,7:10PM,night,false,gibsg901,rungb901,barrs901,relic901,park,pitches,karph701,80,rtol,10,unknown,unknown,unknown,159,49789,rowlr002,santj003,rhoda001,,,
NYN200806240,SEA,NYN,NYC17,2008/06/24,0,7:10PM,night,false,rungb901,barrs901,relic901,gibsg901,park,pitches,shanb701,77,tolf,17,unknown,unknown,cloudy,165,49386,dickr001,pereo002,,,,
NYN200806250,SEA,NYN,NYC17,2008/06/25,0,7:10PM,night,false,barrs901,relic901,gibsg901,rungb901,park,pitches,freed701,78,tolf,11,unknown,unknown,unknown,145,52154,mainj001,batim001,,,,
NYN200806272,NYA,NYN,NYC17,2008/06/27,2,8:10PM,night,false,vanol901,estam901,dimum901,mcclt901,park,pitches,shanb701,82,fromcf,8,unknown,unknown,unknown,191,56308,ponss001,martp001,,,,
NYN200806280,NYA,NYN,NYC17,2008/06/28,0,4:21PM,day,false,everm901,dimum901,mcclt901,vanol901,park,pitches,sprej701,82,rtol,16,unknown,unknown,unknown,180,56172,petta001,santj003,rivem002,,,
NYN200806290,NYA,NYN,NYC17,2008/06/29,0,1:11PM,day,false,dimum901,estam901,vanol901,everm901,park,pitches,karph701,88,rtol,11,unknown,unknown,cloudy,180,56277,pereo002,rasnd001,wagnb001,,,
NYN200807080,SFN,NYN,NYC17,2008/07/08,0,7:11PM,night,false,drecb901,cuzzp901,davig901,gormb901,park,pitches,karph701,82,rtol,13,unknown,unknown,cloudy,158,48887,pelfm001,linct001,,,,
NYN200807090,SFN,NYN,NYC17,2008/07/09,0,7:10PM,night,false,cuzzp901,davig901,gormb901,drecb901,park,pitches,sprej701,79,tocf,12,unknown,unknown,unknown,162,48896,santj003,sancj002,,,,
NYN200807100,SFN,NYN,NYC17,2008/07/10,0,1:10PM,day,false,davig901,gormb901,drecb901,cuzzp901,park,pitches,karph701,82,torf,14,unknown,unknown,cloudy,190,48755,schos001,romos001,,,,
NYN200807110,COL,NYN,NYC17,2008/07/11,0,7:11PM,night,false,welkb901,meric901,hudsm901,cousd901,park,pitches,sprej701,79,rtol,11,unknown,unknown,unknown,172,49016,felip002,bucht001,wagnb001,,,
NYN200807120,COL,NYN,NYC17,2008/07/12,0,3:58PM,day,false,meric901,hudsm901,cousd901,welkb901,park,pitches,shanb701,82,rtol,18,unknown,unknown,sunny,163,54137,munic001,jimeu001,wagnb001,,,
NYN200807130,COL,NYN,NYC17,2008/07/13,0,8:11PM,night,false,hudsm901,welkb901,meric901,estam901,park,pitches,karph701,77,fromlf,15,unknown,unknown,cloudy,154,51293,pelfm001,redmm002,,,,
NYN200807220,PHI,NYN,NYC17,2008/07/22,0,7:10PM,night,false,cousd901,herna901,coope901,fostm901,park,pitches,sprej701,81,fromcf,9,unknown,unknown,unknown,193,55081,durbc001,smitj002,lidgb001,,,
NYN200807230,PHI,NYN,NYC17,2008/07/23,0,7:11PM,night,false,herna901,coope901,fostm901,cousd901,park,pitches,shanb701,78,rtol,15,unknown,unknown,unknown,166,53444,mainj001,madsr001,wagnb001,,,
NYN200807240,PHI,NYN,NYC17,2008/07/24,0,12:10PM,day,false,coope901,fostm901,cousd901,herna901,park,pitches,karph701,74,tolf,15,unknown,unknown,unknown,138,50962,heila001,romej001,wagnb001,,,
NYN200807250,SLN,NYN,NYC17,2008/07/25,0,7:12PM,night,false,fairc901,wegnm901,kellj901,holbs901,park,pitches,shanb701,80,tolf,10,unknown,unknown,cloudy,164,55372,pelfm001,boggm001,,,,
NYN200807260,SLN,NYN,NYC17,2008/07/26,0,7:10PM,night,false,wegnm901,kellj901,holbs901,fairc901,park,pitches,shanb701,78,rtol,16,unknown,unknown,cloudy,309,53799,thomb002,heila001,,,,
NYN200807270,SLN,NYN,NYC17,2008/07/27,0,1:10PM,day,false,kellj901,holbs901,fairc901,wegnm901,park,pitches,karph701,76,rtol,11,unknown,unknown,unknown,150,53691,santj003,lohsk001,,,,
NYN200808050,SDN,NYN,NYC17,2008/08/05,0,7:11PM,night,false,davig901,drecb901,ticht901,gormb901,park,pitches,shanb701,77,rtol,11,unknown,unknown,cloudy,168,52130,pelfm001,adamm001,schos001,,,
NYN200808060,SDN,NYN,NYC17,2008/08/06,0,7:12PM,night,false,drecb901,ticht901,gormb901,davig901,park,pitches,freed701,84,torf,18,unknown,unknown,cloudy,173,48018,baekc001,martp001,hofft001,,,
NYN200808070,SDN,NYN,NYC17,2008/08/07,0,12:10PM,day,false,ticht901,gormb901,davig901,drecb901,park,pitches,karph701,80,rtol,5,unknown,unknown,cloudy,174,49352,heila001,bellh001,,,,
NYN200808080,FLO,NYN,NYC17,2008/08/08,0,7:10PM,night,false,cedeg901,culbf901,reynj901,timmt901,park,pitches,karph701,75,torf,10,unknown,unknown,unknown,159,50307,pereo002,nolar001,heila001,,,
NYN200808090,FLO,NYN,NYC17,2008/08/09,0,7:10PM,night,false,culbf901,reynj901,timmt901,cedeg901,park,pitches,shanb701,76,fromlf,13,unknown,unknown,unknown,177,52484,schos001,olses001,heila001,,,
NYN200808100,FLO,NYN,NYC17,2008/08/10,0,1:10PM,day,false,reynj901,timmt901,cedeg901,culbf901,park,pitches,karph701,81,fromlf,14,unknown,unknown,unknown,165,54242,johnj009,pelfm001,,,,
NYN200808110,PIT,NYN,NYC17,2008/08/11,0,1:41PM,day,false,hohnb901,kulpr901,iassd901,causk901,park,pitches,karph701,68,ltor,5,unknown,unknown,unknown,191,53534,bautd002,heila001,grabj002,,,
NYN200808190,ATL,NYN,NYC17,2008/08/19,0,7:10PM,night,false,relic901,campa902,rungb901,gibsg901,park,pitches,sprej701,75,ltor,16,unknown,unknown,cloudy,177,50589,heila001,bennj002,,,,
NYN200808200,ATL,NYN,NYC17,2008/08/20,0,7:10PM,night,false,campa902,rungb901,gibsg901,relic901,park,pitches,shanb701,73,fromcf,8,unknown,unknown,cloudy,128,50178,pelfm001,jurrj001,,,,
NYN200808210,ATL,NYN,NYC17,2008/08/21,0,7:11PM,night,false,rungb901,gibsg901,relic901,campa902,park,pitches,sprej701,75,fromlf,9,unknown,unknown,sunny,178,51952,ayall001,nunev001,,,,
NYN200808220,HOU,NYN,NYC17,2008/08/22,0,7:11PM,night,false,wegnm901,bellw901,holbs901,fairc901,park,pitches,shanb701,74,fromlf,8,unknown,unknown,cloudy,138,52008,santj003,oswar001,ayall001,,,
NYN200808230,HOU,NYN,NYC17,2008/08/23,0,7:10PM,night,false,bellw901,holbs901,fairc901,wegnm901,park,pitches,altmb701,73,fromlf,7,unknown,unknown,cloudy,156,51766,backb001,mainj001,,,,
NYN200808240,HOU,NYN,NYC17,2008/08/24,0,1:10PM,day,false,holbs901,fairc901,wegnm901,bellw901,park,pitches,sprej701,80,rtol,5,unknown,unknown,cloudy,192,49758,hawkl001,felip002,valvj001,,,
NYN200808250,HOU,NYN,NYC17,2008/08/25,0,7:11PM,night,false,fairc901,wegnm901,kellj901,holbs901,park,pitches,shanb701,76,torf,7,unknown,unknown,unknown,147,49791,pelfm001,moehb001,,,,
NYN200809050,PHI,NYN,NYC17,2008/09/05,0,7:11PM,night,false,emmep901,millb901,mealj901,darlg901,park,pitches,karph701,76,rtol,16,unknown,unknown,unknown,155,48302,myerb001,pelfm001,lidgb001,,,
NYN200809071,PHI,NYN,NYC17,2008/09/07,1,2:16PM,day,false,millb901,causk901,darlg901,emmep901,park,pitches,shanb701,79,torf,8,unknown,unknown,cloudy,169,55797,moyej001,martp001,,,,
NYN200809072,PHI,NYN,NYC17,2008/09/07,2,8:11PM,night,false,mealj901,darlg901,emmep901,causk901,park,pitches,karph701,78,torf,10,unknown,unknown,sunny,169,54980,santj003,hamec001,,,,
NYN200809090,WAS,NYN,NYC17,2008/09/09,0,7:10PM,night,false,barkl901,eddid901,demud901,hoyej901,park,pitches,sprej701,72,tolf,4,unknown,unknown,unknown,196,50382,smitj002,mannc001,ayall001,,,
NYN200809100,WAS,NYN,NYC17,2008/09/10,0,7:11PM,night,false,eddid901,demud901,hoyej901,barkl901,park,pitches,shanb701,68,fromcf,6,unknown,unknown,cloudy,204,52431,smitj002,rives001,ayall001,,,
NYN200809131,ATL,NYN,NYC17,2008/09/13,1,3:57PM,day,false,timmt901,beald901,cedeg901,culbf901,park,pitches,shanb701,76,fromlf,7,unknown,unknown,unknown,181,0,ridgj001,schos001,gonzm001,,,
NYN200809132,ATL,NYN,NYC17,2008/09/13,2,7:38PM,night,false,reynj901,cedeg901,culbf901,beald901,park,pitches,karph701,73,rtol,11,unknown,unknown,unknown,144,54705,niesj001,reyej003,,,,
NYN200809140,ATL,NYN,NYC17,2008/09/14,0,1:12PM,day,false,cedeg901,culbf901,reynj901,timmt901,park,pitches,freed701,86,rtol,12,unknown,unknown,cloudy,209,56041,julij001,ayall001,gonzm001,,,
NYN200809220,CHN,NYN,NYC17,2008/09/22,0,7:10PM,night,false,marsr901,cuzzp901,wolfj901,laynj901,park,pitches,sprej701,66,fromlf,13,unknown,unknown,unknown,201,51137,marqj001,niesj001,woodk002,,,
NYN200809230,CHN,NYN,NYC17,2008/09/23,0,7:11PM,night,false,cuzzp901,wolfj901,laynj901,marsr901,park,pitches,shanb701,65,fromcf,8,unknown,unknown,sunny,167,50615,santj003,gaudc001,ayall001,,,
NYN200809240,CHN,NYN,NYC17,2008/09/24,0,7:10PM,night,false,wolfj901,laynj901,marsr901,cuzzp901,park,pitches,karph701,63,fromlf,10,unknown,unknown,cloudy,244,54416,howrb001,ayall001,woodk002,,,
