game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
DET195605160,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/05/16,DET04,0,0:00PM,day,false,berrc103,honoj901,nappl901,umonf901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 9:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,3559,baumf102,laryf101,hurdt101,,"""DET""",
DET195605180,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/05/18,DET04,0,0:00PM,day,false,tabaf901,stevj901,runge901,romme101,"""Luke Kraemer""","""Luke Kraemer""",1998/01/11 2:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,3305,hoefb101,ferrd102,,,,
DET195605190,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/05/19,DET04,0,0:00PM,day,false,stevj901,runge901,romme101,tabaf901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/11 2:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,190,8668,moorr101,maasd101,zuveg101,,,
DET195605201,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/05/20,DET04,1,0:00PM,day,false,runge901,romme101,tabaf901,stevj901,"""Comly""","""Comly""",2007/05/19 11:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,foytp101,stobc101,,,"""14""",
DET195605202,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/05/20,DET04,2,0:00PM,day,false,romme101,tabaf901,stevj901,runge901,"""Comly""","""Comly""",2007/05/19 11:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,24606,groms101,grigh101,,,"""14""",
DET195605220,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/05/22,DET04,0,0:00PM,day,false,ricej901,summb901,mckib901,flahr901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/11 2:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,9503,laryf101,fordw101,,wilsr102,,
DET195605230,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/05/23,DET04,0,0:00PM,day,false,summb901,mckib901,flahr901,ricej901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/11 2:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,189,9566,byrnt101,hoefb101,,skowb101,,
DET195605240,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/05/24,DET04,0,0:00PM,day,false,mckib901,flahr901,ricej901,summb901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/11 2:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,181,8305,sturt101,maasd101,,collj101,,
DET195605250,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/05/25,DET04,0,0:00PM,night,false,runge901,romme101,tabaf901,stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 10:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,20558,kretl101,foytp101,,,"""DET""",
DET195605260,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/05/26,DET04,0,0:00PM,day,false,romme101,tabaf901,stevj901,runge901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 12:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,6508,hoefb101,crimj101,,,"""DET""",
DET195605271,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/05/27,DET04,1,0:00PM,day,false,tabaf901,stevj901,runge901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 1:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,0,laryf101,herrt102,,,"""DET""",
DET195605272,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/05/27,DET04,2,0:00PM,day,false,stevj901,runge901,romme101,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 1:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,17543,ditma101,maasd101,,,"""DET""",
DET195606150,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/06/15,DET04,0,0:00PM,night,false,soarh901,papaj901,hurle901,chyln901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/17 2:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,48235,hoefb101,portb102,,,"""DET""",
DET195606160,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/06/16,DET04,0,0:00PM,day,false,papaj901,hurle901,chyln901,soarh901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/17 2:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,183,15521,sisld102,trucv101,,,"""DET""",
DET195606170,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/06/17,DET04,0,0:00PM,day,false,hurle901,chyln901,soarh901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/17 3:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,22330,sullf101,hoefb101,,,"""DET""",
DET195606180,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/06/18,DET04,0,0:00PM,day,false,chyln901,soarh901,hurle901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/17 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,12072,larsd102,foytp101,,,"""NYA/DET""",
DET195606190,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/06/19,DET04,0,0:00PM,day,false,soarh901,papaj901,hurle901,chyln901,"""Comly""","""Comly""",2007/05/12 11:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,13305,byrnt101,laryf101,sturt101,,"""4""",
DET195606200,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/06/20,DET04,0,0:00PM,night,false,papaj901,hurle901,chyln901,soarh901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/17 5:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,47756,kuckj101,hoefb101,fordw101,,"""NYA/DET""",
DET195606220,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/06/22,DET04,0,0:00PM,night,false,summb901,mckib901,flahr901,ricej901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/11 6:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,16196,zuveg101,mastw101,,,,
DET195606241,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/06/24,DET04,1,0:00PM,day,false,mckib901,flahr901,ricej901,summb901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/13 9:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,0,loesb101,groms101,zuveg101,,,
DET195606242,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/06/24,DET04,2,0:00PM,day,false,flahr901,ricej901,summb901,mckib901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/13 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,15632,moorr101,laryf101,ferrd102,,,
DET195606250,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/06/25,DET04,0,0:00PM,day,false,ricej901,summb901,mckib901,flahr901,"""Comly""","""Comly""",2007/05/20 1:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,185,3281,pascc102,hoefb101,stond102,,"""14""",
DET195606260,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/06/26,DET04,0,0:00PM,night,false,summb901,mckib901,flahr901,ricej901,"""Comly""","""Comly""",2007/05/20 1:22AM,park,none,0,unknown,-1,unknown,unknown,night,93,15493,,,,,"""14""",
DET195606270,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/06/27,DET04,0,0:00PM,day,false,mckib901,flahr901,ricej901,summb901,"""Comly""","""Comly""",2007/05/20 1:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,4435,wiesb101,laryf101,,,"""14""",
DET195607020,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/07/02,DET04,0,0:00PM,day,false,ricej901,summb901,mckib901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/23 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,8382,howed101,trucv101,lapap102,,"""CHA/DET""",
DET195607030,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/07/03,DET04,0,0:00PM,day,false,summb901,mckib901,flahr901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/23 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,7971,wilsj104,hoefb101,,,"""CHA/DET""",
DET195607041,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/07/04,DET04,1,0:00PM,day,false,umonf901,berrc103,honoj901,nappl901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/23 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,0,scorh101,foytp101,mclic101,,"""CLE/DET""",
DET195607042,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/07/04,DET04,2,0:00PM,day,false,berrc103,honoj901,nappl901,umonf901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/23 1:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,33151,wynne101,maasd101,,,"""CLE/DET""",
DET195607050,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/07/05,DET04,0,0:00PM,day,false,honoj901,nappl901,umonf901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",2003/03/23 1:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,5270,laryf101,lemob101,,,"""CLE/DET""",
DET195607241,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/07/24,DET04,1,0:00PM,day,false,stevj901,runge901,(none),romme101,"""Luke Kraemer""","""Luke Kraemer""",1998/01/14 8:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,0,groms101,fornm101,,,,
DET195607242,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/07/24,DET04,2,0:00PM,night,false,runge901,romme101,(none),stevj901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/14 9:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,33322,browh101,millb102,,,,
DET195607250,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/07/25,DET04,0,0:00PM,day,false,romme101,stevj901,(none),runge901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/14 9:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,4456,foytp101,martm101,,,,
DET195607260,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/07/26,DET04,0,0:00PM,day,false,stevj901,runge901,(none),romme101,"""Luke Kraemer""","""Luke Kraemer""",1998/01/14 9:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,5468,wighb101,hoefb101,loesb101,,,
DET195607270,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/07/27,DET04,0,0:00PM,night,false,runge901,romme101,stevj901,tabaf901,"""Comly""","""Comly""",2007/05/20 2:55AM,park,none,0,unknown,-1,unknown,unknown,night,146,17298,laryf101,wiesb101,,,"""14""",
DET195607280,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/07/28,DET04,0,0:00PM,day,false,romme101,stevj901,tabaf901,runge901,"""Comly""","""Comly""",2007/05/20 3:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,7143,stobc101,foytp101,,,"""14""",
DET195607291,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/07/29,DET04,1,0:00PM,day,false,stevj901,tabaf901,runge901,romme101,"""Comly""","""Comly""",2007/05/20 3:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,hoefb101,stewb103,,,"""14""",
DET195607292,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/07/29,DET04,2,0:00PM,day,false,tabaf901,runge901,romme101,stevj901,"""Comly""","""Comly""",2007/05/20 3:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,18793,stond102,bunnj101,,,"""14""",
DET195607300,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/07/30,DET04,0,0:00PM,day,false,summb901,mckib901,ricej901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/01 6:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,7387,trucv101,sullf101,,,"""DET""",
DET195607310,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/07/31,DET04,0,0:00PM,night,false,mckib901,ricej901,flahr901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/01 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,23036,laryf101,portb102,,,"""DET""",
DET195608010,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/08/01,DET04,0,0:00PM,day,false,ricej901,flahr901,summb901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/01 6:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,9540,brewt101,foytp101,hurdt101,,"""DET""",
DET195608020,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/08/02,DET04,0,0:00PM,day,false,flahr901,summb901,mckib901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/01 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,7786,nixow101,millb102,,,"""DET""",
DET195608030,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/08/03,DET04,0,0:00PM,night,false,summb901,mckib901,ricej901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/01 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,43478,hoefb101,coler101,,,"""NYA/DET""",
DET195608040,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/08/04,DET04,0,0:00PM,day,false,mckib901,ricej901,flahr901,summb901,"""Comly""","""Comly""",2007/05/13 12:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,179,24908,abera101,larsd102,,,"""4""",
DET195608050,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/08/05,DET04,0,0:00PM,day,false,ricej901,flahr901,summb901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/10 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,30310,bunnj101,sturt101,abera101,,"""NYA/DET""",
DET195608060,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/08/06,DET04,0,0:00PM,night,false,chyln901,soarh901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/10 7:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,29813,foytp101,scorh101,,,"""CLE/DET""",
DET195608070,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/08/07,DET04,0,0:00PM,day,false,soarh901,papaj901,hurle901,chyln901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/10 7:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,11963,garcm101,laryf101,,,"""CLE/DET""",
DET195608080,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/08/08,DET04,0,0:00PM,day,false,papaj901,hurle901,chyln901,soarh901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/11 6:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,6133,bunnj101,crimj101,abera101,,"""DET""",
DET195608090,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/08/09,DET04,0,0:00PM,day,false,hurle901,chyln901,soarh901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/11 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,4485,ditma101,trucv101,,,"""DET""",
DET195608100,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/08/10,DET04,0,0:00PM,night,false,flahr901,summb901,mckib901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/11 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,41673,donod101,foytp101,,,"""CHA/DET""",
DET195608110,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/08/11,DET04,0,0:00PM,day,false,summb901,mckib901,ricej901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/11 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,11975,laryf101,wilsj104,,,"""CHA/DET""",
DET195608120,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/08/12,DET04,0,0:00PM,day,false,mckib901,ricej901,flahr901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/11 6:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,23777,hoefb101,pierb101,,,"""CHA/DET""",
DET195608310,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/08/31,DET04,0,0:00PM,night,false,honoj901,nappl901,umonf901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",2003/04/25 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,26312,foytp101,herrt102,,,"""DET""",
DET195609010,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/09/01,DET04,0,0:00PM,day,false,nappl901,umonf901,berrc103,honoj901,"""D Lamoureaux""","""D Lamouraeux""",2003/04/25 6:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,6380,laryf101,kretl101,,,"""DET""",
DET195609020,"""version 7RS(19) of 07/07/92""",KC1,DET,1956/09/02,DET04,0,0:00PM,day,false,umonf901,berrc103,honoj901,nappl901,"""D Lamoureaux""","""D Lamoureaux""",2003/04/25 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,3698,hoefb101,ditma101,,,"""DET""",
DET195609110,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/09/11,DET04,0,0:00PM,day,false,umonf901,berrc103,honoj901,nappl901,"""Comly""","""Comly""",2007/05/20 4:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2481,laryf101,stond102,,,"""14""",
DET195609120,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/09/12,DET04,0,0:00PM,day,false,berrc103,honoj901,nappl901,umonf901,"""Comly""","""Comly""",2007/05/20 4:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2911,hoefb101,pascc102,,,"""14""",
DET195609130,"""version 7RS(19) of 07/07/92""",WS1,DET,1956/09/13,DET04,0,0:00PM,day,false,honoj901,nappl901,umonf901,berrc103,"""Comly""","""Comly""",2007/05/20 4:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,2473,foytp101,stobc101,,,"""14""",
DET195609140,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/09/14,DET04,0,0:00PM,day,false,runge901,romme101,stevj901,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/04 2:28PM,unknown,none,70,unknown,-1,unknown,unknown,unknown,148,11403,larsd102,woodh101,,,"""NYA/DET""",
DET195609150,"""version 7RS(19) of 07/07/92""",NYA,DET,1956/09/15,DET04,0,0:00PM,day,false,romme101,stevj901,tabaf901,runge901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/04 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,25154,laryf101,coler101,,,"""DET""",
DET195609161,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/09/16,DET04,1,0:00PM,day,false,stevj901,tabaf901,runge901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/05/04 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,0,mastw101,hurdt101,,,"""DET""",
DET195609162,"""version 7RS(19) of 07/07/92""",BOS,DET,1956/09/16,DET04,2,0:00PM,day,false,tabaf901,runge901,romme101,stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/04 3:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,34174,bunnj101,parnm101,,,"""DET""",
DET195609180,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/09/18,DET04,0,0:00PM,day,false,umonf901,berrc103,honoj901,nappl901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/15 12:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,2223,foytp101,johnc103,,,,
DET195609190,"""version 7RS(19) of 07/07/92""",BAL,DET,1956/09/19,DET04,0,0:00PM,day,false,berrc103,honoj901,nappl901,umonf901,"""Luke Kraemer""","""Luke Kraemer""",1996/01/27 2:46PM,park,none,52,unknown,-1,unknown,unknown,unknown,136,1435,laryf101,browh101,,bollf101,,
DET195609210,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/09/21,DET04,0,0:00PM,night,false,tabaf901,runge901,romme101,stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/04 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,19199,wynne101,hoefb101,,,"""CLE/DET""",
DET195609220,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/09/22,DET04,0,0:00PM,day,false,runge901,romme101,stevj901,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7738,scorh101,foytp101,,,"""CLE/DET""",
DET195609230,"""version 7RS(19) of 07/07/92""",CLE,DET,1956/09/23,DET04,0,0:00PM,day,false,romme101,stevj901,tabaf901,runge901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 6:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,13300,laryf101,lemob101,,,"""CLE/DET""",
DET195609240,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/09/24,DET04,0,0:00PM,day,false,stevj901,tabaf901,runge901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,176,2784,lapap102,woodh101,howed101,,"""CHA/DET""",
DET195609250,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/09/25,DET04,0,0:00PM,day,false,tabaf901,runge901,romme101,stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 7:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,3420,hoefb101,donod101,,,"""CHA/DET""",
DET195609260,"""version 7RS(19) of 07/07/92""",CHA,DET,1956/09/26,DET04,0,0:00PM,day,false,runge901,romme101,stevj901,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,4163,foytp101,harsj101,,,"""CHA/DET""",
CLE195604200,"""version 7RS(19) of 07/07/92""",DET,CLE,1956/04/20,CLE07,0,0:00PM,day,false,flahr901,ricej901,summb901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/01 3:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,31689,wynne101,garvn102,,,"""DET/CLE""",
CLE195604210,"""version 7RS(19) of 07/07/92""",DET,CLE,1956/04/21,CLE07,0,0:00PM,day,false,ricej901,summb901,mckib901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/02 10:58AM,unknown,none,58,unknown,-1,unknown,unknown,overcast,196,4224,abera101,garcm101,,,"""DET/CLE""",
CLE195604221,"""version 7RS(19) of 07/07/92""",DET,CLE,1956/04/22,CLE07,1,0:00PM,day,false,summb901,mckib901,flahr901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/02 11:36AM,unknown,none,40,unknown,-1,unknown,unknown,overcast,160,0,blacb101,narlr101,,,"""DET/CLE""",
CLE195604222,"""version 7RS(19) of 07/07/92""",DET,CLE,1956/04/22,CLE07,2,0:00PM,day,false,mckib901,flahr901,ricej901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/02 11:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,12980,lemob101,marld101,,,"""DET/CLE""",
CLE195605110,"""version 7RS(19) of 07/07/92""",KC1,CLE,1956/05/11,CLE07,0,0:00PM,night,false,summb901,mckib901,flahr901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/02 2:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,8622,garcm101,kretl101,,,"""CLE""",
CLE195605120,"""version 7RS(19) of 07/07/92""",KC1,CLE,1956/05/12,CLE07,0,0:00PM,day,false,mckib901,flahr901,ricej901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/02 3:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,4728,wynne101,herrt102,,,"""CLE""",
CLE195605131,"""version 7RS(19) of 07/07/92""",KC1,CLE,1956/05/13,CLE07,1,0:00PM,day,false,flahr901,ricej901,summb901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 9:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,0,ditma101,fellb101,,,"""CLE""",
CLE195605132,"""version 7RS(19) of 07/07/92""",KC1,CLE,1956/05/13,CLE07,2,0:00PM,day,false,ricej901,summb901,mckib901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 9:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,11308,scorh101,lasot101,houta101,,"""CLE""",
CLE195605140,"""version 7RS(19) of 07/07/92""",NYA,CLE,1956/05/14,CLE07,0,0:00PM,night,false,runge901,romme101,tabaf901,stevj901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/10 9:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,18950,lemob101,kuckj101,,smita102,,
CLE195605160,"""version 7RS(19) of 07/07/92""",NYA,CLE,1956/05/16,CLE07,0,0:00PM,day,false,romme101,tabaf901,stevj901,runge901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/10 9:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,186,6263,morgt101,garcm101,,berry101,,
CLE195605180,"""version 7RS(19) of 07/07/92""",WS1,CLE,1956/05/18,CLE07,0,0:00PM,night,false,honoj901,nappl901,umonf901,berrc103,"""Comly""","""Comly""",2007/05/13 10:23PM,park,none,0,unknown,-1,unknown,unknown,night,220,7747,stewb103,narlr101,,,"""14""",
CLE195605190,"""version 7RS(19) of 07/07/92""",WS1,CLE,1956/05/19,CLE07,0,0:00PM,day,false,nappl901,umonf901,berrc103,honoj901,"""Comly""","""Comly""",2007/05/13 11:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,4666,scorh101,pascc102,,,"""14""",
CLE195605201,"""version 7RS(19) of 07/07/92""",BAL,CLE,1956/05/20,CLE07,1,0:00PM,day,false,umonf901,berrc103,honoj901,nappl901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/04 2:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,0,lemob101,wilsj104,,,,
CLE195605202,"""version 7RS(19) of 07/07/92""",BAL,CLE,1956/05/20,CLE07,2,0:00PM,day,false,berrc103,honoj901,nappl901,umonf901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/04 2:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,12318,garcm101,palie101,,,,
CLE195605220,"""version 7RS(19) of 07/07/92""",BOS,CLE,1956/05/22,CLE07,0,0:00PM,night,false,tabaf901,stevj901,runge901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 10:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,15286,brewt101,wynne101,sisld102,,"""CLE""",
CLE195605230,"""version 7RS(19) of 07/07/92""",BOS,CLE,1956/05/23,CLE07,0,0:00PM,day,false,stevj901,runge901,romme101,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 10:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,3700,scorh101,sullf101,mossd101,,"""CLE""",
CLE195605280,"""version 7RS(19) of 07/07/92""",DET,CLE,1956/05/28,CLE07,0,0:00PM,night,false,soarh901,chyln901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2003/03/09 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,9546,groms101,scorh101,,,"""DET/CLE""",
