game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
DET192208031,"""version 7RS(19) of 07/07/92""",BOS,DET,1922/08/03,DET04,1,0:00PM,day,false,"""71,274,56""","""Rob Wood""","""Rob Wood""",2022/06/04 3:14PM,hildg101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,0,pillh101,pierb103,,,,
DET192208032,"""version 7RS(19) of 07/07/92""",BOS,DET,1922/08/03,DET04,2,0:00PM,day,false,"""71,274,56""","""Rob Wood""","""Rob Wood""",2022/06/04 5:51PM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,116,20000,ehmkh101,karrb101,,,,
DET192208040,"""version 7RS(19) of 07/07/92""",BOS,DET,1922/08/04,DET04,0,0:00PM,day,false,"""56,71,163,274""","""Dick Cramer""","""Dick Cramer""",2022/06/04 11:00AM,hildg101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,119,9000,daush101,pennh101,,,,
DET192208050,"""version 7RS(19) of 07/07/92""",BOS,DET,1922/08/05,DET04,0,0:00PM,day,false,"""71,163,274,56""","""Rob Wood""","""Rob Wood""",2022/06/06 9:31AM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,144,20000,collr104,oldhr101,karrb101,,,
DET192208060,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/08/06,DET04,0,0:00PM,day,false,"""98,96,137""","""DWV,Wayne Townsend/RWood""","""DWV,Wayne Townsend/RWood""",1998/01/26 8:43PM,hildg101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,140,29000,bushj102,pillh101,,,,
DET192208070,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/08/07,DET04,0,0:00PM,day,false,"""56,96,104,137""","""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2022/06/11 11:00AM,owenb901,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,jones104,pillh101,,,,
DET192208080,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/08/08,DET04,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1998/01/26 9:41PM,hildg101,owenb901,(none),(none),park,none,0,fromrf,-1,unknown,unknown,unknown,114,15000,daush101,maysc101,,,,
DET192208090,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/08/09,DET04,0,0:00PM,day,false,"""98""","""DWV,Wayne Townsend""","""DWV,Wayne Townsend""",1998/01/27 8:23AM,owenb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,147,12000,shawb102,ehmkh101,bushj102,,,
DET192208290,"""version 7RS(19) of 07/07/92""",CHA,DET,1922/08/29,DET04,0,0:00PM,day,false,"""277,111,56""","""David W. Smith""","""David W. Smith""",2018/01/09 10:35PM,dinnb101,guthb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,116,0,leved101,oldhr101,,,,
DET192208300,"""version 7RS(19) of 07/07/92""",CHA,DET,1922/08/30,DET04,0,0:00PM,day,false,"""94""","""94""","""Comly""",2013/06/04 2:42AM,guthb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,129,0,blant101,daush101,,,,
DET192208310,"""version 7RS(19) of 07/07/92""",CHA,DET,1922/08/31,DET04,0,0:00PM,day,false,"""94""","""94""","""Comly""",2013/06/04 8:23AM,dinnb101,guthb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,121,0,faber101,pillh101,,,,
DET192209010,"""version 7RS(19) of 07/07/92""",SLA,DET,1922/09/01,DET04,0,0:00PM,day,false,"""56,208,102,128""","""Dick Cramer""","""Dick Cramer""",2022/07/03 11:00AM,guthb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,3000,shocu101,ehmkh101,,,,
DET192209020,"""version 7RS(19) of 07/07/92""",SLA,DET,1922/09/02,DET04,0,0:00PM,day,false,"""56,208,128""","""Cliff Blau""","""Cliff Blau""",2022/07/09 3:59PM,dinnb101,guthb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,10000,prueh101,johns101,,,,
DET192209030,"""version 7RS(19) of 07/07/92""",SLA,DET,1922/09/03,DET04,0,0:00PM,day,false,"""56,208,102,128""","""Cliff Blau""","""Cliff Blau""",2022/07/10 12:46PM,guthb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,daush101,prueh101,,,,
DET192209130,"""version 7RS(19) of 07/07/92""",PHA,DET,1922/09/13,DET04,0,0:00PM,day,false,"""56,266""","""Rob Wood""","""Rob Wood""",2022/07/23 8:33AM,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,johns101,naylr101,,,,
DET192209140,"""version 7RS(19) of 07/07/92""",PHA,DET,1922/09/14,DET04,0,0:00PM,day,false,"""56,71,163,274""","""Dick Cramer""","""Dick Cramer""",2022/04/16 11:00AM,nalld901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,pillh101,ogdec101,,,,
DET192209150,"""version 7RS(19) of 07/07/92""",PHA,DET,1922/09/15,DET04,0,0:00PM,day,false,"""56,266""","""Rob Wood""","""Rob Wood""",2022/07/23 4:57PM,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,94,0,ehmkh101,harrs101,,,,
DET192209160,"""version 7RS(19) of 07/07/92""",WS1,DET,1922/09/16,DET04,0,0:00PM,day,false,"""56,408a,222,408""","""Cliff Blau""","""Cliff Blau""",2022/07/24 9:52AM,nalld901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,135,12000,oldhr101,franr101,olseo101,,,
DET192209170,"""version 7RS(19) of 07/07/92""",WS1,DET,1922/09/17,DET04,0,0:00PM,day,false,"""56,222,408,427,408a""","""Rob Wood""","""Rob Wood""",2022/07/30 10:44AM,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,17000,mogrg101,daush101,,,,
DET192209180,"""version 7RS(19) of 07/07/92""",WS1,DET,1922/09/18,DET04,0,0:00PM,day,false,"""56,222,408,427,408a""","""Rob Wood""","""Rob Wood""",2022/07/24 4:52PM,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,148,0,oldhr101,brilj101,,,,
DET192209190,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/09/19,DET04,0,0:00PM,day,false,"""39,73,96,56,137""","""DWV,Wayne Townsend""","""DWV,Wayne Townsend""",1998/06/04 8:38PM,evanb901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,12000,jones104,pillh101,,,,
DET192209200,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/09/20,DET04,0,0:00PM,day,false,"""39,73,96""","""DWV,Wayne Townsend""","""DWV,Wayne Townsend""",1998/06/04 10:42PM,owenb901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,162,0,shawb102,ehmkh101,bushj102,,,
DET192209210,"""version 7RS(19) of 07/07/92""",NYA,DET,1922/09/21,DET04,0,0:00,day,false,"""73,96,606,56""","""DWV,Wayne Townsend""","""DWV,Wayne Townsend""",,evanb901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,12000,hoytw101,oldhr101,jones104,,,
DET192209220,"""version 7RS(19) of 07/07/92""",BOS,DET,1922/09/22,DET04,0,0:00PM,day,false,"""56,71,163,274""","""Rob Wood""","""Rob Wood""",2022/07/31 1:40PM,owenb901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,3000,pillh101,ferga101,,,,
DET192209240,"""version 7RS(19) of 07/07/92""",BOS,DET,1922/09/24,DET04,0,0:00PM,day,false,"""56,71,163,274""","""Rob Wood""","""Rob Wood""",2022/07/31 8:32PM,owenb901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,20000,johns101,pennh101,,,,
BSN192204210,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/04/21,BOS08,0,0:00PM,day,false,"""266,71,163,274""","""Dick Cramer""","""Dick Cramer""",2022/03/02 11:00AM,hartb901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,6000,filld101,meadl101,,,,
BSN192204220,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/04/22,BOS08,0,0:00PM,day,false,"""163,266,71,274""","""Cliff Blau""","""Cliff Blau""",2022/04/03 9:07AM,odayh101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,119,7500,ringj101,marqr102,,,,
BSN192204240,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/04/24,BOS08,0,0:00PM,day,false,"""141,590,589,591,104,395,606,96,71,163,274""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2022/04/03 11:00AM,hartb901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2500,watsm103,mitcc102,marqr102,,,
BSN192204250,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/04/25,BOS08,0,0:00PM,day,false,"""71,163,274,141,589,591,96,104,395""","""Rob Wood""","""Rob Wood""",2022/04/03 9:18PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,3000,ruetd101,rudod101,,,,
BSN192204260,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/04/26,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/11/17 4:39PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,3500,vancd101,filld101,,,,
BSN192204270,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/04/27,BOS08,0,0:00PM,day,false,"""141,96,395""","""Cliff Blau""","""Cliff Blau""",2022/04/10 9:37AM,odayh101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,2000,cadol101,marqr102,,,,
BSN192204280,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/04/28,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/11/17 7:26PM,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,3000,nehfa101,watsm103,,,,
BSN192204290,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/04/29,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/11/17 8:39PM,klemb901,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,7500,dougp101,filld101,jonnc101,,,
BSN192205010,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/05/01,BOS08,0,0:00PM,day,false,"""102""","""D Lamoureaux""","""D Lamoureaux""",2001/02/26 1:14PM,sentp101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2500,barnj102,oescj101,,,,
BSN192205020,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/05/02,BOS08,0,0:00PM,day,false,"""102""","""D Lamoureaux""","""D Lamoureaux""",2001/02/26 12:52PM,klemb901,sentp101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,2000,ryanr101,marqr102,,,,
BSN192206010,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/06/01,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/09 1:27PM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,1500,filld101,dougp101,,,,
BSN192206020,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/06/02,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/09 4:54PM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,109,2000,millf102,shear102,,,,
BSN192206030,"""version 7RS(19) of 07/07/92""",NY1,BSN,1922/06/03,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/09 6:10PM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,3000,marqr102,barnj102,,,,
BSN192206050,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/06/05,BOS08,0,0:00PM,day,false,"""127,134""","""D Lamoureaux""","""D Lamoureaux""",2001/05/20 12:13PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,4000,oescj101,pfefj101,,,,
BSN192206060,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/06/06,BOS08,0,0:00PM,day,false,"""134""","""D Lamoureaux""","""D Lamoureaux""",2001/05/20 1:42PM,sentp101,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2500,filld101,sherb101,,,,
BSN192206070,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/06/07,BOS08,0,0:00PM,day,false,"""134""","""D Lamoureaux""","""D Lamoureaux""",2001/05/20 1:49PM,mccob104,sentp101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,4500,millf102,pertb101,,,,
BSN192206080,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/06/08,BOS08,0,0:00PM,day,false,"""134""","""D Lamoureaux""","""D Lamoureaux""",2001/05/20 1:56PM,sentp101,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6000,doakb101,mcquh101,,,,
BSN192206090,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/06/09,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/02 3:32AM,mccob104,sentp101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,4500,oescj101,coopw101,,,,
BSN192206100,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/06/10,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/02 2:16PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,10000,glazw101,watsm103,,,,
BSN192206120,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/06/12,BOS08,0,0:00PM,day,false,"""137""","""Tom Ruane""","""Tom Ruane""",2006/01/02 2:37PM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3500,millf102,morrj105,,,,
BSN192206130,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/06/13,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/02 2:37PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3500,marqr102,coopw101,mcquh101,,,
BSN192206140,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/06/14,BOS08,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/21 3:41PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,126,3500,stueg101,oescj101,,,,
BSN192206160,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/06/16,BOS08,0,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/22 6:28PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,183,3500,kauft101,filld101,,,,
BSN192206171,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/06/17,BOS08,1,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/22 6:35PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,millf102,aldrv101,,,,
BSN192206172,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/06/17,BOS08,2,0:00PM,day,false,"""127""","""D Lamoureaux""","""D Lamoureaux""",2001/05/22 6:43PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,96,11000,alexg102,mcquh101,,,,
BSN192206200,"""version 7RS(19) of 07/07/92""",CIN,BSN,1922/06/20,BOS08,0,0:00PM,day,false,"""274,71,163,240""","""Cliff Blau""","""Cliff Blau""",2022/05/01 7:55PM,odayh101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,80,3000,coucj101,filld101,,,,
BSN192206270,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/06/27,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/17 12:32PM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,2500,ruetd101,oescj101,,,,
BSN192206280,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/06/28,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/17 5:25PM,morac102,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,1500,watsm103,mamaa101,,,,
BSN192206290,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/06/29,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/18 9:19AM,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,2500,grimb101,marqr102,,,,
BSN192206300,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/06/30,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/18 10:25AM,mccob104,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,72,2000,filld101,cadol101,,,,
BSN192207010,"""version 7RS(19) of 07/07/92""",BRO,BSN,1922/07/01,BOS08,0,0:00PM,day,false,"""98""","""DWV""","""DWV""",1989/12/18 11:37AM,sentp101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,87,2000,ruetd101,watsm103,,,,
BSN192207040,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/07/04,BOS08,0,2:00PM,day,false,"""274,269,163,222""","""Cliff Blau""","""Cliff Blau""",2022/05/14 4:09PM,mccob104,sentp101,(none),(none),unknown,none,0,unknown,-1,soaked,none,unknown,128,3000,hubbb101,millf102,weinl101,,,
BSN192207250,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/07/25,BOS08,0,0:00PM,day,false,"""109""","""D Lamoureaux""","""D Lamoureaux""",2001/02/28 3:16AM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,84,2500,osbot101,watsm103,,,,
BSN192207261,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/07/26,BOS08,1,0:00PM,day,false,"""109""","""D Lamoureaux""","""D Lamoureaux""",2001/02/28 1:08PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,88,0,mcquh101,alexg102,,,,
BSN192207262,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/07/26,BOS08,2,0:00PM,day,false,"""109""","""D Lamoureaux""","""D Lamoureaux""",2001/02/28 1:15PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,kauft101,millf102,,,,
BSN192207270,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/07/27,BOS08,0,0:00PM,day,false,"""109""","""D Lamoureaux""","""D Lamoureaux""",2001/02/28 1:26PM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,3000,millf102,cheev101,,,,
BSN192207280,"""version 7RS(19) of 07/07/92""",CHN,BSN,1922/07/28,BOS08,0,0:00PM,day,false,"""109""","""D Lamoureaux""","""D Lamoureaux""",2001/02/28 1:40PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,jonep101,oescj101,,,,
BSN192207291,"""version 7RS(19) of 07/07/92""",CIN,BSN,1922/07/29,BOS08,1,0:00PM,day,false,"""270""","""Rob Wood""","""Rob Wood""",2022/05/29 8:41AM,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,0,rixee101,watsm103,,,,
BSN192207292,"""version 7RS(19) of 07/07/92""",CIN,BSN,1922/07/29,BOS08,2,0:00PM,day,false,"""71,163,274,240""","""Rob Wood""","""Rob Wood""",2022/05/29 12:00PM,klemb901,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,7500,coucj101,mcquh101,,,,
BSN192207310,"""version 7RS(19) of 07/07/92""",CIN,BSN,1922/07/31,BOS08,0,0:00PM,day,false,"""141,71,163,274""","""Dick Cramer""","""Dick Cramer""",2022/06/04 11:00AM,sentp101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2500,luqud101,millf102,,,,
BSN192208010,"""version 7RS(19) of 07/07/92""",CIN,BSN,1922/08/01,BOS08,0,0:00PM,day,false,"""270""","""Rob Wood""","""Rob Wood""",2022/05/30 6:56PM,klemb901,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,79,2500,marqr102,donop102,,,,
BSN192208030,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/08/03,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/14 3:53PM,riglc901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,2500,glazw101,watsm103,,,,
BSN192208040,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/08/04,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/14 4:00PM,mccob104,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,2000,adamb104,millf102,,,,
BSN192208050,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/08/05,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/07/14 4:08PM,riglc901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6000,morrj105,marqr102,,,,
BSN192208070,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/08/07,BOS08,0,0:00PM,day,false,"""102,128""","""David W. Smith/RWood""","""David W. Smith/RWood""",2018/01/09 1:48PM,hartb901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,2000,watsm103,barfc101,oescj101,,,
BSN192208091,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/08/09,BOS08,1,0:00PM,day,false,"""102""","""102""","""Comly""",2013/07/21 8:17AM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,millf102,sherb101,,,,
BSN192208092,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/08/09,BOS08,2,0:00PM,day,false,"""108,102,128,71,163,274""","""Dick Cramer""","""Dick Cramer""",2022/06/11 11:00AM,hartb901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,6000,nortl101,oescj101,,,,
BSN192208100,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/08/10,BOS08,0,0:00PM,day,false,"""102,128""","""David W. Smith""","""David W. Smith""",2018/01/09 2:56PM,odayh101,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,3000,pfefj101,marqr102,,,,
BSN192208301,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/08/30,BOS08,1,0:00PM,day,false,"""286""","""286""","""Comly""",2013/07/20 5:41AM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,0,millf102,hubbb101,,,,
BSN192208302,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/08/30,BOS08,2,0:00PM,day,false,"""286""","""286""","""Comly""",2013/07/20 6:41PM,hartb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,3500,weinl101,mcnat101,,,,
BSN192208311,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/08/31,BOS08,1,0:00PM,day,false,"""286""","""286""","""Comly""",2013/07/20 7:34PM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,marqr102,meadl101,,,,
BSN192208312,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/08/31,BOS08,2,0:00PM,day,false,"""74,71,163,274,""","""Cliff Blau""","""Cliff Blau""",2022/07/03 7:53PM,hartb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3500,oescj101,wintj101,,,,
BSN192209011,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/09/01,BOS08,1,0:00PM,day,false,"""71,163,274,266,74""","""Rob Wood""","""Rob Wood""",2022/07/03 2:37PM,hartb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,0,watsm103,ringj101,,,,
BSN192209021,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/09/02,BOS08,1,0:00PM,day,false,"""163,274,266,270""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2022/07/09 4:27PM,mccob104,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,0,coonj101,hubbb101,,,,
BSN192209022,"""version 7RS(19) of 07/07/92""",PHI,BSN,1922/09/02,BOS08,2,0:00PM,day,false,"""163,266,274""","""Jim Herdman""","""Jim Herdman""",2022/07/09 5:37PM,hartb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,6000,weinl101,mcnat101,,,,
BSN192209051,,NY1,BSN,1922/09/05,BOS08,1,0:00,day,false,"""98""","""""","""DWV""",,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,millf102,ryanr101,,,,
BSN192209052,,NY1,BSN,1922/09/05,BOS08,2,0:00,day,false,"""98""","""""","""DWV""",,klemb901,sentp101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,6000,marqr102,mcquh101,,,,
BSN192209060,,NY1,BSN,1922/09/06,BOS08,0,0:00,day,false,"""98""","""""","""DWV""",,sentp101,klemb901,(none),(none),park,none,0,unknown,-1,unknown,rain,unknown,60,3000,,,,,,
BSN192209131,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/09/13,BOS08,1,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/19 2:28PM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,coopw101,oescj101,,,,
BSN192209132,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/09/13,BOS08,2,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/19 2:37PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,3000,morrj105,coonj101,,,,
BSN192209140,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/09/14,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/19 2:47PM,morac102,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,99,1000,adamb104,millf102,,,,
BSN192209150,"""version 7RS(19) of 07/07/92""",PIT,BSN,1922/09/15,BOS08,0,0:00PM,day,false,"""137""","""D Lamoureaux""","""D Lamoureaux""",2001/08/19 2:54PM,quige901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,82,1000,marqr102,glazw101,,,,
BSN192209160,"""version 7RS(19) of 07/07/92""",SLN,BSN,1922/09/16,BOS08,0,0:00PM,day,false,"""94""","""94""","""Comly""",2013/07/17 6:52PM,mccob104,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,3000,sherb101,watsm103,,,,
