game_id,visteam,hometeam,site,date,number,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,starttime
NYA199106030,TOR,NYA,NYC16,1991/06/03,0,night,true,mccol901,merrd901,mcclt901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,75,fromlf,6,unknown,none,cloudy,183,17003,key-j001,leart001,henkt001,,
NYA199106040,TOR,NYA,NYC16,1991/06/04,0,night,true,merrd901,mcclt901,denkd901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,62,torf,14,unknown,none,cloudy,172,15955,sands001,stott001,farrs001,,
NYA199106050,TOR,NYA,NYC16,1991/06/05,0,night,true,mcclt901,denkd901,mccol901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,61,fromlf,4,unknown,none,cloudy,172,21213,welld001,johnj004,henkt001,,
NYA199106070,TEX,NYA,NYC16,1991/06/07,0,night,true,craft901,joycj901,mckej901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,77,ltor,7,unknown,none,cloudy,177,21452,habyj001,barfj002,,,
NYA199106080,TEX,NYA,NYC16,1991/06/08,0,night,true,joycj901,mckej901,kaisk901,craft901,STATS Inc.,,STATS Inc.,park,pitches,84,ltor,8,unknown,none,cloudy,201,27969,taylw001,petkm001,farrs001,,
NYA199106090,TEX,NYA,NYC16,1991/06/09,0,day,true,mckej901,kaisk901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,9,unknown,none,sunny,172,39014,habyj001,gossr001,farrs001,,
NYA199106210,MIN,NYA,NYC16,1991/06/21,0,night,true,evanj901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,87,tocf,7,unknown,none,sunny,179,32209,guthm001,sands001,aguir001,,
NYA199106220,MIN,NYA,NYC16,1991/06/22,0,night,true,morrd901,welkt901,scotd901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,64,ltor,6,unknown,none,cloudy,155,25352,tapak001,taylw001,aguir001,,
NYA199106230,MIN,NYA,NYC16,1991/06/23,0,day,true,welkt901,scotd901,evanj901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,66,ltor,9,unknown,none,cloudy,176,36952,kamis001,andea001,,,
NYA199106240,MIN,NYA,NYC16,1991/06/24,0,night,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,78,rtol,7,unknown,none,sunny,123,23142,erics001,johnj004,,,
NYA199107010,CLE,NYA,NYC16,1991/07/01,0,night,true,roe-r901,reedr901,brinj901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,78,rtol,7,unknown,none,sunny,173,19720,sands001,swing001,guetl001,,
NYA199107020,CLE,NYA,NYC16,1991/07/02,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,77,tolf,8,unknown,none,cloudy,206,17636,taylw001,yorkm001,farrs001,,
NYA199107030,CLE,NYA,NYC16,1991/07/03,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,73,tolf,7,unknown,none,cloudy,164,18120,kamis001,boucd001,farrs001,,
NYA199107040,BAL,NYA,NYC16,1991/07/04,0,day,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,81,rtol,5,unknown,none,cloudy,145,31309,plune001,smitr001,guetl001,,
NYA199107050,BAL,NYA,NYC16,1991/07/05,0,night,true,roe-r901,reedr901,brinj901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,69,ltor,8,unknown,none,cloudy,206,21123,robij002,leart001,olsog001,,
NYA199107060,BAL,NYA,NYC16,1991/07/06,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,76,rtol,6,unknown,none,cloudy,214,29932,plune001,froht001,,,
NYA199107070,BAL,NYA,NYC16,1991/07/07,0,day,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,80,tolf,5,unknown,none,cloudy,166,43505,ballj002,taylw001,olsog001,,
NYA199107230,SEA,NYA,NYC16,1991/07/23,0,night,true,welkt901,scotd901,evanj901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,79,torf,3,unknown,none,cloudy,186,17293,johnr005,kamis001,,,
NYA199107240,SEA,NYA,NYC16,1991/07/24,0,night,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,78,rtol,3,unknown,none,sunny,174,21585,johnj004,hanse001,,,
NYA199107250,SEA,NYA,NYC16,1991/07/25,0,day,true,evanj901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,73,fromcf,8,unknown,none,cloudy,169,24559,krueb001,taylw001,murpr001,,
NYA199107260,CAL,NYA,NYC16,1991/07/26,0,night,true,joycj901,voltv901,kaisk901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,73,ltor,6,unknown,none,cloudy,170,22108,langm001,sands001,harvb001,,
NYA199107270,CAL,NYA,NYC16,1991/07/27,0,day,true,voltv901,kaisk901,mckej901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,76,ltor,6,unknown,none,cloudy,204,45647,cadag001,fettm001,farrs001,,
NYA199107280,CAL,NYA,NYC16,1991/07/28,0,day,true,kaisk901,mckej901,joycj901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,82,rtol,3,unknown,none,sunny,198,36303,abboj001,kamis001,,,
NYA199107290,OAK,NYA,NYC16,1991/07/29,0,night,true,hendt901,hirsj901,phild901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,72,rtol,7,unknown,none,cloudy,234,30313,campk001,howes001,ecked001,,
NYA199107300,OAK,NYA,NYC16,1991/07/30,0,night,true,hirsj901,phild901,hicke901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,72,rtol,7,unknown,none,cloudy,175,36803,younc001,taylw001,ecked001,,
NYA199107310,MIN,NYA,NYC16,1991/07/31,0,night,true,phild901,hicke901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,80,rtol,5,unknown,none,cloudy,164,24300,tapak001,sands001,,,
NYA199108010,MIN,NYA,NYC16,1991/08/01,0,day,true,hicke901,hendt901,hirsj901,phild901,STATS Inc.,,STATS Inc.,park,pitches,83,tocf,7,unknown,none,sunny,155,25711,cadag001,abbop001,,,
NYA199108101,DET,NYA,NYC16,1991/08/10,1,day,true,reilm901,younl901,garcr901,meric901,STATS Inc.,,STATS Inc.,park,pitches,80,rtol,8,unknown,none,cloudy,195,0,leitm001,sands001,,,
NYA199108102,DET,NYA,NYC16,1991/08/10,2,night,true,younl901,garcr901,meric901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,76,ltor,7,unknown,none,sunny,166,28744,terrw001,taylw001,,,
NYA199108111,DET,NYA,NYC16,1991/08/11,1,day,true,garcr901,meric901,reilm901,younl901,STATS Inc.,,STATS Inc.,park,pitches,80,ltor,10,unknown,none,cloudy,185,0,cadag001,gaked001,,,
NYA199108112,DET,NYA,NYC16,1991/08/11,2,night,true,meric901,reilm901,younl901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,77,rtol,12,unknown,none,sunny,237,34733,farrs001,gibsp001,,,
NYA199108131,KCA,NYA,NYC16,1991/08/13,1,day,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,81,fromlf,2,unknown,none,cloudy,156,0,appik001,johnj004,,,
NYA199108132,KCA,NYA,NYC16,1991/08/13,2,night,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,80,torf,8,unknown,none,cloudy,190,24031,boddm001,eilad001,montj002,,
NYA199108140,KCA,NYA,NYC16,1991/08/14,0,night,true,roe-r901,reedr901,brinj901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,82,fromlf,6,unknown,none,cloudy,203,18780,gordt001,farrs001,,,
NYA199108150,KCA,NYA,NYC16,1991/08/15,0,day,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,77,fromcf,15,unknown,none,cloudy,153,20758,sands001,gubim001,,,
NYA199108160,CHA,NYA,NYC16,1991/08/16,0,night,true,kaisk901,joycj901,mckej901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,7,unknown,none,cloudy,197,23172,montr002,radis001,,,
NYA199108170,CHA,NYA,NYC16,1991/08/17,0,night,true,joycj901,mckej901,voltv901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,81,tolf,12,unknown,none,cloudy,174,27252,taylw001,mcdoj001,farrs001,,
NYA199108180,CHA,NYA,NYC16,1991/08/18,0,day,true,mckej901,voltv901,kaisk901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,88,rtol,13,unknown,none,cloudy,158,34771,hibbg001,johnj004,,,
NYA199108260,TEX,NYA,NYC16,1991/08/26,0,night,true,koscg901,barnl901,clara901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,76,ltor,10,unknown,none,sunny,173,17149,browk001,plune001,,,
NYA199108270,TEX,NYA,NYC16,1991/08/27,0,night,true,barnl901,clara901,fordd901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,79,ltor,15,unknown,none,sunny,171,23498,guzmj001,perep001,rogek001,,
NYA199108280,TEX,NYA,NYC16,1991/08/28,0,night,true,clara901,fordd901,koscg901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,85,tolf,7,unknown,none,sunny,186,20657,taylw001,bohab001,,,
NYA199108290,TOR,NYA,NYC16,1991/08/29,0,night,true,younl901,garcr901,meric901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,83,torf,10,unknown,none,sunny,174,19344,welld001,johnj004,,,
NYA199108300,TOR,NYA,NYC16,1991/08/30,0,night,true,garcr901,meric901,reilm901,younl901,STATS Inc.,,STATS Inc.,park,pitches,85,torf,15,unknown,none,sunny,160,19393,sands001,stott001,,,
NYA199108310,TOR,NYA,NYC16,1991/08/31,0,day,true,meric901,reilm901,younl901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,86,torf,15,unknown,none,cloudy,174,28932,key-j001,cadag001,wardd001,,
NYA199109010,TOR,NYA,NYC16,1991/09/01,0,day,true,reilm901,younl901,garcr901,meric901,STATS Inc.,,STATS Inc.,park,pitches,68,ltor,15,unknown,none,sunny,169,25105,guetl001,macdr001,,,
NYA199109120,BOS,NYA,NYC16,1991/09/12,0,night,true,hendt901,hirsj901,cedeg901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,75,ltor,3,unknown,none,sunny,203,19312,mortk001,perep001,,,
NYA199109130,BOS,NYA,NYC16,1991/09/13,0,night,true,hirsj901,cedeg901,reedr901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,71,rtol,12,unknown,none,sunny,201,27831,gardm002,johnj004,rearj001,,
NYA199109140,BOS,NYA,NYC16,1991/09/14,0,day,true,cedeg901,reedr901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,67,rtol,6,unknown,none,cloudy,170,45758,sands001,heskj001,farrs001,,
NYA199109150,BOS,NYA,NYC16,1991/09/15,0,night,true,reedr901,hendt901,hirsj901,cedeg901,STATS Inc.,,STATS Inc.,park,pitches,73,tolf,7,unknown,none,cloudy,198,22303,clemr001,guetl001,rearj001,,
NYA199109160,MIL,NYA,NYC16,1991/09/16,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,87,rtol,5,unknown,none,cloudy,186,17751,lee-m002,taylw001,henrd002,,
NYA199109170,MIL,NYA,NYC16,1991/09/17,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,84,torf,10,unknown,none,sunny,144,12575,bosic001,perep001,,,
NYA199109180,MIL,NYA,NYC16,1991/09/18,0,night,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,79,torf,15,unknown,none,cloudy,143,13160,farrs001,navaj001,,,
NYA199110010,BAL,NYA,NYC16,1991/10/01,0,night,true,reilm901,meric901,younl901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,69,rtol,9,unknown,none,cloudy,206,12991,montr002,poolj001,,,
NYA199110020,BAL,NYA,NYC16,1991/10/02,0,night,true,meric901,younl901,garcr901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,75,rtol,10,unknown,none,sunny,156,12088,cadag001,flanm001,farrs001,,
NYA199110030,BAL,NYA,NYC16,1991/10/03,0,night,true,younl901,garcr901,reilm901,meric901,STATS Inc.,,STATS Inc.,park,pitches,70,ltor,7,unknown,none,cloudy,152,12772,johnj004,ballj002,farrs001,,
NYA199110040,CLE,NYA,NYC16,1991/10/04,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,71,rtol,10,unknown,none,cloudy,155,14627,belle001,farrs001,olins001,,
NYA199110050,CLE,NYA,NYC16,1991/10/05,0,day,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,78,rtol,17,unknown,none,cloudy,269,15681,olins001,chapd001,joned001,,
NYA199110060,CLE,NYA,NYC16,1991/10/06,0,day,true,roe-r901,reedr901,brinj901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,60,tolf,5,unknown,none,cloudy,155,17863,eilad001,nagyc001,habyj001,,
TEX199104080,MIL,TEX,ARL01,1991/04/08,0,night,true,evanj901,mccol901,merrd901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,93,rtol,13,unknown,none,sunny,171,40560,knudm001,ryann001,nunee001,,
TEX199104100,MIL,TEX,ARL01,1991/04/10,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,75,fromcf,15,unknown,none,cloudy,160,15293,bosic001,browk001,,,
TEX199104120,BAL,TEX,ARL01,1991/04/12,0,night,true,younl901,garcr901,pales901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,79,fromcf,15,unknown,none,overcast,164,15932,johnd001,wittb001,olsog001,,
TEX199104130,BAL,TEX,ARL01,1991/04/13,0,night,true,garcr901,pales901,reilm901,younl901,STATS Inc.,,STATS Inc.,park,pitches,72,fromcf,8,unknown,none,cloudy,184,23632,ballj002,rogek001,,,
TEX199104140,BAL,TEX,ARL01,1991/04/14,0,day,true,pales901,reilm901,younl901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,77,rtol,12,unknown,none,cloudy,179,24084,ryann001,robij002,,,
TEX199104260,CLE,TEX,ARL01,1991/04/26,0,night,true,hendt901,hirsj901,phild901,coont901,STATS Inc.,,STATS Inc.,park,pitches,86,rtol,14,unknown,none,cloudy,176,29510,olins001,ryann001,joned001,,
TEX199104270,CLE,TEX,ARL01,1991/04/27,0,night,true,hirsj901,phild901,coont901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,86,ltor,8,unknown,none,cloudy,162,27428,jeffm001,olins001,russj001,,
TEX199104280,CLE,TEX,ARL01,1991/04/28,0,day,true,phild901,coont901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,73,ltor,12,unknown,none,cloudy,158,21264,kinge001,wittb001,joned001,,
TEX199104300,TOR,TEX,ARL01,1991/04/30,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,84,rtol,16,unknown,none,sunny,206,24873,gossr001,ackej001,russj001,,
TEX199105010,TOR,TEX,ARL01,1991/05/01,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,78,ltor,9,unknown,none,sunny,145,33439,ryann001,key-j001,,hawkb701,
TEX199105130,DET,TEX,ARL01,1991/05/13,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,87,fromrf,14,unknown,none,cloudy,178,26544,barfj002,ceruj001,,,
TEX199105140,DET,TEX,ARL01,1991/05/14,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,70,fromlf,5,unknown,none,overcast,198,14507,chias001,petrd001,russj001,,
TEX199105150,DET,TEX,ARL01,1991/05/15,0,night,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,82,fromcf,12,unknown,none,cloudy,275,18581,gossr001,sears001,,,
TEX199105170,BOS,TEX,ARL01,1991/05/17,0,night,true,craft901,joycj901,fordd901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,78,fromcf,8,unknown,none,cloudy,185,32208,browk001,harrg001,russj001,,
TEX199105180,BOS,TEX,ARL01,1991/05/18,0,night,true,joycj901,fordd901,mckej901,craft901,STATS Inc.,,STATS Inc.,park,pitches,78,torf,6,unknown,none,cloudy,208,42696,rogek001,clemr001,poolj001,,
TEX199105190,BOS,TEX,ARL01,1991/05/19,0,day,true,fordd901,mckej901,craft901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,80,ltor,10,unknown,none,cloudy,171,39895,alexg001,boltt001,,,
TEX199105270,MIN,TEX,ARL01,1991/05/27,0,night,true,fordd901,mckej901,craft901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,93,fromcf,10,unknown,none,sunny,191,31302,browk001,andea001,,,
TEX199105280,MIN,TEX,ARL01,1991/05/28,0,night,true,mckej901,craft901,joycj901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,90,fromcf,9,unknown,none,cloudy,156,26518,erics001,guzmj001,aguir001,,
TEX199105290,MIN,TEX,ARL01,1991/05/29,0,night,true,craft901,joycj901,fordd901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,89,rtol,17,unknown,none,cloudy,144,31340,morrj001,ryann001,,,
TEX199105300,SEA,TEX,ARL01,1991/05/30,0,night,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,89,rtol,17,unknown,none,cloudy,172,29819,delur001,rogek001,,,
TEX199105310,SEA,TEX,ARL01,1991/05/31,0,night,true,shulj901,johnm901,tscht901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,90,fromrf,21,unknown,none,cloudy,165,36386,alexg001,banks001,russj001,,
TEX199106010,SEA,TEX,ARL01,1991/06/01,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,89,fromrf,15,unknown,none,cloudy,226,36278,swanr001,browk001,jackm001,,
TEX199106100,CHA,TEX,ARL01,1991/06/10,0,night,true,coont901,hendt901,hirsj901,phild901,STATS Inc.,,STATS Inc.,park,pitches,82,ltor,6,unknown,none,cloudy,240,31431,perem001,alexg001,thigb001,,
TEX199106110,CHA,TEX,ARL01,1991/06/11,0,night,true,hendt901,hirsj901,phild901,coont901,STATS Inc.,,STATS Inc.,park,pitches,90,rtol,5,unknown,none,cloudy,176,38172,ryann001,ferna001,,,
TEX199106120,CHA,TEX,ARL01,1991/06/12,0,night,true,hirsj901,phild901,coont901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,92,rtol,8,unknown,none,cloudy,163,18742,barfj002,hougc001,russj001,,
TEX199106130,CHA,TEX,ARL01,1991/06/13,0,night,true,phild901,coont901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,92,fromrf,21,unknown,none,sunny,173,21722,alexg001,hibbg001,rogek001,,
TEX199106140,NYA,TEX,ARL01,1991/06/14,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,90,rtol,18,unknown,none,cloudy,164,32928,guzmj001,taylw001,,,
TEX199106150,NYA,TEX,ARL01,1991/06/15,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,92,rtol,17,unknown,none,cloudy,164,41772,browk001,leart001,russj001,,
TEX199106160,NYA,TEX,ARL01,1991/06/16,0,night,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,76,rtol,7,unknown,none,cloudy,264,37691,bitkj001,guetl001,,,
TEX199106170,KCA,TEX,ARL01,1991/06/17,0,night,true,reedr901,brinj901,cousd901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,90,ltor,6,unknown,none,sunny,233,30448,jeffm001,montj002,,,
TEX199106180,KCA,TEX,ARL01,1991/06/18,0,night,true,brinj901,cousd901,roe-r901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,91,ltor,9,unknown,none,sunny,189,29667,appik001,rogek001,aquil001,,
TEX199106190,KCA,TEX,ARL01,1991/06/19,0,night,true,cousd901,roe-r901,reedr901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,95,rtol,10,unknown,none,cloudy,174,29462,wagnh001,guzmj001,davis001,,
TEX199107020,OAK,TEX,ARL01,1991/07/02,0,night,true,mcclt901,denkd901,mccol901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,96,fromrf,6,unknown,none,cloudy,206,41172,rogek001,honer001,russj001,,
TEX199107030,OAK,TEX,ARL01,1991/07/03,0,night,true,denkd901,mccol901,merrd901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,85,rtol,8,unknown,none,cloudy,165,37698,stewd001,barfj002,,,
TEX199107040,OAK,TEX,ARL01,1991/07/04,0,night,true,mccol901,merrd901,mcclt901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,91,ltor,14,unknown,none,cloudy,205,41652,russj001,nelsg001,,,
TEX199107050,CAL,TEX,ARL01,1991/07/05,0,night,true,pales901,reilm901,merrd901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,93,fromcf,8,unknown,none,sunny,146,38463,guzmj001,langm001,jeffm001,,
TEX199107060,CAL,TEX,ARL01,1991/07/06,0,night,true,reilm901,merrd901,garcr901,pales901,STATS Inc.,,STATS Inc.,park,pitches,96,fromcf,14,unknown,none,cloudy,165,36129,browk001,abboj001,russj001,,
TEX199107070,CAL,TEX,ARL01,1991/07/07,0,night,true,merrd901,garcr901,craft901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,96,fromrf,20,unknown,none,cloudy,153,37307,ryann001,finlc001,,,
TEX199107180,TOR,TEX,ARL01,1991/07/18,0,night,true,phild901,coont901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,97,fromcf,16,unknown,none,sunny,166,37268,welld001,ryann001,wardd001,,
TEX199107190,TOR,TEX,ARL01,1991/07/19,0,night,true,coont901,hendt901,hirsj901,phild901,STATS Inc.,,STATS Inc.,park,pitches,96,rtol,14,unknown,none,sunny,192,35144,stott001,barfj002,timlm001,,
TEX199107200,TOR,TEX,ARL01,1991/07/20,0,night,true,hendt901,hirsj901,phild901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,95,fromrf,15,unknown,none,sunny,199,39276,jeffm001,key-j001,,,
TEX199107210,TOR,TEX,ARL01,1991/07/21,0,night,true,hirsj901,phild901,hicke901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,95,fromcf,20,unknown,none,cloudy,159,31803,rogek001,timlm001,russj001,,
TEX199107220,BOS,TEX,ARL01,1991/07/22,0,night,true,reedr901,younl901,cedeg901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,95,fromrf,10,unknown,none,cloudy,168,36430,guzmj001,clemr001,russj001,,
TEX199107230,BOS,TEX,ARL01,1991/07/23,0,night,true,younl901,cedeg901,reilm901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,93,fromrf,15,unknown,none,cloudy,181,40481,ryann001,harrg001,gossr001,,
TEX199107240,BOS,TEX,ARL01,1991/07/24,0,night,true,cedeg901,reilm901,reedr901,younl901,STATS Inc.,,STATS Inc.,park,pitches,87,rtol,17,unknown,none,cloudy,162,39439,heskj001,boydo001,rearj001,,
TEX199107260,DET,TEX,ARL01,1991/07/26,0,night,true,koscg901,fordd901,clara901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,86,ltor,8,unknown,none,cloudy,219,40383,hennm001,russj001,,,
TEX199107270,DET,TEX,ARL01,1991/07/27,0,night,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,78,ltor,10,unknown,none,cloudy,198,40112,alexg001,kielj001,rogek001,,
TEX199107280,DET,TEX,ARL01,1991/07/28,0,night,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,88,rtol,6,unknown,none,cloudy,208,40411,ryann001,tanaf001,,,
TEX199108050,CLE,TEX,ARL01,1991/08/05,0,night,true,scotd901,evanj901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,97,fromrf,10,unknown,none,cloudy,174,22315,kinge001,browk001,,,
TEX199108060,CLE,TEX,ARL01,1991/08/06,0,night,true,evanj901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,94,fromcf,13,unknown,none,sunny,178,23266,rogek001,yorkm001,russj001,,
TEX199108070,CLE,TEX,ARL01,1991/08/07,0,night,true,morrd901,welkt901,scotd901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,97,rtol,8,unknown,none,cloudy,197,23943,jeffm001,hills001,russj001,,
TEX199108090,MIL,TEX,ARL01,1991/08/09,0,night,true,craft901,phild901,hendt901,hirsj901,STATS Inc.,,STATS Inc.,park,pitches,92,fromcf,6,unknown,none,cloudy,217,35009,bosic001,alexg001,nunee001,,
TEX199108100,MIL,TEX,ARL01,1991/08/10,0,night,true,phild901,hendt901,hirsj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,92,tocf,5,unknown,none,cloudy,164,41286,plesd001,boydo001,henrd002,,
TEX199108110,MIL,TEX,ARL01,1991/08/11,0,day,true,hendt901,hirsj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,91,rtol,7,unknown,none,cloudy,205,31169,rogek001,machj001,,,
TEX199108120,MIL,TEX,ARL01,1991/08/12,0,night,true,hirsj901,craft901,phild901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,80,fromrf,5,unknown,none,cloudy,183,21590,navaj001,wittb001,henrd002,,
TEX199108190,BAL,TEX,ARL01,1991/08/19,0,night,true,reilm901,younl901,garcr901,meric901,STATS Inc.,,STATS Inc.,park,pitches,95,fromcf,7,unknown,none,sunny,150,33652,ryann001,mussm001,matht001,,
TEX199108200,BAL,TEX,ARL01,1991/08/20,0,night,true,younl901,garcr901,meric901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,93,rtol,12,unknown,none,cloudy,185,19393,johnd001,rosew001,flanm001,,
TEX199108210,BAL,TEX,ARL01,1991/08/21,0,night,true,garcr901,meric901,reilm901,younl901,STATS Inc.,,STATS Inc.,park,pitches,87,ltor,8,unknown,none,cloudy,202,18576,froht001,browk001,olsog001,,
TEX199108300,KCA,TEX,ARL01,1991/08/30,0,night,true,johnm901,tscht901,cobld901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,84,ltor,10,unknown,none,cloudy,184,26672,ryann001,boddm001,russj001,,
TEX199108310,KCA,TEX,ARL01,1991/08/31,0,night,true,tscht901,cobld901,shulj901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,80,rtol,12,unknown,none,cloudy,187,35069,gubim001,wittb001,montj002,,
TEX199109010,KCA,TEX,ARL01,1991/09/01,0,day,true,cobld901,shulj901,johnm901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,9,unknown,none,cloudy,189,19649,matht001,sabeb001,russj001,,
TEX199109020,NYA,TEX,ARL01,1991/09/02,0,night,true,voltv901,kaisk901,joycj901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,78,fromcf,6,unknown,none,overcast,171,27657,boydo001,leart001,,,
TEX199109030,NYA,TEX,ARL01,1991/09/03,0,night,true,kaisk901,joycj901,mckej901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,87,fromlf,8,unknown,none,cloudy,164,12909,guzmj001,johnj004,,,
