game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,ump2b,ump3b,scorer,oscorer
NY1194507071,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/07/07,1,0:00PM,day,false,,henlb101,stewb901,"""Comly""","""Comly""",2000/01/16 2:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,feldh101,kennv101,,,(none),balll901,"""32""",
NY1194507072,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/07/07,2,0:00PM,day,false,,stewb901,balll901,"""Comly""","""Comly""",2000/01/16 3:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,11646,fiscr101,modam101,adama101,,(none),henlb101,"""32""",
NY1194507081,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/07/08,1,0:00PM,day,false,,balll901,henlb101,"""Comly""","""Comly""",2000/01/17 12:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,waltb102,emmes101,,,(none),stewb901,"""32""",
NY1194507082,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/07/08,2,0:00PM,day,false,,henlb101,stewb901,"""Comly""","""Comly""",2000/01/17 12:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,24505,voisb101,heuse101,,,(none),balll901,"""32""",
NY1194507311,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1945/07/31,1,0:00PM,day,false,,pineb101,conlj102,"""Comly""","""Comly""",2000/01/23 7:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,0,feldh101,coopm101,,,(none),boggd901,"""32""",
NY1194507312,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1945/07/31,2,0:00PM,day,false,,conlj102,boggd901,"""Comly""","""Comly""",2000/01/23 8:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,175,11925,hendd101,fiscr101,,,(none),pineb101,"""32""",
NY1194508010,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1945/08/01,0,0:00PM,night,false,,boggd901,pineb101,"""Comly""","""Comly""",2000/01/23 10:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,19318,emmes101,andrn101,,,(none),conlj102,"""32""",
NY1194508040,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1945/08/04,0,0:00PM,night,false,,pineb101,conlj102,"""Comly""","""Comly""",2000/01/23 2:07PM,park,none,0,unknown,-1,unknown,unknown,night,158,14691,adama101,juddo101,,,(none),boggd901,"""32""",
NY1194508051,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1945/08/05,1,0:00PM,day,false,,conlj102,boggd901,"""Comly""","""Comly""",2000/01/23 3:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,0,voisb101,schac101,,,(none),pineb101,"""32""",
NY1194508052,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1945/08/05,2,0:00PM,day,false,,boggd901,pineb101,"""Comly""","""Comly""",2000/01/23 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,26355,adama101,karla101,,,(none),conlj102,"""32""",
NY1194508080,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1945/08/08,0,0:00PM,night,false,,dunnt901,searz901,"""Comly""","""Comly""",2000/01/23 4:15PM,park,none,0,unknown,-1,unknown,unknown,night,126,39823,dockg101,mungv101,,,(none),barrg901,"""32""",
NY1194508090,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1945/08/09,0,0:00PM,day,false,,searz901,barrg901,"""Comly""","""Comly""",2000/01/23 4:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7721,brech101,feldh101,,,(none),dunnt901,"""32""",
NY1194508100,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1945/08/10,0,0:00PM,day,false,,barrg901,dunnt901,"""Comly""","""Comly""",2000/01/23 4:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,6023,barrr101,voisb101,,,(none),searz901,"""32""",
NY1194508110,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1945/08/11,0,0:00PM,day,false,,dunnt901,searz901,"""Comly""","""Comly""",2000/01/23 5:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,9869,zabaa101,byerb103,,,(none),barrg901,"""32""",
NY1194508121,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/08/12,1,0:00PM,day,false,,boggd901,pineb101,"""Comly""","""Comly""",2000/01/23 5:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,mungv101,kennv101,adama101,,(none),conlj102,"""32""",
NY1194508122,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/08/12,2,0:00PM,day,false,,pineb101,conlj102,"""Comly""","""Comly""",2000/01/23 9:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,22682,adama101,heuse101,,,(none),boggd901,"""32""",
NY1194508130,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/08/13,0,0:00PM,night,false,,conlj102,boggd901,"""Comly""","""Comly""",2000/01/23 9:48PM,park,none,0,unknown,-1,unknown,unknown,night,103,13305,feldh101,fox-h101,,,(none),pineb101,"""32""",
NY1194508140,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1945/08/14,0,0:00PM,day,false,,boggd901,pineb101,"""Comly""","""Comly""",2000/01/23 10:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,3038,magls101,modam101,,,(none),conlj102,"""32""",
NY1194508151,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1945/08/15,1,0:00PM,day,false,,jordl901,rearb901,"""M. Pankin""","""M. Pankin""",2015/10/11 9:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,174,0,gablk101,feldh101,gerha101,,(none),goetl901,"""98""",
NY1194508160,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1945/08/16,0,0:00PM,night,false,,goetl901,jordl901,,"""D Lamoureaux""",2008/05/25 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,22807,mungv101,roe-p101,adama101,,(none),rearb901,"""209""",
NY1194508170,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1945/08/17,0,0:00PM,day,false,,jordl901,rearb901,"""Frownfelter""","""Frownfelter""",2015/06/07 1:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,3834,brewj101,gablk101,,,(none),goetl901,"""98""",
NY1194508180,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1945/08/18,0,0:00PM,day,false,,rearb901,goetl901,"""M. Pankin""","""M. Pankin""",2015/10/04 10:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,97,10126,magls101,rescx101,,,(none),jordl901,"""98""",
NY1194508191,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1945/08/19,1,0:00PM,day,false,,mageg901,stewb901,"""Jim Wohlenhaus""","""David W. Smith""",2015/10/15 9:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,primr101,feldh101,,,(none),balll901,"""276,68,67,111,99,98,103,96""",
NY1194508192,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1945/08/19,2,0:00PM,day,false,,stewb901,balll901,"""Jim Wohlenhaus""","""David W. Smith""",2015/10/17 7:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,175,48310,boroh101,zabaa101,,,henlb101,mageg901,"""284,68,67,111,99,98,103,96""",
NY1194508200,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1945/08/20,0,0:00PM,night,false,,balll901,henlb101,"""Comly""","""Comly""",2000/01/23 11:31PM,park,none,0,unknown,-1,unknown,unknown,night,119,20641,mungv101,wyseh101,,,mageg901,stewb901,"""32""",
NY1194508210,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1945/08/21,0,0:00PM,day,false,,henlb101,mageg901,"""Comly""","""Comly""",2000/01/23 11:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,8137,adama101,passc101,,,stewb901,balll901,"""32""",
NY1194508230,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1945/08/23,0,0:00PM,night,false,,barrg901,dunnt901,"""Comly""","""Comly""",2000/05/21 5:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,34415,branr103,magls101,,,searz901,henlb101,"""38""",
NY1194509010,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1945/09/01,0,0:00PM,day,false,,rearb901,goetl901,"""Tom Thress""","""David W. Smith""",2015/12/16 5:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,19776,adama101,kingc101,,,(none),jordl901,"""104,98,103,96""",
NY1194509021,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1945/09/02,1,0:00PM,day,false,,goetl901,jordl901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/11/07 9:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,191,0,davic103,magls101,,,(none),rearb901,"""285,103,96,276""",
NY1194509022,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1945/09/02,2,0:00PM,day,false,,jordl901,rearb901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/11/08 11:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,93,54740,voisb101,webbl102,,,(none),goetl901,"""104,103,96,276""",
NY1194509220,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1945/09/22,0,0:00PM,day,false,,conlj102,goetl901,"""Frownfelter/RWood""","""Frownfelter/RWood""",2015/05/28 2:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,6036,brewj101,hendd101,,,(none),rearb901,"""98""",
NY1194509231,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1945/09/23,1,0:00PM,day,false,,goetl901,rearb901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/12/03 10:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,lee-b103,magls101,,,(none),conlj102,"""71,163,274,104,98,99,103,96,165""",
NY1194509250,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1945/09/25,0,0:00PM,day,false,,conlj102,goetl901,"""Comly""","""Comly""",2000/05/28 9:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,7420,lombv101,lee-r101,,,(none),rearb901,"""38""",
NY1194509260,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1945/09/26,0,0:00PM,day,false,,goetl901,rearb901,"""Comly""","""Comly""",2000/05/28 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7657,branr103,brewj101,,,(none),conlj102,"""38""",
CHA194504200,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1945/04/20,0,0:00PM,day,false,,summb901,rue-j901,"""Frownfelter""","""Frownfelter""",2015/05/20 6:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,3649,lopae101,holla101,,,(none),boyej901,"""102""",
CHA194504222,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1945/04/22,2,0:00PM,day,false,,boyej901,summb901,"""Jim Wohlenhaus""","""David W. Smith""",2015/07/21 10:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,13781,grovo101,jakus101,,,(none),rue-j901,"""209,102,208,128,68,67,111""",
CHA194505050,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/05/05,0,0:00PM,day,false,,joner901,passa901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/05/30 4:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,3116,lee-t101,henre101,,,hubbc901,berrc103,"""39,68,67,111,118""",
CHA194505061,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/05/06,1,0:00PM,day,false,,passa901,hubbc901,"""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/05/30 4:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,0,lopae101,bagbj102,,,berrc103,joner901,"""68,67,111,39,611""",
CHA194505062,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/05/06,2,0:00PM,day,false,,hubbc901,berrc103,"""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/05/30 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,22837,haynj101,groms101,,,joner901,passa901,"""39,68,67,111,611""",
CHA194505080,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/05/08,0,0:00PM,day,false,,berrc103,joner901,"""Jim Wohlenhaus,Wayne Townsend/RWood""","""David W. Smith,Wayne Townsend/RWood""",2015/06/01 2:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4969,embrr101,grovo101,,,passa901,hubbc901,"""68,67,111,39,611,118""",
CHA194505090,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/05/09,0,0:00PM,day,false,,passa901,stewe901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/07/18 5:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,941,lee-t101,blacd101,,,(none),mcgob901,"""162,266,119,68,111""",
CHA194505110,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/05/11,0,0:00PM,day,false,,stewe901,mcgob901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/06/07 1:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,1520,chrir101,lopae101,,,(none),passa901,"""266,119,68,67,111,100""",
CHA194505120,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/05/12,0,1:33PM,day,false,,mcgob901,passa901,"""Ron Fisher""","""Ron Fisher""",1996/01/02 7:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,92,1793,leond103,haynj101,,,(none),stewe901,"""14""",
CHA194505131,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/05/13,1,1:33PM,day,false,,passa901,stewe901,"""Ron Fisher""","""Ron Fisher""",1996/01/02 7:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,lee-t101,haefm101,,,(none),mcgob901,"""14""",
CHA194505132,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/05/13,2,3:36PM,day,false,,stewe901,mcgob901,"""Ron Fisher""","""Ron Fisher""",1996/01/03 3:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,16771,grovo101,carra101,johnj103,,(none),passa901,"""14""",
CHA194505180,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1945/05/18,0,0:00PM,day,false,,summb901,rue-j901,"""Bob Kistler/Pankin""","""Greg Beston/Pankin""",2002/03/09 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,1453,ferrd101,haynj101,,,weafh901,boyej901,"""115,276""",
CHA194505190,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1945/05/19,0,0:00PM,day,false,,rue-j901,weafh901,"""Jim Wohlenhaus""","""David W. Smith""",2015/07/23 5:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3137,humpj101,wilsj104,papif101,,boyej901,summb901,"""276,68,67,111,71,163,274""",
CHA194505201,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1945/05/20,1,0:00PM,day,false,,weafh901,boyej901,"""Tom Thress""","""David W. Smith""",2015/07/13 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,0,lee-t101,cecir101,,,(none),summb901,"""276,68,67,111,71,163,274""",
CHA194505202,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1945/05/20,2,0:00PM,day,false,,boyej901,summb901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/06/10 1:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,12773,grovo101,bowmj101,,,(none),weafh901,"""68,67,111,71,163,274,611""",
CHA194506050,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1945/06/05,0,0:00PM,night,false,,rue-j901,pipgg101,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/07/17 4:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,10214,holla101,haynj101,,,(none),passa901,"""67,68,611""",
CHA194506060,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1945/06/06,0,0:00PM,day,false,,pipgg101,passa901,"""Frownfelter""","""Frownfelter""",2015/05/21 12:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,1677,grovo101,jakus101,,,(none),rue-j901,"""102""",
CHA194506071,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1945/06/07,1,0:00PM,day,false,,passa901,rue-j901,"""Frownfelter""","""Frownfelter""",2015/05/21 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,kramj101,lopae101,,,(none),pipgg101,"""102""",
CHA194506120,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/06/12,0,0:00PM,night,false,,passa901,rue-j901,"""Jim Wohlenhaus/Townsend""","""David W. Smith/Townsend""",2015/07/01 5:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,8291,lee-t101,smita104,,,(none),pipgg101,"""276,111,39""",
CHA194506130,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/06/13,0,0:00PM,day,false,,rue-j901,pipgg101,"""Jim Wohlenhaus/Townsend/RWood""","""David W. Smith/Townsend/RWood""",2015/07/29 9:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2314,haynj101,groms101,calde101,,(none),passa901,"""276,68,67,111,39,118""",
CHA194506140,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1945/06/14,0,0:00PM,day,false,,pipgg101,passa901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/07/01 5:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,1848,grovo101,bagbj102,,,(none),rue-j901,"""68,67,111,39,118""",
CHA194506161,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/06/16,1,0:00PM,day,false,,passa901,rue-j901,"""Jim Wohlenhaus""","""David W. Smith""",2015/09/19 10:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,troud101,lopae101,,,(none),pipgg101,"""276,56,410,67,68,111""",
CHA194506162,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/06/16,2,0:00PM,day,false,,rue-j901,pipgg101,"""Jim Wohlenhaus/Townsend""","""David W. Smith/Townsend""",2015/07/07 11:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,104,5996,newhh101,humpj101,,,(none),passa901,"""276,68,67,111,56,410""",
CHA194506180,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/06/18,0,0:00PM,night,false,,rue-j901,pipgg101,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/07/07 10:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,16868,dietb101,troud101,,,(none),passa901,"""56,410,111,611""",
CHA194506270,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1945/06/27,0,0:00PM,night,false,,grieb901,pipgg101,"""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/12/03 8:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,16684,hausc101,calde101,barrf104,,(none),berrc103,"""71,163,274,111,611""",
CHA194506290,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1945/06/29,0,0:00PM,day,false,,pipgg101,berrc103,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/09/21 9:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,3058,ferrd101,humpj101,,,grieb901,romme101,"""67,68,111,71,163,274,100""",
CHA194506300,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1945/06/30,0,0:00PM,night,false,,berrc103,grieb901,"""M. Pankin""","""M. Pankin""",2015/07/22 12:01PM,park,none,0,unknown,-1,unknown,unknown,night,105,20123,calde101,bonht101,,,romme101,pipgg101,"""104""",
CHA194507011,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1945/07/01,1,0:00PM,day,false,,grieb901,romme101,"""Tom Thress""","""David W. Smith""",2015/09/21 4:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,dietb101,boroh101,,,pipgg101,berrc103,"""209,68,111,103,99,98,96""",
CHA194507021,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1945/07/02,1,0:00PM,day,false,,berrc103,grieb901,"""Frownfelter""","""Frownfelter""",2015/05/26 10:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,lopae101,beveb101,,,romme101,pipgg101,"""98""",
CHA194507030,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/07/03,0,8:30PM,night,false,,hubbc901,stewe901,"""Ron Fisher""","""Ron Fisher""",1996/08/06 9:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,18336,wolfr102,calde101,,,(none),weafh901,"""14""",
CHA194507041,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/07/04,1,1:25PM,day,false,,stewe901,weafh901,"""Ron Fisher""","""Ron Fisher""",1996/08/07 4:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,0,pierm101,dietb101,,,(none),hubbc901,"""14""",
CHA194507042,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/07/04,2,4:00PM,day,false,,weafh901,hubbc901,"""Ron Fisher""","""Ron Fisher""",1996/08/07 4:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,21996,haefm101,humpj101,,,(none),stewe901,"""14""",
CHA194507050,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/07/05,0,1:30PM,day,false,,hubbc901,stewe901,"""Ron Fisher""","""Ron Fisher""",1996/08/07 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,1548,leond103,lopae101,,,(none),weafh901,"""14""",
CHA194507060,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/07/06,0,0:00PM,night,false,,stewe901,weafh901,"""Jim Wohlenhaus""","""David W. Smith""",2015/09/23 12:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,7561,florj101,lee-t101,,,(none),hubbc901,"""266,119,68,67,111""",
CHA194507071,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/07/07,1,0:00PM,day,false,,weafh901,hubbc901,"""Tom Thress/Townsend""","""David W. Smith/Townsend""",2015/12/16 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,0,dietb101,knerl101,,,(none),stewe901,"""276,266,68,67,111""",
CHA194507072,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/07/07,2,0:00PM,day,false,,hubbc901,stewe901,"""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/12/16 3:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,4449,papif101,chrir101,,,(none),weafh901,"""67,68,111,266,611""",
CHA194507081,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/07/08,1,0:00PM,day,false,,stewe901,weafh901,"""Jim Wohlenhaus/Townsend""","""David W. Smith/Townsend""",2015/09/24 4:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,humpj101,gerks101,calde101,,(none),hubbc901,"""276,68,67,111,266,119""",
CHA194507082,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/07/08,2,0:00PM,day,false,,weafh901,hubbc901,"""Jim Wohlenhaus/Townsend""","""David W. Smith/Townsend""",2015/09/24 5:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,14006,grovo101,gassc101,,,(none),stewe901,"""276,68,67,111,266,119""",
CHA194508030,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/08/03,0,0:00PM,night,false,,weafh901,grieb901,"""David W. Smith""","""David W. Smith""",2015/12/22 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,26919,calde101,overs101,,,(none),pipgg101,"""251""",
CHA194508040,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/08/04,0,0:00PM,day,false,,grieb901,pipgg101,"""Tom Thress""","""David W. Smith""",2015/09/26 11:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,5128,grovo101,newhh101,,,(none),weafh901,"""56,410,68,67,111""",
CHA194508051,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/08/05,1,0:00PM,day,false,,pipgg101,grieb901,"""Wayne Townsend/RWood""","""Wayne Townsend/RWood""",2015/09/29 9:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,johnj103,troud101,,,(none),(none),"""276,68,111,56,410,611""",
CHA194508052,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/08/05,2,0:00PM,day,false,,grieb901,pipgg101,"""Wayne Townsend/RWood""","""Wayne Townsend/RWood""",2015/09/28 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,17152,papif101,muell101,,,(none),(none),"""276,68,111,56,410,611""",
CHA194508061,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1945/08/06,1,0:00PM,day,false,,pipgg101,weafh901,"""Tom Thress/RWood/RWood""","""David W. Smith.RWood,RWood""",2015/10/03 8:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,0,benta101,lopae101,,,(none),grieb901,"""68,67,111,56,410,100,611""",
CHA194508080,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/08/08,0,8:30PM,night,false,,boyej901,joner901,"""Ron Fisher""","""Ron Fisher""",1996/08/20 5:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,34647,calde101,pierm101,,,(none),summb901,"""14""",
CHA194508090,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/08/09,0,1:30PM,day,false,,joner901,summb901,"""Ron Fisher""","""Ron Fisher""",1996/08/20 5:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,4780,haefm101,dietb101,,,(none),boyej901,"""14""",
CHA194508100,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/08/10,0,1:30PM,day,false,,summb901,boyej901,"""Ron Fisher""","""Ron Fisher""",1996/08/24 3:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,3732,lee-t101,wolfr102,,,(none),joner901,"""14""",
CHA194508110,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1945/08/11,0,1:30PM,day,false,,boyej901,joner901,"""Ron Fisher""","""Ron Fisher""",1996/08/27 10:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,4821,leond103,grovo101,,,(none),summb901,"""14""",
CHA194508121,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/08/12,1,0:00PM,day,false,,joner901,summb901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/10/12 8:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,97,0,florj101,lopae101,,,(none),boyej901,"""68,67,111,266,119,611""",
CHA194508122,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/08/12,2,0:00PM,day,false,,summb901,boyej901,"""Wayne Townsend""","""Wayne Townsend""",2015/10/12 8:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,98,19442,humpj101,blacd101,,,(none),joner901,"""276,67,68,111,266,119""",
CHA194508130,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1945/08/13,0,0:00PM,night,false,,boyej901,joner901,"""David W. Smith""","""David W. Smith""",2015/12/22 2:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,13388,johnj103,berrj102,,,(none),summb901,"""251""",
